timestep_2,region_3,technology_3,parameter,value,source
2020,36DE,oilPlantProLowStock,capaConvResi,0.122803943,
2020,36DE,bioBoilerProMed,capaConvResi,0.18022445,
2020,36DE,bioChpProMed,capaConvResi,0.352377769,
2020,36DE,ccgtGasChpProMed,capaConvResi,0.432342853,
2020,36DE,coalBoilerProMed,capaConvResi,0.240869344,
2020,36DE,eBoilerProMed,capaConvResi,0.075224378,
2020,36DE,gasBoilerProMed,capaConvResi,0.656507449,
2020,36DE,hardcoalPlantProMedStock,capaConvResi,0.475058479,
2020,36DE,gasEngineProMed,capaConvResi,1.018503811,
2020,36DE,oilLiquidBoilerProMed,capaConvResi,0.281443381,
2020,36DE,oilPlantProMedStock,capaConvResi,0.234538056,
2020,36DE,coalBoilerSpaceStock,capaConvResi,0.498585436,
2020,36DE,districtHeatSpace,capaConvResi,4.643189333,
2020,36DE,heatpumpAirSpace,capaConvResi,0.178556056,
2020,36DE,solarThermalSpace,capaConvResi,0.216489951,
2020,36DE,bioBoilerSpaceStock,capaConvResi,5.678468502,
2020,36DE,gasBoilerSpaceStock,capaConvResi,23.01038771,
2020,36DE,oilLiquidBoilerSpaceStock,capaConvResi,15.02865161,
2020,36DE,resistiveHeatSpaceStock,capaConvResi,2.48676368,
2020,37DE,bioBoilerProHigh,capaConvResi,0.032881994,
2020,37DE,coalBoilerProHigh,capaConvResi,1.4621482,
2020,37DE,eBoilerProHigh,capaConvResi,0.213356358,
2020,37DE,gasBoilerProHigh,capaConvResi,2.105454939,
2020,37DE,oilLiquidBoilerProHigh,capaConvResi,1.02165357,
2020,37DE,bioBoilerProLow,capaConvResi,0.083300259,
2020,37DE,ccgtGasChpProLow,capaConvResi,0.311372162,
2020,37DE,coalBoilerProLow,capaConvResi,0.038925779,
2020,37DE,districtHeatPro,capaConvResi,1.257332934,
2020,37DE,gasBoilerProLow,capaConvResi,0.524037548,
2020,37DE,hardcoalPlantProLowStock,capaConvResi,0.083740266,
2020,37DE,resistiveHeatProLow,capaConvResi,0.036019897,
2020,37DE,gasEngineProLow,capaConvResi,0.792245625,
2020,37DE,oilLiquidBoilerProLow,capaConvResi,0.102023189,
2020,37DE,oilPlantProLowStock,capaConvResi,0.138456782,
2020,37DE,bioBoilerProMed,capaConvResi,0.199942936,
2020,37DE,bioChpProMed,capaConvResi,0.390931675,
2020,37DE,ccgtGasChpProMed,capaConvResi,0.479645796,
2020,37DE,coalBoilerProMed,capaConvResi,0.267223033,
2020,37DE,eBoilerProMed,capaConvResi,0.083454731,
2020,37DE,gasBoilerProMed,capaConvResi,0.728336402,
2020,37DE,hardcoalPlantProMedStock,capaConvResi,0.527034969,
2020,37DE,gasEngineProMed,capaConvResi,1.129939047,
2020,37DE,oilLiquidBoilerProMed,capaConvResi,0.312236305,
2020,37DE,oilPlantProMedStock,capaConvResi,0.260199034,
2020,37DE,coalBoilerSpaceStock,capaConvResi,0.594810245,
2020,37DE,districtHeatSpace,capaConvResi,5.539304568,
2020,37DE,heatpumpAirSpace,capaConvResi,0.213016594,
2020,37DE,solarThermalSpace,capaConvResi,0.258271565,
2020,37DE,bioBoilerSpaceStock,capaConvResi,6.774388089,
2020,37DE,gasBoilerSpaceStock,capaConvResi,27.45129191,
2020,37DE,oilLiquidBoilerSpaceStock,capaConvResi,17.92911565,
2020,37DE,resistiveHeatSpaceStock,capaConvResi,2.966698195,
2020,38DK,coalBoilerProHigh,capaConvResi,0.043269006,
2020,38DK,gasBoilerProHigh,capaConvResi,0.181583101,
2020,38DK,oilLiquidBoilerProHigh,capaConvResi,0.119425144,
2020,38DK,bioBoilerProLow,capaConvResi,0.030070638,
2020,38DK,ccgtGasChpProLow,capaConvResi,0.274491004,
2020,38DK,coalBoilerProLow,capaConvResi,0.014530768,
2020,38DK,districtHeatPro,capaConvResi,0.115771156,
2020,38DK,gasBoilerProLow,capaConvResi,0.077325578,
2020,38DK,hardcoalPlantProLowStock,capaConvResi,0.04091245,
2020,38DK,resistiveHeatProLow,capaConvResi,0.008049821,
2020,38DK,gasEngineProLow,capaConvResi,0.122145642,
2020,38DK,oilLiquidBoilerProLow,capaConvResi,0.064702415,
2020,38DK,oilPlantProLowStock,capaConvResi,0.079509254,
2020,38DK,bioBoilerProMed,capaConvResi,0.055318664,
2020,38DK,bioChpProMed,capaConvResi,0.183058843,
2020,38DK,ccgtGasChpProMed,capaConvResi,0.298077023,
2020,38DK,coalBoilerProMed,capaConvResi,0.01789409,
2020,38DK,eBoilerProMed,capaConvResi,0.012663827,
2020,38DK,gasBoilerProMed,capaConvResi,0.083969885,
2020,38DK,hardcoalPlantProMedStock,capaConvResi,0.050382131,
2020,38DK,gasEngineProMed,capaConvResi,0.132641175,
2020,38DK,oilLiquidBoilerProMed,capaConvResi,0.137178203,
2020,38DK,oilPlantProMedStock,capaConvResi,0.175462067,
2020,38DK,districtHeatSpace,capaConvResi,5.804891332,
2020,38DK,heatpumpAirSpace,capaConvResi,0.107755251,
2020,38DK,solarThermalSpace,capaConvResi,0.015705999,
2020,38DK,bioBoilerSpaceStock,capaConvResi,2.161138015,
2020,38DK,gasBoilerSpaceStock,capaConvResi,1.864428459,
2020,38DK,oilLiquidBoilerSpaceStock,capaConvResi,0.741732757,
2020,38DK,resistiveHeatSpaceStock,capaConvResi,0.843594618,
2020,39CZ,coalBoilerProHigh,capaConvResi,0.843357052,
2020,39CZ,eBoilerProHigh,capaConvResi,0.017912455,
2020,39CZ,gasBoilerProHigh,capaConvResi,0.505990384,
2020,39CZ,oilLiquidBoilerProHigh,capaConvResi,0.375013355,
2020,39CZ,bioBoilerProLow,capaConvResi,0.054663459,
2020,39CZ,ccgtGasChpProLow,capaConvResi,0.242113281,
2020,39CZ,coalBoilerProLow,capaConvResi,0.021338256,
2020,39CZ,districtHeatPro,capaConvResi,0.480327952,
2020,39CZ,gasBoilerProLow,capaConvResi,0.237450238,
2020,39CZ,hardcoalPlantProLowStock,capaConvResi,0.050270523,
2020,39CZ,resistiveHeatProLow,capaConvResi,0.021193882,
2020,39CZ,gasEngineProLow,capaConvResi,0.499281575,
2020,39CZ,oilLiquidBoilerProLow,capaConvResi,0.042189174,
2020,39CZ,bioBoilerProMed,capaConvResi,0.156529864,
2020,39CZ,bioChpProMed,capaConvResi,0.316321491,
2020,39CZ,ccgtGasChpProMed,capaConvResi,0.166428284,
2020,39CZ,coalBoilerProMed,capaConvResi,0.133378997,
2020,39CZ,eBoilerProMed,capaConvResi,0.01138013,
2020,39CZ,gasBoilerProMed,capaConvResi,0.163222916,
2020,39CZ,hardcoalPlantProMedStock,capaConvResi,0.314225855,
2020,39CZ,gasEngineProMed,capaConvResi,0.356479414,
2020,39CZ,oilLiquidBoilerProMed,capaConvResi,0.207293777,
2020,39CZ,oilPlantProMedStock,capaConvResi,0.018405431,
2020,39CZ,coalBoilerSpaceStock,capaConvResi,1.598497825,
2020,39CZ,districtHeatSpace,capaConvResi,4.720064601,
2020,39CZ,heatpumpAirSpace,capaConvResi,0.074017892,
2020,39CZ,solarThermalSpace,capaConvResi,0.013117947,
2020,39CZ,bioBoilerSpaceStock,capaConvResi,3.72805473,
2020,39CZ,gasBoilerSpaceStock,capaConvResi,7.580212231,
2020,39CZ,oilLiquidBoilerSpaceStock,capaConvResi,0.031590201,
2020,39CZ,resistiveHeatSpaceStock,capaConvResi,1.899649491,
2020,40CZ,coalBoilerProHigh,capaConvResi,0.822883198,
2020,40CZ,eBoilerProHigh,capaConvResi,0.017477601,
2020,40CZ,gasBoilerProHigh,capaConvResi,0.493706651,
2020,40CZ,oilLiquidBoilerProHigh,capaConvResi,0.3659093,
2020,40CZ,bioBoilerProLow,capaConvResi,0.047255313,
2020,40CZ,ccgtGasChpProLow,capaConvResi,0.209301407,
2020,40CZ,coalBoilerProLow,capaConvResi,0.018446436,
2020,40CZ,districtHeatPro,capaConvResi,0.415232554,
2020,40CZ,gasBoilerProLow,capaConvResi,0.205270313,
2020,40CZ,hardcoalPlantProLowStock,capaConvResi,0.04345772,
2020,40CZ,resistiveHeatProLow,capaConvResi,0.018321627,
2020,40CZ,gasEngineProLow,capaConvResi,0.431617529,
2020,40CZ,oilLiquidBoilerProLow,capaConvResi,0.036471578,
2020,40CZ,bioBoilerProMed,capaConvResi,0.133458801,
2020,40CZ,bioChpProMed,capaConvResi,0.269698612,
2020,40CZ,ccgtGasChpProMed,capaConvResi,0.141898285,
2020,40CZ,coalBoilerProMed,capaConvResi,0.113720159,
2020,40CZ,eBoilerProMed,capaConvResi,0.009702804,
2020,40CZ,gasBoilerProMed,capaConvResi,0.139165359,
2020,40CZ,hardcoalPlantProMedStock,capaConvResi,0.267911853,
2020,40CZ,gasEngineProMed,capaConvResi,0.303937627,
2020,40CZ,oilLiquidBoilerProMed,capaConvResi,0.176740581,
2020,40CZ,coalBoilerSpaceStock,capaConvResi,1.256046848,
2020,40CZ,districtHeatSpace,capaConvResi,3.708871024,
2020,40CZ,heatpumpAirSpace,capaConvResi,0.058160817,
2020,40CZ,solarThermalSpace,capaConvResi,0.01030765,
2020,40CZ,bioBoilerSpaceStock,capaConvResi,2.929382399,
2020,40CZ,gasBoilerSpaceStock,capaConvResi,5.956280662,
2020,40CZ,resistiveHeatSpaceStock,capaConvResi,1.492681891,
2020,41PL,bioBoilerProHigh,capaConvResi,0.011323113,
2020,41PL,coalBoilerProHigh,capaConvResi,0.557097609,
2020,41PL,eBoilerProHigh,capaConvResi,0.063895441,
2020,41PL,gasBoilerProHigh,capaConvResi,0.544274835,
2020,41PL,oilLiquidBoilerProHigh,capaConvResi,0.359366233,
2020,41PL,bioBoilerProLow,capaConvResi,0.062649421,
2020,41PL,coalBoilerProLow,capaConvResi,0.09717361,
2020,41PL,districtHeatPro,capaConvResi,0.246285996,
2020,41PL,gasBoilerProLow,capaConvResi,0.09560733,
2020,41PL,hardcoalPlantProLowStock,capaConvResi,0.240591082,
2020,41PL,resistiveHeatProLow,capaConvResi,0.00859967,
2020,41PL,gasEngineProLow,capaConvResi,0.219817243,
2020,41PL,oilLiquidBoilerProLow,capaConvResi,0.046475667,
2020,41PL,oilPlantProLowStock,capaConvResi,0.032027081,
2020,41PL,bioBoilerProMed,capaConvResi,0.173073079,
2020,41PL,bioChpProMed,capaConvResi,0.327758475,
2020,41PL,ccgtGasChpProMed,capaConvResi,0.058488177,
2020,41PL,coalBoilerProMed,capaConvResi,0.209866259,
2020,41PL,eBoilerProMed,capaConvResi,0.026012237,
2020,41PL,gasBoilerProMed,capaConvResi,0.168560286,
2020,41PL,hardcoalPlantProMedStock,capaConvResi,0.498744264,
2020,41PL,gasEngineProMed,capaConvResi,0.411591888,
2020,41PL,oilLiquidBoilerProMed,capaConvResi,0.140672599,
2020,41PL,oilPlantProMedStock,capaConvResi,0.073359495,
2020,41PL,coalBoilerSpaceStock,capaConvResi,7.213243125,
2020,41PL,districtHeatSpace,capaConvResi,5.2305032,
2020,41PL,solarThermalSpace,capaConvResi,0.030675632,
2020,41PL,bioBoilerSpaceStock,capaConvResi,2.47677692,
2020,41PL,gasBoilerSpaceStock,capaConvResi,4.360470798,
2020,41PL,oilLiquidBoilerSpaceStock,capaConvResi,0.592863075,
2020,41PL,resistiveHeatSpaceStock,capaConvResi,1.169787956,
2020,42PL,bioBoilerProHigh,capaConvResi,0.009227691,
2020,42PL,coalBoilerProHigh,capaConvResi,0.454002735,
2020,42PL,eBoilerProHigh,capaConvResi,0.052071135,
2020,42PL,gasBoilerProHigh,capaConvResi,0.443552906,
2020,42PL,oilLiquidBoilerProHigh,capaConvResi,0.292862956,
2020,42PL,bioBoilerProLow,capaConvResi,0.03636227,
2020,42PL,coalBoilerProLow,capaConvResi,0.05640041,
2020,42PL,districtHeatPro,capaConvResi,0.142946539,
2020,42PL,gasBoilerProLow,capaConvResi,0.055491328,
2020,42PL,hardcoalPlantProLowStock,capaConvResi,0.139641161,
2020,42PL,gasEngineProLow,capaConvResi,0.127583844,
2020,42PL,oilLiquidBoilerProLow,capaConvResi,0.026974882,
2020,42PL,oilPlantProLowStock,capaConvResi,0.018588797,
2020,42PL,bioBoilerProMed,capaConvResi,0.096088033,
2020,42PL,bioChpProMed,capaConvResi,0.181967453,
2020,42PL,ccgtGasChpProMed,capaConvResi,0.032471913,
2020,42PL,coalBoilerProMed,capaConvResi,0.116515152,
2020,42PL,eBoilerProMed,capaConvResi,0.014441672,
2020,42PL,gasBoilerProMed,capaConvResi,0.093582587,
2020,42PL,hardcoalPlantProMedStock,capaConvResi,0.276896648,
2020,42PL,gasEngineProMed,capaConvResi,0.228510727,
2020,42PL,oilLiquidBoilerProMed,capaConvResi,0.078099688,
2020,42PL,oilPlantProMedStock,capaConvResi,0.040728285,
2020,42PL,coalBoilerSpaceStock,capaConvResi,5.169307605,
2020,42PL,districtHeatSpace,capaConvResi,3.748394377,
2020,42PL,solarThermalSpace,capaConvResi,0.021983423,
2020,42PL,bioBoilerSpaceStock,capaConvResi,1.77496052,
2020,42PL,gasBoilerSpaceStock,capaConvResi,3.124893265,
2020,42PL,oilLiquidBoilerSpaceStock,capaConvResi,0.424870138,
2020,42PL,resistiveHeatSpaceStock,capaConvResi,0.838318309,
2020,43PL,bioBoilerProHigh,capaConvResi,0.015103243,
2020,43PL,coalBoilerProHigh,capaConvResi,0.743080151,
2020,43PL,eBoilerProHigh,capaConvResi,0.085226418,
2020,43PL,gasBoilerProHigh,capaConvResi,0.725976596,
2020,43PL,oilLiquidBoilerProHigh,capaConvResi,0.47933775,
2020,43PL,bioBoilerProLow,capaConvResi,0.058667421,
2020,43PL,coalBoilerProLow,capaConvResi,0.090997251,
2020,43PL,districtHeatPro,capaConvResi,0.230632048,
2020,43PL,gasBoilerProLow,capaConvResi,0.089530525,
2020,43PL,hardcoalPlantProLowStock,capaConvResi,0.225299103,
2020,43PL,resistiveHeatProLow,capaConvResi,0.008053075,
2020,43PL,gasEngineProLow,capaConvResi,0.20584565,
2020,43PL,oilLiquidBoilerProLow,capaConvResi,0.043521671,
2020,43PL,oilPlantProLowStock,capaConvResi,0.029991439,
2020,43PL,bioBoilerProMed,capaConvResi,0.15319492,
2020,43PL,bioChpProMed,capaConvResi,0.290114059,
2020,43PL,ccgtGasChpProMed,capaConvResi,0.051770568,
2020,43PL,coalBoilerProMed,capaConvResi,0.185762251,
2020,43PL,eBoilerProMed,capaConvResi,0.023024624,
2020,43PL,gasBoilerProMed,capaConvResi,0.14920044,
2020,43PL,hardcoalPlantProMedStock,capaConvResi,0.441461423,
2020,43PL,gasEngineProMed,capaConvResi,0.364318858,
2020,43PL,oilLiquidBoilerProMed,capaConvResi,0.12451577,
2020,43PL,oilPlantProMedStock,capaConvResi,0.064933854,
2020,43PL,coalBoilerSpaceStock,capaConvResi,7.097595833,
2020,43PL,districtHeatSpace,capaConvResi,5.146644453,
2020,43PL,solarThermalSpace,capaConvResi,0.030183821,
2020,43PL,bioBoilerSpaceStock,capaConvResi,2.43706766,
2020,43PL,gasBoilerSpaceStock,capaConvResi,4.290560963,
2020,43PL,oilLiquidBoilerSpaceStock,capaConvResi,0.583357918,
2020,43PL,resistiveHeatSpaceStock,capaConvResi,1.151033173,
2020,44PL,bioBoilerProHigh,capaConvResi,0.013369655,
2020,44PL,coalBoilerProHigh,capaConvResi,0.657787553,
2020,44PL,eBoilerProHigh,capaConvResi,0.075443917,
2020,44PL,gasBoilerProHigh,capaConvResi,0.642647187,
2020,44PL,oilLiquidBoilerProHigh,capaConvResi,0.424318165,
2020,44PL,bioBoilerProLow,capaConvResi,0.058173437,
2020,44PL,coalBoilerProLow,capaConvResi,0.090231047,
2020,44PL,districtHeatPro,capaConvResi,0.228690109,
2020,44PL,gasBoilerProLow,capaConvResi,0.088776671,
2020,44PL,hardcoalPlantProLowStock,capaConvResi,0.223402067,
2020,44PL,resistiveHeatProLow,capaConvResi,0.007985267,
2020,44PL,gasEngineProLow,capaConvResi,0.204112414,
2020,44PL,oilLiquidBoilerProLow,capaConvResi,0.043155216,
2020,44PL,oilPlantProLowStock,capaConvResi,0.029738909,
2020,44PL,bioBoilerProMed,capaConvResi,0.169777025,
2020,44PL,bioChpProMed,capaConvResi,0.321516547,
2020,44PL,ccgtGasChpProMed,capaConvResi,0.057374311,
2020,44PL,coalBoilerProMed,capaConvResi,0.205869505,
2020,44PL,eBoilerProMed,capaConvResi,0.025516852,
2020,44PL,gasBoilerProMed,capaConvResi,0.165350175,
2020,44PL,hardcoalPlantProMedStock,capaConvResi,0.489246033,
2020,44PL,gasEngineProMed,capaConvResi,0.403753412,
2020,44PL,oilLiquidBoilerProMed,capaConvResi,0.13799359,
2020,44PL,oilPlantProMedStock,capaConvResi,0.071962416,
2020,44PL,coalBoilerSpaceStock,capaConvResi,6.569601623,
2020,44PL,districtHeatSpace,capaConvResi,4.763782631,
2020,44PL,solarThermalSpace,capaConvResi,0.027938429,
2020,44PL,bioBoilerSpaceStock,capaConvResi,2.255772804,
2020,44PL,gasBoilerSpaceStock,capaConvResi,3.971383681,
2020,44PL,oilLiquidBoilerSpaceStock,capaConvResi,0.539961589,
2020,44PL,resistiveHeatSpaceStock,capaConvResi,1.065407157,
2020,45PL,coalBoilerProHigh,capaConvResi,0.385748058,
2020,45PL,eBoilerProHigh,capaConvResi,0.044242772,
2020,45PL,gasBoilerProHigh,capaConvResi,0.376869254,
2020,45PL,oilLiquidBoilerProHigh,capaConvResi,0.248834,
2020,45PL,bioBoilerProLow,capaConvResi,0.03717006,
2020,45PL,coalBoilerProLow,capaConvResi,0.057653349,
2020,45PL,districtHeatPro,capaConvResi,0.146122106,
2020,45PL,gasBoilerProLow,capaConvResi,0.056724072,
2020,45PL,hardcoalPlantProLowStock,capaConvResi,0.142743299,
2020,45PL,gasEngineProLow,capaConvResi,0.130418128,
2020,45PL,oilLiquidBoilerProLow,capaConvResi,0.027574131,
2020,45PL,oilPlantProLowStock,capaConvResi,0.019001749,
2020,45PL,bioBoilerProMed,capaConvResi,0.11389266,
2020,45PL,bioChpProMed,capaConvResi,0.215685102,
2020,45PL,ccgtGasChpProMed,capaConvResi,0.038488794,
2020,45PL,coalBoilerProMed,capaConvResi,0.13810482,
2020,45PL,eBoilerProMed,capaConvResi,0.017117641,
2020,45PL,gasBoilerProMed,capaConvResi,0.110922967,
2020,45PL,hardcoalPlantProMedStock,capaConvResi,0.328204198,
2020,45PL,gasEngineProMed,capaConvResi,0.270852609,
2020,45PL,oilLiquidBoilerProMed,capaConvResi,0.092571165,
2020,45PL,oilPlantProMedStock,capaConvResi,0.04827503,
2020,45PL,coalBoilerSpaceStock,capaConvResi,5.917427844,
2020,45PL,districtHeatSpace,capaConvResi,4.290875094,
2020,45PL,solarThermalSpace,capaConvResi,0.025164941,
2020,45PL,bioBoilerSpaceStock,capaConvResi,2.031839001,
2020,45PL,gasBoilerSpaceStock,capaConvResi,3.577138725,
2020,45PL,oilLiquidBoilerSpaceStock,capaConvResi,0.486358828,
2020,45PL,resistiveHeatSpaceStock,capaConvResi,0.95964266,
2020,46SK,bioBoilerProHigh,capaConvResi,0.213250078,
2020,46SK,coalBoilerProHigh,capaConvResi,1.217978962,
2020,46SK,eBoilerProHigh,capaConvResi,0.062295399,
2020,46SK,gasBoilerProHigh,capaConvResi,0.595474469,
2020,46SK,oilLiquidBoilerProHigh,capaConvResi,0.663182967,
2020,46SK,bioBoilerProLow,capaConvResi,0.06225356,
2020,46SK,ccgtGasChpProLow,capaConvResi,0.02268871,
2020,46SK,coalBoilerProLow,capaConvResi,0.015742771,
2020,46SK,districtHeatPro,capaConvResi,0.231493759,
2020,46SK,gasBoilerProLow,capaConvResi,0.676736058,
2020,46SK,resistiveHeatProLow,capaConvResi,0.0368845,
2020,46SK,gasEngineProLow,capaConvResi,0.807347082,
2020,46SK,oilLiquidBoilerProLow,capaConvResi,0.052660393,
2020,46SK,oilPlantProLowStock,capaConvResi,0.017861372,
2020,46SK,bioBoilerProMed,capaConvResi,0.262057403,
2020,46SK,bioChpProMed,capaConvResi,0.219777871,
2020,46SK,coalBoilerProMed,capaConvResi,0.133618229,
2020,46SK,eBoilerProMed,capaConvResi,0.006697855,
2020,46SK,gasBoilerProMed,capaConvResi,0.060978825,
2020,46SK,hardcoalPlantProMedStock,capaConvResi,0.10095343,
2020,46SK,gasEngineProMed,capaConvResi,0.071546815,
2020,46SK,oilLiquidBoilerProMed,capaConvResi,0.097580372,
2020,46SK,coalBoilerSpaceStock,capaConvResi,0.662254003,
2020,46SK,districtHeatSpace,capaConvResi,2.791110964,
2020,46SK,solarThermalSpace,capaConvResi,0.023232747,
2020,46SK,bioBoilerSpaceStock,capaConvResi,0.23407996,
2020,46SK,gasBoilerSpaceStock,capaConvResi,9.001208381,
2020,46SK,oilLiquidBoilerSpaceStock,capaConvResi,0.140259153,
2020,46SK,resistiveHeatSpaceStock,capaConvResi,0.630341411,
2020,47CH,bioBoilerProHigh,capaConvResi,0.488544272,
2020,47CH,gasBoilerProHigh,capaConvResi,0.580547026,
2020,47CH,bioBoilerProLow,capaConvResi,0.38603744,
2020,47CH,gasBoilerProLow,capaConvResi,0.184772883,
2020,47CH,gasEngineProLow,capaConvResi,0.633043265,
2020,47CH,bioBoilerProMed,capaConvResi,1.31595735,
2020,47CH,bioChpProMed,capaConvResi,4.155728034,
2020,47CH,gasBoilerProMed,capaConvResi,0.122181685,
2020,47CH,gasEngineProMed,capaConvResi,0.418601968,
2020,47CH,bioBoilerSpaceStock,capaConvResi,29.76723881,
2020,47CH,gasBoilerSpaceStock,capaConvResi,3.867855804,
2020,48CH,bioBoilerProHigh,capaConvResi,0.050598984,
2020,48CH,gasBoilerProHigh,capaConvResi,0.060127794,
2020,48CH,bioBoilerProLow,capaConvResi,0.039982256,
2020,48CH,gasBoilerProLow,capaConvResi,0.019137099,
2020,48CH,gasEngineProLow,capaConvResi,0.065564879,
2020,48CH,bioBoilerProMed,capaConvResi,0.136294924,
2020,48CH,bioChpProMed,capaConvResi,0.43041261,
2020,48CH,gasBoilerProMed,capaConvResi,0.01265447,
2020,48CH,gasEngineProMed,capaConvResi,0.043354994,
2020,48CH,bioBoilerSpaceStock,capaConvResi,3.672028821,
2020,48CH,gasBoilerSpaceStock,capaConvResi,0.477131187,
2020,49AT,bioBoilerProHigh,capaConvResi,0.042006569,
2020,49AT,coalBoilerProHigh,capaConvResi,0.314533859,
2020,49AT,eBoilerProHigh,capaConvResi,0.020102684,
2020,49AT,gasBoilerProHigh,capaConvResi,0.374253803,
2020,49AT,oilLiquidBoilerProHigh,capaConvResi,0.29067379,
2020,49AT,bioBoilerProLow,capaConvResi,0.053891723,
2020,49AT,districtHeatPro,capaConvResi,0.125972205,
2020,49AT,gasBoilerProLow,capaConvResi,0.105809267,
2020,49AT,resistiveHeatProLow,capaConvResi,0.01053296,
2020,49AT,gasEngineProLow,capaConvResi,0.366040868,
2020,49AT,oilLiquidBoilerProLow,capaConvResi,0.03996738,
2020,49AT,oilPlantProLowStock,capaConvResi,0.062689157,
2020,49AT,bioBoilerProMed,capaConvResi,0.13255658,
2020,49AT,bioChpProMed,capaConvResi,0.418607105,
2020,49AT,ccgtGasChpProMed,capaConvResi,0.02421603,
2020,49AT,coalBoilerProMed,capaConvResi,0.03928022,
2020,49AT,eBoilerProMed,capaConvResi,0.006118829,
2020,49AT,gasBoilerProMed,capaConvResi,0.092274377,
2020,49AT,hardcoalPlantProMedStock,capaConvResi,0.119951547,
2020,49AT,gasEngineProMed,capaConvResi,0.350075475,
2020,49AT,oilLiquidBoilerProMed,capaConvResi,0.097105065,
2020,49AT,oilPlantProMedStock,capaConvResi,0.09526502,
2020,49AT,districtHeatSpace,capaConvResi,1.846865004,
2020,49AT,heatpumpAirSpace,capaConvResi,0.059471982,
2020,49AT,solarThermalSpace,capaConvResi,0.064367724,
2020,49AT,bioBoilerSpaceStock,capaConvResi,1.836078537,
2020,49AT,gasBoilerSpaceStock,capaConvResi,1.788704144,
2020,49AT,oilLiquidBoilerSpaceStock,capaConvResi,1.326830316,
2020,49AT,resistiveHeatSpaceStock,capaConvResi,0.685848787,
2020,50AT,bioBoilerProHigh,capaConvResi,0.069567681,
2020,50AT,coalBoilerProHigh,capaConvResi,0.520904035,
2020,50AT,eBoilerProHigh,capaConvResi,0.033292344,
2020,50AT,gasBoilerProHigh,capaConvResi,0.61980709,
2020,50AT,oilLiquidBoilerProHigh,capaConvResi,0.481389032,
2020,50AT,bioBoilerProLow,capaConvResi,0.095202181,
2020,50AT,districtHeatPro,capaConvResi,0.222535631,
2020,50AT,gasBoilerProLow,capaConvResi,0.186916884,
2020,50AT,resistiveHeatProLow,capaConvResi,0.018606952,
2020,50AT,gasEngineProLow,capaConvResi,0.646627848,
2020,50AT,oilLiquidBoilerProLow,capaConvResi,0.070604195,
2020,50AT,oilPlantProLowStock,capaConvResi,0.110743248,
2020,50AT,bioBoilerProMed,capaConvResi,0.245458649,
2020,50AT,bioChpProMed,capaConvResi,0.775146237,
2020,50AT,ccgtGasChpProMed,capaConvResi,0.044841485,
2020,50AT,coalBoilerProMed,capaConvResi,0.072736259,
2020,50AT,eBoilerProMed,capaConvResi,0.011330404,
2020,50AT,gasBoilerProMed,capaConvResi,0.17086699,
2020,50AT,hardcoalPlantProMedStock,capaConvResi,0.222117563,
2020,50AT,gasEngineProMed,capaConvResi,0.648244341,
2020,50AT,oilLiquidBoilerProMed,capaConvResi,0.179812107,
2020,50AT,oilPlantProMedStock,capaConvResi,0.176404845,
2020,50AT,coalBoilerSpaceStock,capaConvResi,0.03974512,
2020,50AT,districtHeatSpace,capaConvResi,2.56023375,
2020,50AT,heatpumpAirSpace,capaConvResi,0.082443587,
2020,50AT,solarThermalSpace,capaConvResi,0.089230355,
2020,50AT,bioBoilerSpaceStock,capaConvResi,2.545280911,
2020,50AT,gasBoilerSpaceStock,capaConvResi,2.479607719,
2020,50AT,oilLiquidBoilerSpaceStock,capaConvResi,1.839330837,
2020,50AT,resistiveHeatSpaceStock,capaConvResi,0.950764246,
2020,51AT,bioBoilerProHigh,capaConvResi,0.039635639,
2020,51AT,coalBoilerProHigh,capaConvResi,0.296780977,
2020,51AT,eBoilerProHigh,capaConvResi,0.018968051,
2020,51AT,gasBoilerProHigh,capaConvResi,0.353130215,
2020,51AT,oilLiquidBoilerProHigh,capaConvResi,0.274267615,
2020,51AT,bioBoilerProLow,capaConvResi,0.069328802,
2020,51AT,districtHeatPro,capaConvResi,0.162056464,
2020,51AT,gasBoilerProLow,capaConvResi,0.136117929,
2020,51AT,resistiveHeatProLow,capaConvResi,0.013550086,
2020,51AT,gasEngineProLow,capaConvResi,0.470891882,
2020,51AT,oilLiquidBoilerProLow,capaConvResi,0.051415884,
2020,51AT,oilPlantProLowStock,capaConvResi,0.080646227,
2020,51AT,bioBoilerProMed,capaConvResi,0.16406509,
2020,51AT,bioChpProMed,capaConvResi,0.518109416,
2020,51AT,ccgtGasChpProMed,capaConvResi,0.029972145,
2020,51AT,coalBoilerProMed,capaConvResi,0.048617073,
2020,51AT,eBoilerProMed,capaConvResi,0.007573266,
2020,51AT,gasBoilerProMed,capaConvResi,0.114207865,
2020,51AT,hardcoalPlantProMedStock,capaConvResi,0.148463858,
2020,51AT,gasEngineProMed,capaConvResi,0.433287915,
2020,51AT,oilLiquidBoilerProMed,capaConvResi,0.1201868,
2020,51AT,oilPlantProMedStock,capaConvResi,0.117909379,
2020,51AT,coalBoilerSpaceStock,capaConvResi,0.052419165,
2020,51AT,districtHeatSpace,capaConvResi,3.376648904,
2020,51AT,heatpumpAirSpace,capaConvResi,0.108733449,
2020,51AT,solarThermalSpace,capaConvResi,0.117684403,
2020,51AT,bioBoilerSpaceStock,capaConvResi,3.356927857,
2020,51AT,gasBoilerSpaceStock,capaConvResi,3.270312597,
