region_1,region_2,region_3,region_4,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,ES,es,06ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,ES,es,06ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,ES,es,07ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,ES,es,07ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,ES,es,08ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,ES,es,08ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,ES,es,09ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,ES,es,09ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,ES,es,10ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,ES,es,10ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,ES,es,11ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,ES,es,11ES,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FI,fi,74FI,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FI,fi,74FI,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FI,fi,75FI,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FI,fi,75FI,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,14FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,14FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,15FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,15FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,16FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,16FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
EU,FR,fr,17FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,17FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,18FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,18FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,19FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,19FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
EU,FR,fr,20FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,20FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,21FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,21FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
EU,FR,fr,22FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,22FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,23FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,23FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,24FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,24FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,25FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,25FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,26FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,26FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr,27FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr,27FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,FR,fr_co,99FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,FR,fr_co,99FR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,GR,gr,68GR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,GR,gr,68GR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,GR,gr,69GR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,GR,gr,69GR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
EU,HR,hr,62HR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,HR,hr,62HR,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
EU,HU,hu,58HU,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,HU,hu,58HU,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,IE,ie,96IE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,IE,ie,96IE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,IT,it_cn,53IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,IT,it_cn,53IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,IT,it_cs,54IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,IT,it_cs,54IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,IT,it_n,52IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,IT,it_n,52IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,IT,it_s,55IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,IT,it_s,55IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,IT,it_sar,98IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,IT,it_sar,98IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,IT,it_sic,56IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,IT,it_sic,56IT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,LT,lt,77LT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,LT,lt,77LT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,LU,lu,29LU,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,LU,lu,29LU,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,LV,lv,78LV,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,LV,lv,78LV,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,NL,nl,30NL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,NL,nl,30NL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,PL,pl,41PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,PL,pl,41PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,PL,pl,42PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,PL,pl,42PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,PL,pl,43PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,PL,pl,43PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,PL,pl,44PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,PL,pl,44PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
EU,PL,pl,45PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,PL,pl,45PL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,PT,pt,12PT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,PT,pt,12PT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,PT,pt,13PT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,PT,pt,13PT,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,RO,ro,59RO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,RO,ro,59RO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,RO,ro,60RO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,RO,ro,60RO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
EU,RO,ro,61RO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,RO,ro,61RO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,SE,se_1,86SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,SE,se_1,86SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,SE,se_2,87SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,SE,se_2,87SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,SE,se_3,88SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,SE,se_3,88SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,SE,se_4,89SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,SE,se_4,89SE,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,SI,si,57SI,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,SI,si,57SI,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
EU,SK,sk,46SK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
EU,SK,sk,46SK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
nonEU,AL,al,70AL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,AL,al,70AL,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
nonEU,BA,ba,63BA,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,BA,ba,63BA,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
nonEU,CH,ch,47CH,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,CH,ch,47CH,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,CH,ch,48CH,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,CH,ch,48CH,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,ME,me,64ME,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,ME,me,64ME,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
nonEU,MK,mk,67MK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,MK,mk,67MK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,NO,no_m,83NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,NO,no_m,83NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,NO,no_n,84NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,NO,no_n,84NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,NO,no_n,85NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,NO,no_n,85NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,NO,no_s,79NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,NO,no_s,79NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,NO,no_s,80NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,NO,no_s,80NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,NO,no_s,81NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,NO,no_s,81NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,NO,no_s,82NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,NO,no_s,82NO,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
nonEU,RS,rs,65RS,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,RS,rs,65RS,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,UK,ni,95UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,UK,ni,95UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,UK,uk,90UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,UK,uk,90UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,UK,uk,91UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,UK,uk,91UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
nonEU,UK,uk,92UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,UK,uk,92UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,UK,uk,93UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,UK,uk,93UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,1.0
nonEU,UK,uk,94UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,,desFac,0.0
nonEU,UK,uk,94UK,spaceHeat,solar,rooftopResi_b,solarThermalResi_b,1,desFac,0.9999999999999999
