timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,LV,lv,78LV,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,SI,si,57SI,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,powerToX,synthFuel,methanePyrolysis,expConvFix,0.0
