timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,FR,fr,18FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,19FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,20FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,21FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,22FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,23FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,24FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,SI,si,57SI,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,bioConversion,,solidBioPlantProLow,expConvFix,0.0
