timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,FR,fr,25FR,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,SI,si,57SI,transport,,fcFrtRail,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,transport,,fcFrtRail,expConvFix,0.002025329029
30th,2040,nonEU,UK,uk,90UK,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,transport,,fcFrtRail,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,transport,,fcFrtRail,expConvFix,0.0
