timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,ES,es,03ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,04ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,05ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,06ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,07ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,08ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,09ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,10ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,ES,es,11ES,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FI,fi,74FI,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FI,fi,75FI,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,14FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,15FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,16FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,17FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,18FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,19FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,20FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,21FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,22FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,23FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,24FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,SI,si,57SI,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,ccgt,ccgtH2,ccgtH2BackProLow,expConvFix,0.0
