timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,HU,hu,58HU,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,SI,si,57SI,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,miscProHeat,bioBoilerPro,bioBoilerProMed,expConvFix,0.0
