timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; offshore_b,gen; pvOpenspace_b,gen; onshore_c,gen; pvResi_a,gen; ocgtGasChp,gen; onshore_b,gen; ocgtH2,gen; pvInd_a,gen; runOfRiver,gen; nuclearPowerFlexChp_HTR,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; nuclearPowerFlexChp_SFR,gen; offshore_a,gen; gasEngineDh,gen; pvResi_b,gen; bioGasEngineDh,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,stExtIn; lithiumBattery,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; pemElectrolysis,use; bevFrtRoadHeavy,use; resistiveHeatSpace,use; eBoilerProMed,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d002 < hh0012 < h0048,EU < IT < it_n,,,,70.51557344966938,,,,,,313.0132027330638,,46.07152329317084,589.3070997820067,,,1.4426012389894396,,48.840631661781416,,,,,857.1767477760692,-1534.1796302687958,-3.5958954391288667,,-70.44051413942094,-0.12145479304736201,,,,,,-1.959863115553713,,,,-36.78805584685912,,-33.70057330935459,,,,-12.894697103264503,,,-232.68751636655995
30th < 2040,30th < 2040 < d002 < hh0012 < h0048,EU < PL < pl,,,,624.5966726668132,,,46.97615484989564,,,14.184124210150358,,816.8503528456924,6.69978281385308,,,,,19.575363797088215,,,,,446.30151194145395,-1485.230873039828,,,-58.947504666989985,,,,,,,-26.72158307795866,,,,-4.505988091203853,,-215.55035417488347,,,,-10.355042204633003,-150.20975581875476,,-23.661884868190235
30th < 2040,30th < 2040 < d002 < hh0012 < h0048,EU < SE < se_3,,,,310.8242701678866,,,,,,,,246.17166714181758,222.97674647498985,,,,,8.060594068976044,,,,,683.1369663249635,-646.9987729366837,-0.007207918183957323,-5.860192210620603,-28.743524558595254,,,,,-37.993180509146526,-59.421716998599265,-2.9297317532983067,-4.577419853091829,,,,,,-0.00910232706114902,-292.6935507933802,,-3.7949344643759115,-62.080301307570465,-19.466967957240147,-306.59360042534445
30th < 2040,30th < 2040 < d002 < hh0012 < h0048,EU < SE < se_4,,,,2.338722533518295,,,,,,,,42.517556260389995,,,,,,8.58942283908962,,,,,315.5007373383007,-161.35831872175143,,,-5.046059717541292,,,,,,,-0.6784227918435349,,,,,,-4.499002077220253,,-55.134517341861816,,-1.1125554539927363,-12.628079960510336,,-128.48770160869347
30th < 2040,30th < 2040 < d002 < hh0012 < h0048,EU < SI < si,,,,14.751035674014236,,,,,,71.21154949847099,,,,,,,,,,,,,586.3807778012246,-113.64604531016047,-1.1086056029424574,-3.660407836264214,-4.29253421397564,,,,,-29.36897857852252,-85.63475101883151,-2.7362678511234395,-3.3167214420775655,,,,,,,-20.435907273951624,-1.5921402719160136,-0.2600994034723376,-12.363223325534035,-11.427709436480063,-382.49991409916015
30th < 2040,30th < 2040 < d002 < hh0012 < h0048,nonEU < CH < ch,,,,9.345744534241716,,,138.4527565813981,,,309.2558626448801,,,,,,,,170.6494984834367,,,,,167.69972560801762,-448.64800063403845,,,-26.152764604814713,,,,,,,-1.3280586086042614,,,,,,-7.354930658885331,,,,-9.879007824373744,,,-302.03795274302973
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < AT < at,,,,278.8746255348129,,,395.8245458664039,,,427.896350387491,,,248.38219823346054,,,238.08990771808413,,9.64718917289548,,,,,279.4229101059186,-538.7207735636234,-2.7482304041060437,-18.206366423502544,-61.92483625421234,,,,,,-144.42950611087926,-2.3218996932229747,-13.994052849755095,,,,,-14.35708079460945,-0.5931001968510174,-204.25415496012772,,-5.89524810447808,,-127.84776559511063,-742.844670122426
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < DE < de,,,,133.3370630813122,,,1324.0782408378097,,,181.31757720354616,,599.8848981127062,66.30639437606297,,,11.452924012607587,,180.8955442590297,2563.9345800093406,,,,1849.458215548627,-4211.0349005705875,-18.521983271953808,-109.71074209797015,-216.36167381860196,-3.3712634092058047,,,,,-798.6065565734459,-15.676017043430114,-137.74061467367292,,,-62.25328545052047,,-170.16321609188162,,,,-42.74759702861573,,-1059.0047252304225,-65.47289430002994
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < DK < dk_w,,,,21.53232182542178,,,,,,,,16.95143805181183,,,,,,3.002329624073084,,,,,557.8656651885755,-128.02267852666265,-1.5283924268272422,-2.76392869539297,-11.399522493582728,,,,,-7.841563517823511,-141.358407764602,-0.1795615101704392,-0.7560888600654709,,,,,,-0.7453882282927176,-31.741326054440023,,-1.559780835736545,,-16.866125035597943,-254.58887328257595
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < ES < es,,,,3035.2934555794873,,,229.90359138905222,,,80.69959706549275,,34.82708101995427,549.9266310835488,,,347.92029135229814,,,,,,,586.2045892817447,-2617.828971532272,-0.05946759964038433,-44.08273563899027,-92.44296785357741,,,,,-234.70552791398012,-61.79910990515805,-2.1106210709238526,-38.92564288885022,,,-17.620889570536306,,,-12.92866424222375,-394.8084301136375,,-13.043850815706666,,-275.9174788793286,-1058.5004355509998
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < FI < fi,,,,817.0811394278676,,,,,,,,,291.9999131481265,,,,,,,,,,689.6607505578945,-546.6916221899378,,-25.652217572007547,-34.55884522696867,,,,,-3.987541063071659,-204.26878776297607,-2.186825825795312,-14.489391085540584,,,,,-13.879344946824,,-401.1689568854969,,-1.9309206351687578,-26.69102536789096,-335.76481362560594,-187.47149929384216
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < FR < fr,,,,409.15250285048745,,,1662.3438601632304,,,393.23544482642575,,1362.6022715060028,548.7316224283543,,,62.76840007758929,,27.772964504236892,946.1019818032269,,,,1236.1469141213952,-3835.9904015140673,-7.760019590651388,-96.8026154988531,-142.82667871979945,-2.415617059801657,-0.02651641832055413,,,,-0.0012041119118930397,-3.6123166387178864,-76.73948361745164,,,-11.230586546328256,,-94.58330652751123,,-404.50744124069786,,-39.8466354495847,,-1233.3228920314243,-699.1906649201189
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < FR < fr_co,,,,18.786829462588575,,,,,,,,1.3987604814837153,,,,,,0.10164387646544962,,,,,0.0034377349674494764,-18.288723638217228,-0.07395587689457646,-0.28025240714768257,-0.30575451159769634,,,,,,,-0.014750789713296754,-0.2338080873821796,,,,,-0.3864241111146667,,,,-0.21105267172067582,,-0.3002765300537877,-0.19503277248807221
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < GR < gr,,,,1137.0655025617632,,,614.5671191166155,,,16.209895164644703,,,62.38064177009972,,,,,,,,,,,-499.19111823039,-2.3977996727712583,-66.26610829867666,-22.772969099840658,,-16.15626944801257,,,-29.649982665964142,-13.213344434379428,-0.11177129703212164,-35.75347833187308,,,,,,-1.2862404137271166,-39.26108981953169,,-0.4850381725424926,,-524.648808749674,-579.029663004875
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < HR < hr,,,,319.2058572138323,,,,,,23.741576431244184,,634.2451081755976,34.294533201564384,,,,,1.4217549581115259,,,,,416.4417308080336,-183.65298582108443,,-16.05648118105203,-3.7747611359767186,,,,,-13.338916166927227,-178.5607108674725,-0.6641801117697148,-8.922315983471151,,,,,,,-29.37681509206468,,-0.3342047395399034,,-126.05690934043356,-868.6115839017131
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < HU < hu,,,,445.301485825646,,,,,,2.723737453427078,,,,,,,,2.45183970240557,,,,,943.920329791153,-361.38538282391767,-1.9415209338974229,-36.018375394024574,-13.693144175138324,,,,,-39.288323884568875,-116.11543870644378,-2.6760430453395085,-23.037789528852237,,,,,,,-26.480629413145444,,-2.8223322640614925,-0.3333997260014286,-245.12934682373375,-525.4757302771238
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < IT < it_cn,,,,320.73077662792167,,,,,,20.49905155837988,,114.27616173888902,48.76617722297527,,,,,7.848325353157675,,,,,152.5483258901344,-270.8875735549933,-1.1221733686869277,-11.703254905183524,-11.621691611365518,,,,,,-61.5669351472177,-0.3234911683319324,-17.647499333709312,,,-5.302495956222692,,-5.562561309654443,,,,-2.5234977824115505,,-43.71918088463241,-232.68808784835977
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < IT < it_cs,,,,157.6254287003516,,,,,,36.21499761189863,,232.02734684268484,83.6475777539469,,,,,14.708458813642658,,,,,465.8528735039054,-526.2065706967136,-1.3406913790094626,-23.376758576162086,-21.818460723504366,-0.04816211321224822,,,,,-8.987051611393781,-0.606247760317954,-36.220601104189335,,,-9.935686646274391,,-10.424709154835769,-3.3871310762646445,,,-5.342441673718688,,-187.89224309687535,-154.48966101166002
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < IT < it_n,,,,327.65185300144947,,,,,,306.80259610105503,,100.46630280550026,778.9191283087595,,,1.3609092365306934,,42.62362213179985,,,,,524.9841976092007,-1385.0041766541362,-4.631081619125994,-70.89859643129202,-69.8430163074658,-0.12497433473540928,,,,,-39.19733209069601,-1.7340783891634504,-129.86082577373855,,,-36.84025895478666,,-29.818121181213055,,,,-11.409172101931265,,-303.44630457687157,-0.0013238526262146397
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < IT < it_sar,,,,89.97466954381619,,,,,,2.04989756843927,,,11.760707791060831,,,,,2.040949432076624,,,,,0.0018191983259400583,-72.10179318629396,-0.19869912080942218,-2.559709771732079,-2.9212981762719603,,,,,-2.7942084501366415,-2.696356185019531,-0.08309754971289496,-3.6401536871399234,,,,,,,,,-0.6741955972367295,,-9.489506565607394,-8.667873503038559
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < IT < it_sic,,,,386.0401419851874,,,,,,3.416501524372777,,,23.97669805762344,,,,,,,,,,,-159.56654422408803,,-8.897428706081781,-5.742864046907162,,,,,,,-0.16261630032595856,-9.64307473102284,,,,,-2.796357338670484,,,,-2.0559360353191876,,-124.81014084509619,-99.75901410349263
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < PL < pl,,,,1302.1139046509106,,,76.35892635716165,,,12.292543427581604,,1366.7700111372155,6.46269310309491,,,8.794854353737765,,55.85219845760237,,,,,625.7554732097046,-1348.5599782612298,-7.7547507149463835,-75.24554489140735,-58.23508226086582,,,,,,-563.0580872328735,-23.64314087651595,-202.18663824137275,,,-4.5564327574716605,,-190.7180190212367,-4.105872044425287,,,-9.162096456341736,-32.414885409168065,-934.7594471726946,
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < SE < se_3,,,,380.7445478894558,,,,,,,,292.1746664218112,255.95614920294815,,,,,8.357136962324162,,,,,915.5727247784212,-627.995505127161,,-10.413345232642056,-28.773367008030224,,,,,-33.61620142429347,-120.49115751103156,-2.592213955720676,-7.287747934504703,,,,,,,-284.37212669603935,,-3.3577415640615373,,-272.99457527134655,-460.9106163449383
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < SE < se_4,,,,6.583262897356658,,,,,,,,112.06872621202696,,,,,,6.347927702050992,,,,,288.00093797547055,-156.61899699159463,-0.0015442868666560073,-0.0011466288824120354,-5.17327172451041,,,,,,,-0.6002655454431739,-0.0011323771154750368,,,,,-3.9806975359628365,,-55.90148485607573,,-0.9843842430646841,,-0.0014891950109361196,-189.73631761480888
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,EU < SI < si,,,,15.03814113959756,,,,,,61.42506953384095,,,,,,0.5110844532619367,,1.0529087932518129,,,,,587.4313420198563,-105.52177935690462,-0.46043043926991645,-5.812994275495884,-4.0698977948643105,,,,,-25.98554493966874,-12.704066419742412,-2.4210379336902363,-5.12367960118922,,,,,,,-19.56271357156778,,-0.2301348247315001,,-71.58018501250885,-411.9858544536013
30th < 2040,30th < 2040 < d003 < hh0013 < h0049,nonEU < CH < ch,,,,16.263682690887034,,,201.3347103696568,,,309.34732622886764,,,710.512049788151,,,142.50364934997896,,46.93732562988233,,,,,,-446.8141031953479,-1.7652992120266755,-13.759042661132005,-27.122879352582316,-0.6795404005458677,,,,,-104.24227384731088,-1.1750605001168588,-7.362537859533759,,,,,-6.507610765339293,,,,-8.7409033001691,,-214.03002495761638,-594.6999428289673
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < AT < at,,,,166.40264948677475,,,285.71656379927424,,,430.8040631279797,,,248.38220304747358,,,294.37150003305874,,9.804187582901662,,,,,293.7438117942768,-457.0581325779173,-2.7073260554652405,-16.275913073641263,-61.899549482889334,,,,,,-108.33538000223301,-2.24580091893059,-12.637372643150782,,,,,-13.88653667331282,-0.5909719148631755,-203.49807522619335,,-5.702035126238883,,-79.59640071012805,-764.7914434097262
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < DE < de,,,,99.06371286626259,,,1251.1261163082834,,,179.2049158690398,,625.5191557054055,40.07340188127226,,,7.225162369843244,,184.21395921560034,1641.0544791596396,,,,1842.5537564633219,-3392.639823341565,-18.405878669435406,-100.93515431112658,-216.33360001834706,-3.365213052314198,,,,,-712.3972332289454,-15.1622456319116,-126.24977368102353,,,-62.24804067400698,,-164.58622574555537,,,,-41.346571933811994,,-805.2369060936628,-211.1280055713759
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < DK < dk_w,,,,18.36878848009107,,,,,,,,14.561103263330645,,,,,,2.9916071297199225,,,,,557.8601000823155,-103.14206548170785,-1.5458019927950069,-2.761075717826359,-11.4009602986899,,,,,-7.58456129934527,-159.22553615549532,-0.17367649675924704,-0.7445016345756497,,,,,,-0.7479700156745697,-31.76674270656374,,-1.5086600185407155,,-18.591048390819104,-254.58887979983555
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < ES < es,,,,2567.446425348087,,,244.42057972374542,,,77.17297488880752,,31.317348104868845,536.7019138001859,,,331.80309243568826,,,,,,,598.670187072431,-2259.4392572296474,-0.05946528587214679,-39.53661405790819,-92.41924524096478,,,,,-227.0132046641721,-59.24458131519076,-2.0414468180645313,-35.11506966203214,,,-17.620638334871522,,,-12.630123624486805,-393.5266374292925,,-12.616346965292621,,-177.76906318398312,-1058.500426449951
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < FI < fi,,,,624.2519556463957,,,,,,,,,291.9999741641722,,,1.7998631355957158,,32.98099981500531,,,,,689.669017070445,-521.3244133300624,,-20.32839544055955,-29.191708288654585,,,,,-3.8568519604261002,-197.51682892638385,-2.115154010936264,-10.212210698949331,,,,,-13.424458311747863,,-343.89529311986644,,-1.8676359489176253,,-309.4985400272653,-187.47076236879158
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < FR < fr,,,,677.0430951170696,,,1807.9979703316112,,,357.9493496270813,,1568.3540273458116,364.05385701573084,,,35.856322691537905,,27.59285876561502,1096.6780016471632,,,,1220.1992771109256,-3313.504686780411,-7.807630319929999,-93.34839983899641,-142.8492677929868,-2.4205762011887404,-0.026580827063026388,,,,-0.0012061922276563656,-3.4939252760915127,-73.44414430656616,,,-11.23067411855978,,-91.48339927644737,,-405.04284989527696,,-38.54068751124806,,-2248.180131815037,-724.3510777867734
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < FR < fr_co,,,,24.87930442939837,,,,,,,,2.096571725958174,,,,,,0.09456464738421813,,,,,0.0030203859877964367,-15.79768590336723,-0.08991657090950977,-0.5869658388615276,-0.30629722128672515,,,,,,,-0.014267342034526242,-0.3284153046597168,,,,,-0.3737593085399989,,,,-0.20413555567300412,,-8.538490107625604,-0.8328993272189956
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < GR < gr,,,,1030.2399479411724,,,667.0518121180683,,,16.86372665446941,,,112.05753632659692,,,0.009760751378508094,,,,,,,,-419.53896109395765,,-42.11561777916472,-22.762419077930875,,-11.531792832488428,,,-28.678223487367422,,-0.10810806440840393,-22.371010107308255,,,,,,,-39.256408103937574,,-0.4691413573082965,,-395.04424726738074,-844.3478825388272
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < HR < hr,,,,200.86393650787593,,,,,,22.445349697071915,,435.7836576341503,99.29370425504989,,,,,2.800346405130283,,,,,416.4408667502933,-154.34886571363393,,-3.6896618879370595,-3.743195113746998,,,,,-12.90174173874035,-87.78448883501295,-0.642412034293079,-2.3513159851070866,,,,,,,-27.74893855577905,,-0.3232513934001353,,-15.481264442110886,-868.6118070958316
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < HU < hu,,,,258.1967839201968,,,,,,2.8095676044038376,,,,,,,,2.4995384357296726,,,,,968.0714979874076,-302.91261544545665,-1.8416130314282204,-27.00653795472371,-13.686851731039363,,,,,-38.000674249942385,-110.29247386254745,-2.5883374496592206,-18.18693830575439,,,,,,,-26.420760221972238,,-2.7298321329973434,-0.32973267386335775,-162.517592925215,-525.0634736846532
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < IT < it_cn,,,,374.2999152049577,,,,,,20.05417663596448,,129.6411835833344,33.67943990144005,,,,,7.604327377655472,,,,,148.1708102225605,-222.03899979656626,-1.1383368150660915,-12.371319011053798,-11.622354249092584,,,,,,-110.06164629963497,-0.31288895262195876,-20.068403197595664,,,-5.336577585766585,,-5.3802519278898195,,,,-2.440791759954348,,-89.99012083080004,-232.68806532710684
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < IT < it_cs,,,,382.070614106528,,,,,,35.42905182410288,,460.91580008214055,62.240290187276095,,,,,14.369798968981812,,,,,377.26248684526956,-431.31687109360735,-1.347984137208174,-23.5626183993682,-21.819882309681066,-0.04813233925462041,,,,,-8.67300801266235,-0.5863783785301208,-38.06809938643585,,,-9.971203509657943,,-10.083045993695317,-3.449878726148552,,,-5.167346571942683,,-628.776864650219,-149.4167369440428
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < IT < it_n,,,,575.9198864937046,,,,,,300.1443009913341,,151.45126842791342,665.4559433606682,,,1.3165775593588136,,40.98801295733773,,,,,529.5145993379339,-1135.2493510962695,-4.69233144491194,-70.9920811664905,-69.85577148912041,-0.12504240216358453,,,,,-41.80770176066819,-1.677245081364921,-143.4063850591024,,,-36.847661490261544,,-28.84085137054246,,,,-11.035243798662192,,-720.2602407897331,-0.001339178114457063
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < IT < it_sar,,,,130.54499299683891,,,,,,2.005410093500223,,,6.6721987298455945,,,,,1.950180435132564,,,,,0.0018271126033521943,-59.09983183253481,-0.20170766615233682,-2.9960016053012652,-2.9218887291518207,,,,,-2.7026300590487526,-3.048922987106584,-0.08037408077997382,-4.887270704254919,,,,,,,,,-0.6520992686430417,,-33.213505096025564,-31.36952424983132
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < IT < it_sic,,,,321.13679934408856,,,,,,3.342355701823168,,,24.1776873986603,,,,,,,,,,,-130.7922523560068,,-8.288800940080986,-5.7427610743919715,,,,,,,-0.15728665530688776,-8.971477243668037,,,,,-2.704708519138165,,,,-1.9885540494530516,,-90.19459597446333,-99.8171827071493
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < NL < nl,,,,10.358289206336346,,,53.063962576605505,,,0.74699418895025,,67.26186254603509,,,,22.496166393649407,,118.72241892514697,,,,,814.6886491812411,-892.7820934750187,,,-55.526520436385695,,,,,,,-1.5511546009453527,,,,-12.481516778695154,,-36.1989061697074,,-78.83337880892117,,-9.963239595743643,,,
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < PL < pl,,,,729.6531429641723,,,73.05644827778379,,,11.638294690214797,,1038.8772291040082,6.474199485249073,,,5.539864571292263,,61.847079378245056,,,,,659.197010555524,-1122.3847975080562,-7.390974641435566,-63.43987626368588,-58.21323682337252,,,,,,-245.00452376567432,-22.86825208766064,-156.87487064989256,,,-4.556363682428725,,-184.46735818289437,-3.991078885087017,,,-8.861814617160125,-29.649321674458736,-678.5801788555599,
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < SE < se_3,,,,367.65322569496686,,,,,,,,284.84197056047134,255.9561499713804,,,,,8.211985255915222,,,,,915.5721335379935,-598.8556893792436,,-9.960365239767436,-28.780743901881632,,,,,-32.51445196792323,-120.5983734176714,-2.5072558047248674,-6.942346006363573,,,,,,,-286.24592401185237,,-3.247693736344657,,-281.6689430790156,-460.9130580132767
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < SE < se_4,,,,7.053212799424048,,,,,,,,119.79434291678231,,,,,,6.283617468611721,,,,,288.00099244590126,-149.35166995231125,-0.0015399476256051097,-0.0011380717650342868,-5.172424888880587,,,,,,,-0.5805922269137378,-0.001130383832299452,,,,,-3.850232725532113,,-55.92271884938746,,-0.9521216804102317,,-0.0014303555547193771,-205.29705177283262
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,EU < SI < si,,,,22.66207735546395,,,,,,51.062710854605136,,,,,,0.2644331032940857,,1.057606650895443,,,,,587.4313518462784,-89.5261326199253,-0.45998398796827744,-5.398237973555722,-4.069850298219921,,,,,-25.133885358938265,-12.209419049319065,-2.341689967106262,-4.762646905010132,,,,,,,-19.561201422669317,,-0.22259230334904076,,-62.2200681279095,-436.5722539310006
30th < 2040,30th < 2040 < d003 < hh0013 < h0050,nonEU < CH < ch,,,,23.095248456215298,,,302.2932391504299,,,308.35538099545505,,,703.9498508072002,,,62.5240845514398,,44.08556216657984,,,,,,-406.1742918807644,-1.7785264132704701,-12.833203907742096,-27.125279827368477,-0.6812466322432842,,,,,-104.24226953408886,-1.136548645345834,-6.833873836487634,,,,,-6.294327993366122,,,,-8.454425796729739,,-254.43883773908067,-614.3110141154605
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < AT < at,,,,186.6519944320665,,,367.3326739725078,,,443.95225225750534,,,248.38220483682161,,,212.0099758031227,,9.767931538518035,,,,,292.1931792467849,-455.7896885800018,-2.7209739692051413,-14.967070233516305,-61.910782940980226,,,,,,-119.18210842652316,-2.713058256332294,-11.53176819960088,,,,,-16.775744749152878,-0.591707549446344,-203.79628565345635,,-6.888390394151977,,-90.12032541455234,-773.30227238238
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < DE < de,,,,205.54332266256134,,,1614.2851396853937,,,176.98434541831108,,773.2077020097878,31.313535539199446,,,6.070142614439541,,192.02708496152837,545.1565097903161,,,,2022.419219647197,-3438.203204591524,-18.147547465210497,-88.64015550744307,-216.307790592952,-3.3550225672420564,,,,,-625.339013349023,-18.31687544049287,-110.23021355005439,,,-62.24472273571051,,-198.8297425981019,,,,-49.94906601493501,,-614.0163419981858,-123.42729132765945
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < DK < dk_w,,,,23.350362986857522,,,,,,,,18.66272086875457,,,,,,2.9798787977695333,,,,,560.4841433916363,-104.5272703655627,-1.552861805532692,-2.6877497265388524,-11.401647543071158,,,,,-9.162591608362888,-166.90034823620388,-0.20981131920095508,-0.7120931967694842,,,,,,-0.7494312733528533,-31.77837381702544,,-1.8225491337181277,,-19.384536116911267,-254.58772732602137
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < ES < es,,,,3086.1758211122724,,,232.41294927887836,,,75.20951512601131,,25.71947182344444,245.002616821274,,,177.1890748831307,,,,,,,599.419832989148,-2145.3840342237227,-0.05937087023273177,-39.01262459213464,-92.45073539160396,,,,,-274.2451675119384,-62.874189051335755,-2.466186605378464,-34.19884865862319,,,-17.622342694631335,,,-12.951722481361601,-394.99878213774804,,-15.241281633832083,,-291.1231979250039,-1058.5004463584448
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < FI < fi,,,,1199.8470775822932,,,,,,,,,216.23436551071745,,,,,,,,,,505.07115678128343,-509.7099775897101,-7.7058599209329515,-21.75313758125229,-34.55886501882776,,,,,-4.659301706790704,-204.26878701901637,-2.5552291854602975,-12.287037489149185,,,,,-16.2175271870578,-3.121810012770824,-401.1689620100116,-2.222019986734883,-2.256212956510313,-116.96726527496149,-284.7292870190447,-296.9717233487646
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < FR < fr,,,,1206.971340030718,,,1500.5830208568595,,,328.3826848194042,,1794.9696504901287,232.8309222767852,,,29.235119886813614,,27.59389701797393,720.78751597533,,,,1212.0041766169402,-3047.7116143495837,-7.851380842626562,-86.16641220254375,-142.86811359037776,-2.4244276373936238,-0.026637709125097428,,,,-0.0012058798812486712,-4.220865143212249,-67.3891324450473,,,-11.231034474539031,,-110.51727231570362,,-405.5137258490433,,-46.55939427921579,,-2493.950023878084,-626.927402823034
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < FR < fr_co,,,,38.69640025551273,,,,,,,,3.6068442719247256,,,,,,0.09276710247476085,,,,,0.0029102752815084337,-14.53047312707287,-0.09514684328588484,-0.59193545511814,-0.3064326720544476,,,,,,,-0.01723577979526357,-0.30424998110328677,,,,,-0.45152300427339603,,,,-0.24660763563733387,,-21.163522469918085,-4.6912554303156995
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < GR < gr,,,,313.03564418603065,,,485.09894939805804,,,17.530566357402275,,,228.48575587926584,,,18.354001172706646,,,,,,,,-375.5474413752904,,-0.004075063693760308,-21.612413387508873,,-0.0042933870956124495,,,-34.644963564443906,,-0.13060083565153655,-0.004228511747057003,,,,,,,-32.352316279113296,,-0.5667500721472236,,-0.0035534037056534585,-597.6353780319807
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < HR < hr,,,,370.6216770028704,,,,,,22.105593471086568,,715.0560943971683,,,,,,0.0017624605821913546,,,,,261.384622989169,-138.16433507578796,-1.6829257084565028,-14.278789622536575,-3.9951659185482127,,,,,-15.58605513529862,-179.79829108048142,-0.7760711374345689,-8.250717728869175,,,,,,-0.07574127837300561,-30.00105245867259,,-0.390506502309549,,-107.55846342656531,-868.6119853852408
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < HU < hu,,,,242.7112772669255,,,,,,2.811775300739261,,,,,,,,2.4886885566788557,,,,,983.4259123616989,-289.6000332199753,-1.8615490400986454,-25.41918690607231,-13.688287021684603,,,,,-45.9070268210121,-111.81803284136184,-3.126862327278734,-16.87703186719845,,,,,,,-26.433065843242193,,-3.2977961423029156,-0.33034868995734035,-167.9696660184047,-525.108808505324
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < IT < it_cn,,,,645.8897104020701,,,,,,19.644525606180498,,187.78005269231687,24.94387146838118,,,,,7.380643110367493,,,,,157.86278607416202,-216.7992957792178,-1.152553433652934,-12.334765870121087,-11.62294657202849,,,,,,-321.1625715973712,-0.3779880705678905,-21.298148088355276,,,-5.366465170959771,,-6.499657556939653,,,,-2.9486185442854205,,-211.25050555044044,-232.6880901705893
30th < 2040,30th < 2040 < d003 < hh0013 < h0051,EU < IT < it_cs,,,,539.8069740875518,,,,,,34.70533499642706,,569.9677219721476,30.020348947132568,,,,,13.083223271354516,,,,,327.7218290451943,-421.1386017612386,-1.388420539603345,-28.272850490938534,-21.827320670785596,-0.04816014374040808,,,,,-9.302594122459304,-0.7083792190998993,-51.90915022448535,,,-10.164022649593457,,-12.180906576171376,-3.7091736813049896,,,-6.242455492010048,,-793.0360952174254,-155.3773465750008
