i,low,best,gap,solCur,time,case
179,144523.73006292124,146412.02778043543,0.012897148862291208,147104.2886053155,5.433333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
180,144523.73006292124,146412.02778043543,0.012897148862291208,147114.7588857447,5.533333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
181,144523.73006292124,146412.02778043543,0.012897148862291208,147106.38825813346,5.633333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
182,144523.73006292124,146412.02778043543,0.012897148862291208,147106.5038531716,5.716666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
183,144523.83920849743,146412.02778043543,0.012896403393644618,146841.4783743656,5.816666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
184,144523.83920849752,146412.02778043543,0.012896403393643951,146824.06717458367,5.933333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
185,144523.83920849743,146412.02778043543,0.012896403393644618,146822.73323927922,6.033333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
186,144523.83920849743,146412.02778043543,0.012896403393644618,146811.6191463875,6.183333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
187,144527.26563030685,146230.5935849012,0.011648232513023271,146230.5935849012,6.283333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
188,144527.26563030685,146230.5935849012,0.011648232513023271,146270.91410950807,6.4,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
189,144527.26563030685,146230.5935849012,0.011648232513023271,146270.3760905429,6.5,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
190,144527.26563030685,146167.83117643298,0.01122384818138178,146167.83117643298,6.616666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
191,144527.26563030685,146167.83117643298,0.01122384818138178,146240.39019892065,6.7,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
192,144527.26563030685,146167.83117643298,0.01122384818138178,146232.01550021148,6.816666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
193,144527.26563030685,146167.83117643298,0.01122384818138178,146233.5144438144,6.983333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
194,144590.41572585853,146113.85641372428,0.010426394356138902,146113.85641372428,7.083333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
195,144592.26644172755,146113.85641372428,0.010413728097685149,146314.8215248554,7.15,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
196,144593.0917069747,146113.85641372428,0.010408080000595676,146317.34565510048,7.25,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
197,144595.4789038901,146113.85641372428,0.010391742077731969,146321.49192375547,7.366666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
198,144595.4789038901,146113.85641372428,0.010391742077731969,146305.80890093476,7.5,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
199,144676.08970549618,145957.27670511117,0.008777822034892302,145957.27670511117,7.616666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
