timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
10th < 2020,EU < BE < be < 28BE,transport < cngPsngRoadPrvt,gasFuel,none,emission,0.013719016811888298,TheModel
10th < 2020,EU < BE < be < 28BE,engine < engineMed < gasEngineProMed,gasFuel,none,emission,1.7930798142673627,TheModel
10th < 2020,EU < BE < be < 28BE,stock < heat < gasBoilerProHighStock,gasFuel,none,emission,3.7992473299035368,TheModel
10th < 2020,EU < BE < be < 28BE,stock < heat < gasBoilerProLowStock,gasFuel,none,emission,1.7050986984593437,TheModel
10th < 2020,EU < BE,stock < power < hardcoalPlantProLowStock,hardcoal,none,emission,0.06345619199165238,TheModel
10th < 2020,EU < BE < be < 28BE,ccgt < ccgtProMed < ccgtGasBackProMed,gasFuel,none,emission,0.07188469834593311,TheModel
10th < 2020,EU < BE < be < 28BE,stock < power < gasPlantStock_chp_a,gasFuel,none,emission,1.1164530697597597,TheModel
10th < 2020,EU < BE,stock < heat < coalBoilerProHighStock,hardcoal,none,emission,4.892710428913527,TheModel
10th < 2020,EU < BE < be < 28BE,stock < heat < gasBoilerProMedStock,gasFuel,none,emission,1.8611829694862179,TheModel
10th < 2020,EU < BE,bioConversion < liquifaction,otherBiomass,none,emission,-1.8729879386592232,TheModel
10th < 2020,EU < BE,stock < heat < coalBoilerProMedStock,hardcoal,none,emission,0.9443302639720372,TheModel
10th < 2020,EU < BE,stock < power < hardcoalPlantProMedStock,hardcoal,none,emission,0.8544080671923368,TheModel
10th < 2020,EU < BE,stock < heat < coalBoilerSpaceStock,hardcoal,none,emission,0.17859508873360316,TheModel
10th < 2020,EU < BE < be < 28BE,networkHeat < gasBoilerDh,gasFuel,none,emission,0.8634809125198653,TheModel
10th < 2020,EU < BE < be < 28BE,stock < heat < gasBoilerSpaceStock,gasFuel,none,emission,12.207849614405303,TheModel
10th < 2020,EU < BE < be < 28BE,stock < power < gasPlantStock_a,gasFuel,none,emission,0.6507245728311215,TheModel
10th < 2020,EU < BE < be < 28BE,engine < engineLow < gasEngineProLow,gasFuel,none,emission,1.5106389598247774,TheModel
10th < 2020,EU < BE,none,rawBiogas,none,lss,4.7518708597598405,TheModel
10th < 2020,EU < BE,none,crudeOil,none,trdBuy,188.53439667966876,TheModel
10th < 2020,EU < BE,none,hardcoal,none,trdBuy,20.472717541854887,TheModel
10th < 2020,EU < BE < be < 28BE,none,gasFuel < naturalGas,none,trdBuy,127.81337481369567,TheModel
10th < 2020,EU < BE,none,otherBiomass < solidBiomass,none,trdBuy,32.89938477,TheModel
10th < 2020,EU < BE,none,otherBiomass < nonSolidBiomass,none,trdBuy,10.742806380000001,TheModel
