timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; offshore_b,gen; ccgtGasBackProLow,stExtOut; lithiumBattery,gen; gasEngineProMed,gen; pvOpenspace_b,gen; bioGasEngineProLow,gen; ccgtH2BackProLow,gen; ocgtGasChpH2Rdy,gen; ccgtH2BackDh,gen; onshore_c,gen; pvResi_a,gen; ocgtGasChp,gen; onshore_b,gen; ocgtH2,gen; pvInd_a,gen; runOfRiver,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; offshore_a,gen; gasEngineDh,gen; gasEngineProLow,gen; pvResi_b,gen; bioGasEngineDh,gen; bioGasEngineProMed,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,stExtIn; lithiumBattery,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; pemElectrolysis,use; soElectrolysis,use; bevFrtRoadHeavy,use; resistiveHeatSpace,use; eBoilerProMed,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < IT < it_n,,,,,,,,,,,1858.83376485015,,,,,,103.82678854170568,280.3706246169553,,,,,,,,,,,,711.0625071112682,-995.3180169712822,-19.68939068270781,-65.07609069986648,-62.94450141004944,-0.42363656537967626,,,,,-0.001112373084889399,-1.5913695674979027,-147.846603029123,,,-28.728055457110237,,,-27.364190527215527,,-187.88806053027122,,-10.47023572502311,-80.8614160687005,-1023.851920369453,-302.03843012000823
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < IT < it_sar,,,,,,,,,,,359.6629570837648,,,,,,0.6936382922225941,,,,,,,,,,,,,0.001012718688511442,-51.815160577798586,-1.1774369778151432,-3.168515622577361,-2.9453086067878114,,,,-0.0011227737426861327,,-143.0013375209987,-0.07625884050602416,-5.661536317714084,,,,,,-1.3113352955371076,,-0.008040750573612362,-0.001475260465358128,-0.6187115536563844,,-59.325062090384776,-91.24753380236865
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < IT < it_sic,,,,,,,,,,,581.5874561289041,,,,,,1.1561234289227427,,,,,,,,,,,,,0.003800221655547731,-114.67074182819681,-0.8205471010780576,-11.323755971189183,-5.87788257054605,,,,-0.0010779686829915523,,-175.61323004146564,-0.14923346984885974,-12.198187096441414,,,,,,-2.566225984825742,-3.8696351029703218,,-0.001542699512158241,-1.8867394191964098,-7.839636610542126,-132.72189330659063,-113.20777218312665
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < LT < lt,,,,,,,,,,,0.00327141453166264,,,135.5043980583736,,,9.965407805208029,,,,,10.034184381177678,,,,,,,,6.71036856319034,-77.36614821899727,,,-5.007364752697441,,,,,,-0.0013885683434274297,-19.055609003653363,,,,,,,-26.922594616360072,,-14.268326748943192,,-0.14251232685155113,-19.4421237507076,,-0.009523947567021409
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < PL < pl,,,,,,,,,,,1122.9806108427251,,,112.70274119147973,,,25.342693978498332,1299.097727446286,10.70921961205333,,,3.339734712228134,,,,,,,,400.97665660312117,-1098.0528104593848,-42.770750816018726,-58.08873755569658,-59.467490664283844,,,,,,-314.95368133293033,-21.697389230352798,-134.24926378974226,,,-3.5362279107105805,,,-175.02257015652515,-15.698780602778417,-302.57533191191726,,-8.408086065077498,-76.12972607389115,-378.9116600350528,-285.58713538007925
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < SE < se_3,,,,,,,,,,,338.7022772788552,,,,,,,248.81645997566451,109.08085970150077,,,,,,,,,,,683.634868603279,-674.6916572816532,-3.6565707381281025,-5.677006647215918,-18.784193458932652,,,,,-30.849687571204278,-140.42123877362252,-2.378883464642908,-4.326558531259945,,,,,,,-1.4140889478003225,-276.8585970167583,,-3.0814107397846664,-0.0013006262705507132,-19.59604643993195,-198.49693377254337
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < SE < se_4,,,,,,,,,,,27.610846612027384,,,,,,,332.0456965170745,,,,,,,,,,,,87.83141720799215,-168.26478817018318,-2.313810101850148,-1.678924198429003,-5.172825769355616,,,,,,-9.135561055976842,-0.5508656710024226,-1.0036231050652573,,,,,,-3.653100691214948,,-75.88541295799195,,-0.903372716459855,-12.697465192809569,-7.53544925485354,-158.69278291991108
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,EU < SI < si,,,,,,,,,,,83.72488786500205,,,,,,22.728570225992037,,,,,0.0025694579116746306,,,,,,,,694.9928289097888,-91.73801352966491,-10.876457810610685,-11.493682899728794,-5.192180866151267,,,,,-23.847020828257232,-53.88702246793286,-2.2217946644196727,-10.032775369426611,,,,,,,,-20.041370308408307,,-0.2111954882683347,-10.289019557957987,-138.65831664816676,-422.95941128242345
30th < 2040,30th < 2040 < d002 < hh0007 < h0026,nonEU < CH < ch,,,,,,,,,,,139.7648061217844,,,385.5132067568438,,,131.40757697111587,,,,,74.3812835701848,,,,,,,,736.2877134411847,-438.1989844367041,-6.331769139464602,-9.029008224305787,-21.702179270384406,-3.852405209701347,,,,,-0.030177767447288745,-1.0783565055666315,-4.905485754317206,,,,,,-5.972056102937896,,-239.95891766561874,,-8.021556247728945,-12.625159491467173,-186.398025552373,-529.2493318315212
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < AT < at,,,,,,,,,,,717.5407208656512,,,1022.9564980068105,,,339.9334948385825,,,,,20.86268340416845,,,,,,,,326.82447728956663,-449.93085175803157,-20.90171617558659,-19.311824642549198,-48.356820310959186,,,,,,-365.1003464515243,-2.5012596430967844,-14.518246218008473,,,,,,-15.466130522203796,-3.914736007851758,-202.67926908968653,,-6.350640438412711,-81.6356212856917,-130.50400614622075,-1066.9460436474635
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < DK < dk_e,,,,,,,,,,,1.903129810895077,,,,,,,38.55432742395136,,,,,,0.9233096097719792,,,,,,158.87358851452677,-101.33208114862987,-2.818751224200293,-1.6783727280905798,-6.224690336277132,,,,,,-0.00745484806451932,-0.20584232663933624,-0.7315940264915729,,,,,,-4.596716750843426,,-13.412792553894956,,-1.4328273030130876,-9.85954319900894,-4.112538272641917,-53.840863634375744
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < DK < dk_w,,,,,,,,,,,14.912921616950392,,,,,,,11.537000227658098,,,,,,,,,,,,262.3127186771795,-99.77956130365624,-9.577024721026477,-0.7761927650557903,-11.148420340209094,,,,,,-0.0013786849301669804,-0.19343212140369118,-0.41514630467011066,,,,,,-4.319711809848935,-3.421551552924869,-32.57351623006332,,-1.680269873699534,,-0.8007309011434187,-124.07482677232699
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < FI < fi,,,,,,,,,,,216.2722170534248,,,,,,,,291.767237017469,,,,,,,,,,,986.1201583101195,-562.9408385680762,-0.0010725286299679373,-12.466294515994537,-79.54520115869204,,,,,,-212.7716232804012,-2.3557518099442243,-7.070665342051504,,,,,,-17.148079643910457,,-370.14625605937886,,-2.0800787811302848,-0.0014613577944052178,-227.629250725188,-0.0024393058588039964
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < FR < fr_co,,,,,,,,,,,52.58196374015415,,,,,,,6.047123809549992,,,,,,,,,,,,27.12684243770862,-15.936192192530383,-1.5098543094390697,-0.44861990687937237,-0.3143027416839994,,,,,,-0.0016859508310525784,-0.01589016289812978,-0.23974482982845788,,,,,,-0.41627376695663176,,,,-0.22735591206379693,,-14.491586517608534,-52.15353486386894
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < HU < hu,,,,,,,,,,,572.368486481441,,,,,,0.6592368173220173,,,,,,,,,,,,,958.1941161157273,-285.03622583625275,,-37.971136632328474,-12.627734340289894,,,,,-42.323236694805274,-142.1220772825415,-2.882760464115583,-22.564839625797934,,,,,,,,-23.956317590503293,,-3.0403501558627397,-61.95175959289296,-286.89263503752693,-609.8523915614621
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < IT < it_cn,,,,,,,,,,,534.7966776958012,,,,,,7.464887433642887,170.1563931485059,,,,,,,,,,,,252.0778048220537,-187.33678731095472,-4.1165171420763125,-14.496627028141143,-11.715754508379632,,,,-0.0010490268641174427,,-297.2181042274337,-0.3484799865793496,-23.391748100269723,,,-5.318037036377543,,,-5.992257122714217,,-35.04600645595357,-0.0011557829708561621,-2.7184314833562557,-14.745270563719531,-129.35952538820382,-232.69117926790608
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < IT < it_cs,,,,,,,,,,,728.2820062325866,,,,,,13.188014146473394,833.5830632190284,,,,,,,,,,,,680.5098803262965,-363.9068677922368,-4.957637410674673,-35.05385516441808,-22.001282169288334,-2.719195297758817,,,-0.001022042802582462,,-368.0462604003066,-0.6530788051839042,-61.211860549873336,,,-10.046404947900356,,,-11.229991342820641,,-65.73732325330404,-0.0011132932147726933,-5.755131545708697,-120.44566122564028,-980.4600706725491,-203.33752128837818
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < IT < it_n,,,,,,,,,,,1627.1949695144476,,,,,,111.7253697210612,264.6143989714404,,,,,,,,,,,,704.6279927560204,-957.8225736292919,-19.23492023071479,-66.94886040237047,-62.93738474168947,-0.423210549788855,,,,,-0.0011376112643587941,-1.8680314619862328,-146.10067368932235,,,-28.637386709534503,,,-32.12149451682387,,-187.80811760855897,,-12.290501306687318,-76.97905636446744,-812.9504736031753,-302.0384546466039
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < IT < it_sar,,,,,,,,,,,371.1481488924128,,,,,,0.7464130385152942,,,,,,,,,,,,,0.0010250178746757195,-49.863189062590926,-1.179074848833532,-3.3708137017979403,-2.945240787334712,,,,-0.00111781534191799,,-149.05492237073042,-0.08951654991355801,-6.0307241245604715,,,,,,-1.539312827961039,,-0.00804082536022088,-0.0010902678250965577,-0.7262754496064177,,-65.83993078562007,-91.24752333304224
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < IT < it_sic,,,,,,,,,,,827.7024439982595,,,,,,1.2440814871408055,,,,,,,,,,,,,0.0037397819830319416,-110.3508860334758,-0.8259720468688221,-12.977417372527308,-5.877730219367106,,,,-0.0010815899669012962,,-310.7719344866652,-0.17517792381649983,-14.01601703482845,,,,,,-3.0123680734691507,-4.015152710942057,,-0.0011074220431434004,-2.2147517884045316,-8.176507436600959,-243.3267820521823,-113.20824495534079
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < LT < lt,,,,,,,,,,,0.004704240115251139,,,192.694938404679,,,10.298350990576457,,,,,,,,,,,,,53.999472619744,-75.5119142192396,-16.08536775130841,-0.0010674451309374946,-5.617361104064088,,,,,,-5.702911171657861,-22.36845411220265,-0.001138407850285433,,,,,,-31.603126519967265,,-16.619784223919936,,-0.1672883004154306,-19.442260848522103,-0.0013583740721521433,-63.87602609243365
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < PL < pl,,,,,,,,,,,1181.416952824622,,,139.04194257699015,,,26.3784443291066,1743.2663496640498,10.967672690436553,,,2.6164489687414365,,,,,,,,400.97735256751685,-1083.9051945417716,-46.15686263014005,-66.60689081478901,-59.73233493011536,,,,,,-420.21146784431534,-25.46951164146458,-165.15580986756854,,,-3.5386293259061667,,,-205.45049640740515,-17.127777793084896,-302.80441717332553,,-9.869843954191046,-79.4437051831815,-705.6313190922464,-313.5612146409766
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < SE < se_3,,,,,,,,,,,405.2525204934722,,,,,,,300.1697173079755,37.5099063756189,,,,,,,,,,,773.280142073278,-646.6613021379171,-4.011836383222618,-6.714470143316777,-18.794922126694985,,,,,-36.21295024892527,-170.64485407923604,-2.792455785954712,-4.9449628310341085,,,,,,,-1.4773801794042862,-284.3539970892933,,-3.6171184411113337,-0.0013183885478838069,-42.68367812152975,-293.30075448461093
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < SE < se_4,,,,,,,,,,,31.457260262814057,,,,,,,382.73904381596486,,,,,,,,,,,,150.84065586326187,-161.2741551607305,-2.551126198015267,-1.8644857563181847,-5.173966172763893,,,,,,-11.520067259675782,-0.6466344624012289,-1.082431802926805,,,,,,-4.288197515126965,,-76.9399956538306,,-1.0604253661204954,-12.697489933741513,-11.200169432880363,-274.7378744149004
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,EU < SI < si,,,,,,,,,,,30.033321118642398,,,,,,26.22760040685182,,,,,0.0019877947626888754,,,,,,,,587.4325756149282,-88.13007850247261,-0.6121331302503171,-2.9138505844017435,-5.152252110930656,,,,,-27.992859793006083,-53.886902185886626,-2.6080568712487726,-2.7140326585878216,,,,,,,,-19.180015377889667,,-0.24791212850393637,-10.289014689061222,-6.750853310479309,-423.2167575113408
30th < 2040,30th < 2040 < d002 < hh0007 < h0027,nonEU < CH < ch,,,,,,,,,,,110.68736615984709,,,327.92866780239183,,,136.93361593162072,,,,,65.3496599390923,,,,,,,,736.2877097746541,-451.44509466491127,-5.992406368414357,-9.165502381797038,-21.70239074654351,-3.7231756747169404,,,,,-0.03099750248165185,-1.26583033933672,-5.071666545988738,,,,,,-7.010306669729368,,-238.48097878134513,,-9.416115370617488,-11.551706167423655,-83.0803546126463,-529.249319141979
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < AT < at,,,,,,,,,,,824.190895108211,,,1132.4285639170407,,,351.43587800523215,,,,,14.438355465260052,,,,,,,,326.8245161558846,-422.1733818267734,-23.600080851383414,-21.166821023555723,-48.358811207952726,,,,,,-444.9460589913625,-2.7117816247345505,-15.673122698023539,,,,,,-16.767858815301548,-4.0397643485289585,-203.40823211328828,,-6.88515088536028,-81.93599124028023,-276.5266201105224,-1081.1242342414466
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < DK < dk_e,,,,,,,,,,,2.4968610211373456,,,,,,,49.71960650980026,,,,,,0.5342390523292436,,,,,,149.51079475197417,-102.01196462158228,-2.8911890469605455,-1.719201318768728,-6.224786053200168,,,,,,-0.007489196628120242,-0.22316733111403744,-0.7437268514860557,,,,,,-4.983605781770644,,-13.414349580586048,,-1.5534231971688623,-10.44983426525966,-4.1977147651946645,-53.8407553437699
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < DK < dk_w,,,,,,,,,,,22.068141185725633,,,,,,,16.958088894896918,,,,,,,,,,,,317.47292988205453,-100.44902820791634,-9.466200641934677,-0.7840847398262368,-11.148571908650954,,,,,,-0.0013821125351205922,-0.2097126037689225,-0.4175353687745464,,,,,,-4.683286336317345,-3.404094383841155,-32.57139703728011,,-1.8216921144787879,,-0.8301243505799356,-190.71118872780676
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < FI < fi,,,,,,,,,,,98.83144627833333,,,,,,,,291.78092649265164,,,,,,,,,,,929.2422474597874,-551.58644618421,-0.0010481182216800214,-11.843110054251468,-79.42683377408939,,,,,,-182.85039482798763,-2.5540269233035864,-6.943246077893954,,,,,,-18.591371514021432,,-361.1635721978867,,-2.2551514922639653,-0.0013912968357426047,-102.6324482521902,-0.0048444146384990444
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < FR < fr_co,,,,,,,,,,,42.52712220752256,,,,,,,4.424252608627347,,,,,,,,,,,,27.126872911996806,-14.609593021543825,-1.3035897047193479,-0.43894689755165706,-0.3142741324871749,,,,,,-0.0015892548105822784,-0.017227580463352835,-0.23922933429682355,,,,,,-0.45131002501380335,,,,-0.2464916372480377,,-5.748615153738372,-50.706490825753995
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < HU < hu,,,,,,,,,,,893.9136757663028,,,,,,0.5864619734753932,,,,,,,,,,,,,830.8451977456845,-256.09451015881314,,-61.2102532108969,-14.489667833190785,,,,-0.0011033332839517867,-45.88543052098611,-142.1240738026706,-3.12539199066164,-41.63069791714538,,,,,,,,-28.03970847463954,,-3.2962454370469283,-83.89628818064831,-326.1986431241652,-719.3528820729272
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < IT < it_cn,,,,,,,,,,,336.7752236725713,,,,,,8.057848384074353,125.74782117153558,,,,,,,,,,,,221.6287374200703,-173.53113713119114,-3.9562490255409317,-13.313311178446522,-11.71477024229677,,,,-0.0010346003895638513,,-118.45548323961474,-0.3778102872293681,-20.034222093203105,,,-5.284460903029668,,,-6.496603741602195,,-35.020937952807884,,-2.9472320336718174,-13.540262818628403,-54.84509057221762,-232.69123391013756
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < IT < it_cs,,,,,,,,,,,264.72433098531343,,,,,,14.23557841961334,224.57998925725363,,,,,,,,,,,,680.5100446482265,-337.08901217045775,-4.214566275447738,-18.825175753016133,-21.980969796645773,-2.4406784247945343,,,-0.0010110968283116855,,-359.0719598642106,-0.7080460872141369,-23.77359638476407,,,-9.651328100078864,,,-12.175179115625594,,-65.39800361059757,,-6.239520162033458,-120.44565621264542,-28.122757590458765,-173.91252714317054
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < IT < it_n,,,,,,,,,,,1289.169953013905,,,,,,120.60001347738933,229.27254401742377,,,,,,,,,,,,709.4917050701937,-887.2365260322565,-18.84653449588271,-65.59418295803265,-62.925992330636504,-0.4225817586511743,,,,,-0.0011637953133047537,-2.0252569168582992,-136.7603272861681,,,-28.539997100282037,,,-34.82504458509111,,-187.73724223916147,,-13.324948369208949,-74.12469151788753,-534.1309066449217,-302.0384148517883
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < IT < it_sar,,,,,,,,,,,279.5097447008324,,,,,,0.8057094576463462,,,,,,,,,,,,,0.0010040397717450344,-46.18855710734717,-1.1657723287125965,-3.3372479250639424,-2.945192436161505,,,,-0.001108285406711025,,-85.75471485138596,-0.09705083430070231,-5.840507389424446,,,,,,-1.668871223786583,,-0.008040722643017905,,-0.7874034285781257,,-41.27467868408871,-91.2475580498205
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < IT < it_sic,,,,,,,,,,,508.4680385515792,,,,,,1.3429088855689466,,,,,,,,,,,,,0.0038554563652109077,-102.21865663276323,-0.818547271404072,-12.118773340295709,-5.87790440403475,,,,-0.0010674578537633323,,-138.97190823038787,-0.1899220163631576,-13.01250093097759,,,,,,-3.265908203938735,-3.8054600219790324,,,-2.4011594396923615,-7.699012533218039,-106.21367620518555,-113.22012099171093
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < LT < lt,,,,,,,,,,,0.004457975080853374,,,183.73875490603058,,,10.565095476585663,,,7.836841484437409,7.044983595385203,0.0036970392168141847,,,,,,,,0.006786435493333652,-75.8729726753143,,,-5.613475095114599,,,,,,-0.001623978776782795,-24.251126028679145,,,,,,,-34.26304742793639,,-16.616642765830417,,-0.1813683518828854,-19.442142395423506,,-32.95598509582761
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < PL < pl,,,,,,,,,,,859.61006050861,,,108.1898248780644,,,28.373566274789695,1263.9035056013245,11.197815798064044,,,2.2671046794131513,,,,,,,,400.9766771108073,-1031.8962460504517,-39.290655719198206,-59.96505837939182,-59.1026461508475,,,,,,-234.00231545346583,-27.613188359275753,-120.17781176112128,,,-3.534733006408083,,,-222.74252194802426,-14.93573521475509,-302.27930689922295,,-10.700553038482386,-72.08250603827831,-212.6996146826133,-263.4954704368197
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < SE < se_3,,,,,,,,,,,270.1894363680269,,,,,,,219.60763704535626,148.1138421600423,,,,,,,,,,,707.2961426634722,-633.6182864942278,-3.6213681046647483,-5.905978910614793,-18.783391580126235,,,,,-39.26086335478535,-134.47126394027129,-3.0274866942082794,-4.521829841606159,,,,,,,-1.3941581604438373,-275.69931137252695,,-3.9215582237396096,-0.0012908630185242407,-17.82786716808019,-203.1521147822243
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < SE < se_4,,,,,,,,,,,31.71284516993988,,,,,,,385.65042255415744,,,,,,,,,,,,87.83191714282842,-158.0212910698532,-2.375132091617639,-1.8019653148093175,-5.172786262371395,,,,,,-9.698191700516354,-0.701059347396949,-1.0684482765790948,,,,,,-4.649119597338699,,-76.21687458954761,,-1.1496775355507132,-12.697477271132652,-8.46376909869599,-223.1794615869528
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,EU < SI < si,,,,,,,,,,,32.13940441804853,,,,,,31.881978900104684,,,,,0.0016487341480069919,,,,,,,,694.992788198199,-82.69309191994905,-0.6688624664193268,-5.793013139576415,-5.157704727514337,,,,,-30.34891760235673,-53.88690681003077,-2.8275675894881256,-5.02926552116303,,,,,,,,-19.425220758506914,,-0.2687779961113744,-10.288993753118074,-119.6673179845112,-422.95941692694737
30th < 2040,30th < 2040 < d002 < hh0007 < h0028,nonEU < CH < ch,,,,,,,,,,,93.05609911955831,,,296.6296975512736,,,143.38528958070043,,,,,83.5379905902641,,,,,,,,736.2877062225413,-460.7028882494857,-5.672734434745198,-8.890190686834577,-21.701149411153,-3.602769990605201,,,,,-0.03021049667611094,-1.3723707027851304,-5.050703533384288,,,,,,-7.600338838549983,,-236.636564004524,,-10.208635760343185,-10.69883510882937,-51.4789041240341,-529.249321690744
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,EU < FI < fi,,,,,,,,,,,256.9980940988468,,,,,,,,291.7762932714519,,,,,,,,,,,856.9115728718377,-538.3330939297283,-22.575944095707786,-11.509624536961372,-82.21009366511602,,,,,,-175.10107592658085,-2.4033132267626187,-6.768953035585042,,,,,,-17.494290547850444,-7.09709648062884,-384.8087543059902,,-2.1220745013529414,-55.3358256972813,-99.91890805624209,-0.007346360281934112
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,EU < FR < fr_co,,,,,,,,,,,42.09314860948547,,,,,,,4.3456177897463615,,,,,,,,,,,,27.1269004526224,-13.200138126829792,-1.860812753347148,-0.43315980054627506,-0.32583648906855817,,,,,,-0.001589984893462934,-0.016210977110272116,-0.23576562096986922,,,,,,-0.42467812010504613,,,,-0.23194611093540404,,-6.033578709761631,-50.80105584840042
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,EU < HU < hu,,,,,,,,,,,354.8754112255985,,,,,,0.5039042147006283,,,8.602576578461859,,,,,,,,,,958.2078950487206,-251.5290175454157,-24.16815454955168,-21.176726068986408,-14.488309806078334,,,,,-43.17772106495329,-142.1220297961958,-2.940961914473223,-14.649116338495324,,,,,,,,-28.038482242045582,,-3.1017332610041435,-83.89556726964786,-83.04928266319394,-609.8521919805796
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,EU < IT < it_n,,,,,,,,,,,1367.1128838328086,,,,,,131.1321770897818,237.37584083633308,,,,,,,,,,,,692.5316563902487,-877.2676709620704,-106.9858446091971,-58.33081268518171,-65.27741917636772,-1.4223051270828133,,,,,-0.0011652800606660268,-1.9057460559508261,-109.79225675807506,,,-38.12376011802529,,,-32.770010962017906,,-196.1881741796212,,-12.538640203614758,-387.25850315187824,-238.2509825810206,-302.0384673335603
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,EU < IT < it_sar,,,,,,,,,,,275.2234646537869,,,,,,0.8760807059447938,,,,,,,,,,,,,0.001006489410857899,-45.66958948350131,-5.941999572231681,-3.2650036818338286,-2.9571912113351253,,,,-0.0011088973184185107,,-80.53857880613795,-0.09132384299282521,-5.696572958596864,,,,,,-1.5703907618569233,,-0.008149911877651168,,-0.7409385772066528,,-38.37252371027502,-91.24754777881905
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,EU < LT < lt,,,,,,,,,,,0.0018235698733767836,,,81.3492627671501,,,10.746934669550596,,,22.886980809930698,22.021997615439453,45.499343653980205,,,,,,,,6.585199639889721,-74.3682356228593,,,-5.239895669753192,,,,,,-0.0012569688393743264,-22.82006169035359,,,,,,,-32.24117738204692,,-16.5654625310698,,-0.17066576511748996,-19.442331113537232,,-18.24069367959332
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,EU < SE < se_4,,,,,,,,,,,7.304862535323989,,,,,,,118.99266787925218,,,12.846671891490026,,,,,,,,,105.9016628862177,-154.22440329507725,-0.001435347253880328,-0.001278866853148321,-4.6579415985067705,,,,,,-0.002410497254973323,-0.6596896794515055,-0.0012424977591048685,,,,,,-4.374774016333765,,-67.33503142934455,,-1.081834808588057,-12.69796610501132,-0.0013637116485741448,-0.006339494516730428
30th < 2040,30th < 2040 < d002 < hh0008 < h0029,nonEU < CH < ch,,,,,,,,,,,70.19477405489077,,,246.79028592261173,,,150.737277235702,,,,,167.4875018160029,,,,,,,,736.2877050129698,-463.98062567135617,-14.316836665866058,-8.27332054265892,-21.748709367721766,-6.326272509370731,,,,,-0.02952227035541499,-1.291386802516086,-4.810605515653759,,,,,,-7.151841154022797,-0.0011816198284071082,-240.41328765151525,,-9.60622189459916,-29.531688273812772,-34.76629842561128,-529.2493539041112
30th < 2040,30th < 2040 < d002 < hh0008 < h0030,EU < FI < fi,,,,,,,,,,,181.6397883469416,,,,,,,,291.7768280449891,,,,,,,,,,,890.265957690878,-539.0664731443642,-21.063304101523677,-10.751313217977234,-82.21959878722558,,,,,,-157.07962654433044,-2.99563148529765,-6.350594683615842,,,,,,-21.805916513296076,-7.052616491137135,-383.98484363282427,,-2.6450789350347437,-55.20062637201762,-73.46143176035625,-0.0067192711534067185
30th < 2040,30th < 2040 < d002 < hh0008 < h0030,EU < HU < hu,,,,,,,,,,,300.71895389521586,,,,,,0.486001825254937,,,25.936437122185232,,,,,,,,,,958.2057043029555,-262.0341166793415,-17.768910475140945,-16.224267285582208,-14.488312699860412,,,,,-53.81926052968428,-142.12199930407755,-3.665788549720086,-12.027108461594526,,,,,,,,-28.038479724884116,,-3.8661834471635945,-83.89555872061764,-37.54461065381117,-609.8521853050845
30th < 2040,30th < 2040 < d002 < hh0008 < h0030,EU < IT < it_sar,,,,,,,,,,,141.27811202424112,,,,,,0.9518397015744018,,,,14.391434299950102,,,,,,,,,0.0010289097011188404,-47.358919893647155,-2.0190307474261835,-1.5109072515655504,-2.954974093350018,,,,-0.00108916006067376,,-4.32738424255665,-0.11383142920417497,-1.8554812494779493,,,,,,-1.9574277535084776,,-0.008149465580975337,,-0.9235495838974658,,-2.3448433318722683,-91.24743288628733
30th < 2040,30th < 2040 < d002 < hh0008 < h0030,EU < SE < se_4,,,,,,,,,,,13.577314816842886,,,,,,,194.2746505314149,,,41.65929480005969,,,,,,,,,87.83182996034067,-154.43450550324746,-6.136576068672793,-1.6374190736885246,-5.47549440196797,,,,,,-7.877719317441217,-0.822276161211356,-0.9915835076938202,,,,,,-5.452976598495587,,-81.3734126526487,,-1.3484627714810307,-12.698125871144422,-6.19578270034456,-52.89886907690291
30th < 2040,30th < 2040 < d002 < hh0008 < h0030,nonEU < CH < ch,,,,,,,,,,,216.08096736338794,,,459.82737810804514,,,158.96689156012158,,,6.54387013612308,17.177844886546023,28.947048105993133,,,,,,,,736.2874566613826,-457.69193725668094,-22.083644383622804,-9.343281342623087,-21.751581857673127,-7.660162214572652,,,,,-0.03043983179179495,-1.6096607476030622,-4.990856817877653,,,,,,-8.91447702291296,-0.0012134573336370048,-243.40385711447308,,-11.973762072195854,-55.56040391932248,-249.56648517617575,-529.249382204043
