timestep,region,variable,value
2020,IE,oil;aviation and navigation,14.023151996880001
2020,IT,oil;aviation and navigation,63.70482499296
2020,LT,oil;aviation and navigation,1.5035409960000001
2020,LU,oil;aviation and navigation,6.99116900028
2020,LV,oil;aviation and navigation,1.84700899776
2020,NL,oil;aviation and navigation,49.5399250008
2020,PL,oil;aviation and navigation,12.93043199712
2020,PT,oil;aviation and navigation,19.896588998639995
2020,RO,oil;aviation and navigation,3.0340620036000003
2020,SE,oil;aviation and navigation,13.900579991999999
2020,SI,oil;aviation and navigation,0.32553400416
2020,SK,oil;aviation and navigation,0.5292219971999998
2020,AL,oil;aviation and navigation,0.6842330003999999
2020,BA,oil;aviation and navigation,0.11025399948000002
2020,CH,oil;aviation and navigation,22.524000002519998
2020,ME,oil;aviation and navigation,0.29306700012000003
2020,MK,oil;aviation and navigation,0.32507800236
2020,NO,oil;aviation and navigation,21.387711993839996
2020,RS,oil;aviation and navigation,1.7304470011200002
2020,UK,oil;aviation and navigation,161.35957801151997
2020,AT,oil;space heat,15.433464676017815
2020,BE,oil;space heat,40.41036130130112
2020,BG,oil;space heat,2.134673425720472
2020,CZ,oil;space heat,4.81920984408602
2020,DE,oil;space heat,204.00750698545627
2020,DK,oil;space heat,7.7423111395404325
2020,EE,oil;space heat,1.409415527752018
2020,ES,oil;space heat,68.05300040804369
2020,FI,oil;space heat,13.791429226556797
2020,FR,oil;space heat,121.36465425467799
2020,GR,oil;space heat,18.068138803259654
2020,HR,oil;space heat,3.9759654935943582
2020,HU,oil;space heat,5.987268190051159
2020,IE,oil;space heat,19.620976452206
2020,IT,oil;space heat,54.8788851943906
2020,LT,oil;space heat,1.435819091112798
2020,LU,oil;space heat,3.105186498276437
2020,LV,oil;space heat,2.69512701893557
2020,NL,oil;space heat,11.557890839782479
2020,PL,oil;space heat,40.0852024035046
2020,PT,oil;space heat,11.376784202333853
2020,RO,oil;space heat,11.469470659279894
2020,SE,oil;space heat,10.425850253851458
2020,SI,oil;space heat,3.3343586452891563
2020,SK,oil;space heat,0.8412851881957712
2020,CH,oil;space heat,32.94260331976529
2020,NO,oil;space heat,8.772390250293114
2020,UK,oil;space heat,69.372959649612
2020,AT,biomass;heating plant,3.725374539090443
2020,BE,biomass;heating plant,0.7009560941563122
2020,BG,biomass;heating plant,1.0608359977443973
2020,CZ,biomass;heating plant,6.249155812111678
2020,DK,biomass;heating plant,8.08749260103761
2020,EE,biomass;heating plant,1.1793221923561967
2020,FR,biomass;heating plant,37.89073398148159
2020,HR,biomass;heating plant,0.034545151318203855
2020,HU,biomass;heating plant,3.561887020584805
2020,IE,biomass;heating plant,0.13917062303083863
2020,LT,biomass;heating plant,9.164919590952344
2020,LU,biomass;heating plant,0.01546787916885051
2020,LV,biomass;heating plant,5.036495608656677
2020,NL,biomass;heating plant,12.250207717314012
2020,PL,biomass;heating plant,0.4765000644754874
2020,RO,biomass;heating plant,1.4778261435069675
2020,SE,biomass;heating plant,25.647516287665113
2020,SK,biomass;heating plant,1.2645896899946278
2020,AL,biomass;heating plant,0.0394413455115138
2020,CH,biomass;heating plant,1.824388931067952
2020,ME,biomass;heating plant,0.01550451480596141
2020,NO,biomass;heating plant,5.3036202774148515
2020,RS,biomass;heating plant,0.1354605891558391
2020,UK,biomass;heating plant,5.589789616054311
2020,ES,gas;power plant,151.7086155621907
2020,FR,gas;power plant,4.141038044142119
2020,GR,gas;power plant,40.15888011132007
2020,IE,gas;power plant,36.63012637584701
2020,IT,gas;power plant,355.4691503603054
2020,PT,gas;power plant,51.56530892133488
2020,UK,gas;power plant,230.9623172881157
2020,BE,gas;power plant,4.256198030388293
2020,PL,gas;power plant,1.0690271645176267e-5
2020,AT,hardcoal;space heat,0.22781399365374613
2020,BE,hardcoal;space heat,0.6290282190487932
2020,BG,hardcoal;space heat,1.2444781671614291
2020,CZ,hardcoal;space heat,2.8549547254613086
2020,DE,hardcoal;space heat,4.0383131807768855
2020,EE,hardcoal;space heat,0.02849245286717086
2020,ES,hardcoal;space heat,1.61755054084631
2020,FR,hardcoal;space heat,0.7055902409990363
2020,HU,hardcoal;space heat,0.17770766810287555
2020,IE,hardcoal;space heat,1.9314478438120561
2020,LT,hardcoal;space heat,0.7207295463900265
2020,LV,hardcoal;space heat,0.07912713450208447
2020,PL,hardcoal;space heat,71.4533988708997
2020,RO,hardcoal;space heat,0.6124347537754582
2020,SK,hardcoal;space heat,1.5581956658162996
2020,AL,hardcoal;space heat,0.04891799463795308
2020,BA,hardcoal;space heat,1.327134983940551
2020,ME,hardcoal;space heat,0.2440701614820377
2020,MK,hardcoal;space heat,0.8291620935867308
2020,RS,hardcoal;space heat,1.5407296971133082
2020,UK,hardcoal;space heat,5.541041282205902
2020,AT,hardcoal;process heat,25.514150702526425
2020,BE,hardcoal;process heat,29.433896320981287
2020,BG,hardcoal;process heat,2.2680382428121653
2020,CZ,hardcoal;process heat,20.509042579796827
2020,DE,hardcoal;process heat,145.83463901931526
2020,DK,hardcoal;process heat,1.2025017734188446
2020,EE,hardcoal;process heat,0.3202910271086197
2020,ES,hardcoal;process heat,16.66640124965652
2020,FI,hardcoal;process heat,8.539369380500029
2020,FR,hardcoal;process heat,55.78628693719897
2020,GR,hardcoal;process heat,2.2454474972754617
2020,HR,hardcoal;process heat,0.8437877377306156
2020,HU,hardcoal;process heat,6.01800985354949
2020,IE,hardcoal;process heat,0.9204891007617422
2020,IT,hardcoal;process heat,21.008715657494005
2020,LT,hardcoal;process heat,1.2273886460366203
2020,LU,hardcoal;process heat,0.5292978889946991
2020,LV,hardcoal;process heat,0.33707554610643803
2020,NL,hardcoal;process heat,27.58459831670806
2020,PL,hardcoal;process heat,51.70447634814886
2020,PT,hardcoal;process heat,0.12575719452556172
2020,RO,hardcoal;process heat,9.782763408769725
2020,SE,hardcoal;process heat,16.120097079803042
2020,SI,hardcoal;process heat,0.46295491326937943
2020,SK,hardcoal;process heat,17.30999116371855
2020,AL,hardcoal;process heat,1.3875066925369317
2020,BA,hardcoal;process heat,4.188746849942529
2020,CH,hardcoal;process heat,3.506517626474131
2020,ME,hardcoal;process heat,0.12964088709652638
2020,MK,hardcoal;process heat,1.3723118575228803
2020,NO,hardcoal;process heat,8.219291138430137
2020,RS,hardcoal;process heat,8.475066938377015
2020,UK,hardcoal;process heat,38.95882176723192
2020,AT,gas;process heat,31.579315191438475
2020,BE,gas;process heat,46.04469370339852
2020,BG,gas;process heat,9.605800587141376
2020,CZ,gas;process heat,23.602299321430266
2020,DE,gas;process heat,226.50204878208658
2020,DK,gas;process heat,7.872008710323096
2020,EE,gas;process heat,1.1570366718957523
2020,ES,gas;process heat,100.02413532428059
2020,FI,gas;process heat,7.395901155537518
2020,FR,gas;process heat,122.13470792246751
2020,GR,gas;process heat,3.889229300201702
2020,HR,gas;process heat,4.6588527983596135
2020,HU,gas;process heat,16.619122739149013
2020,IE,gas;process heat,11.071714189587336
2020,IT,gas;process heat,99.32646945604444
2020,LT,gas;process heat,3.530226842418317
2020,LU,gas;process heat,3.134319833263017
2020,LV,gas;process heat,1.1336176094243597
2020,NL,gas;process heat,58.6206057609441
2020,PL,gas;process heat,45.47799895771338
2020,PT,gas;process heat,14.631519122770205
2020,RO,gas;process heat,25.26667512364774
2020,SE,gas;process heat,4.019120226491458
2020,SI,gas;process heat,5.255986734985847
2020,SK,gas;process heat,9.759666366824979
2020,AL,gas;process heat,0.07546560029560467
2020,BA,gas;process heat,0.888841225955006
2020,CH,gas;process heat,7.9557474295118435
2020,ME,gas;process heat,1.7037275885364944
2020,MK,gas;process heat,0.4119225589175277
2020,NO,gas;process heat,3.527545151836769
2020,RS,gas;process heat,5.761889231848963
2020,UK,gas;process heat,92.07789063605335
2020,AT,"biomass;chp plant, auto",4.855187681059014
2020,BE,"biomass;chp plant, auto",3.386631625208739
2020,BG,"biomass;chp plant, auto",0.18931222069194314
2020,DE,"biomass;chp plant, auto",7.8121063952312975
2020,DK,"biomass;chp plant, auto",1.9216105579328946
2020,EE,"biomass;chp plant, auto",0.17448760163199045
2020,ES,"biomass;chp plant, auto",7.862828830597049
2020,FI,"biomass;chp plant, auto",22.784634100197344
2020,FR,"biomass;chp plant, auto",5.690964039714504
2020,GR,"biomass;chp plant, auto",1.027435889087451
2020,HR,"biomass;chp plant, auto",0.3810868879354291
2020,HU,"biomass;chp plant, auto",0.42085114833120546
2020,IE,"biomass;chp plant, auto",1.8866258319777147
2020,IT,"biomass;chp plant, auto",0.9462727796336109
2020,LT,"biomass;chp plant, auto",0.4373420507229011
2020,LV,"biomass;chp plant, auto",0.44042560192300667
2020,NL,"biomass;chp plant, auto",2.4746361249976445
2020,PL,"biomass;chp plant, auto",7.184949900267037
2020,PT,"biomass;chp plant, auto",4.198433764830655
2020,RO,"biomass;chp plant, auto",0.2601897806941868
2020,SE,"biomass;chp plant, auto",21.37258533791883
2020,SK,"biomass;chp plant, auto",1.9862276934660779
2020,CH,"biomass;chp plant, auto",14.077670021515958
2020,NO,"biomass;chp plant, auto",21.26542006366036
2020,UK,"biomass;chp plant, auto",2.257971540706825
2020,BG,"gas;chp plant, auto",0.9227067100329273
2020,CZ,"gas;chp plant, auto",56.948998628415836
2020,DE,"gas;chp plant, auto",57.08914226480257
2020,DK,"gas;chp plant, auto",5.990579254658694
2020,EE,"gas;chp plant, auto",0.3812396075790216
2020,ES,"gas;chp plant, auto",43.38062039291566
2020,FI,"gas;chp plant, auto",6.792702046167916
2020,FR,"gas;chp plant, auto",47.86104089288014
2020,GR,"gas;chp plant, auto",1.5625180426395027
2020,IT,"gas;chp plant, auto",39.82702436073996
2020,LT,"gas;chp plant, auto",1.24068306697518
2020,NL,"gas;chp plant, auto",64.96248398516997
2020,PL,"gas;chp plant, auto",17.206208349254698
2020,PT,"gas;chp plant, auto",4.883469817134429
2020,RO,"gas;chp plant, auto",1.8711199302252746
2020,SE,"gas;chp plant, auto",4.022726804421866
2020,SK,"gas;chp plant, auto",4.206790477556745
2020,AL,"gas;chp plant, auto",3.4145941742746917
2020,BA,"gas;chp plant, auto",0.02854223522680327
2020,ME,"gas;chp plant, auto",0.400259928038151
2020,NO,"gas;chp plant, auto",0.6438513225833664
2020,RS,"gas;chp plant, auto",18.77919377786745
2020,UK,"gas;chp plant, auto",27.17264415283211
2020,AT,"gas;chp plant, auto",8.636929824587767
2020,BE,"gas;chp plant, auto",15.90366666428719
2020,CH,"gas;chp plant, auto",17.145438893461254
2020,HR,"gas;chp plant, auto",1.0647466368754377
2020,HU,"gas;chp plant, auto",1.3524853292720525
2020,IE,"gas;chp plant, auto",2.950740356821193
2020,LU,"gas;chp plant, auto",0.279268170093022
2020,LV,"gas;chp plant, auto",0.6241544207783996
2020,SI,"gas;chp plant, auto",1.2201495292169646
2020,AT,oil;process heat,4.200277256592706
2020,BE,oil;process heat,15.20274657963296
2020,BG,oil;process heat,4.702413754799441
2020,CZ,oil;process heat,1.6429550721735717
2020,DE,oil;process heat,39.37894706613826
2020,DK,oil;process heat,4.929025077415138
2020,EE,oil;process heat,0.7482969244953268
2020,ES,oil;process heat,34.169028642354256
2020,FI,oil;process heat,12.468504497285647
2020,FR,oil;process heat,29.725491854021158
2020,GR,oil;process heat,10.053447912704877
2020,HR,oil;process heat,2.9675630812290636
2020,HU,oil;process heat,7.875826391018892
2020,IE,oil;process heat,3.840879097935119
2020,IT,oil;process heat,20.42042721510285
2020,LT,oil;process heat,0.4894337341236495
2020,LU,oil;process heat,0.37549479496060156
2020,LV,oil;process heat,0.5729053174283074
2020,NL,oil;process heat,36.04377165427811
2020,PL,oil;process heat,10.523114539341101
2020,PT,oil;process heat,6.459846120643492
2020,RO,oil;process heat,14.015182426800049
2020,SE,oil;process heat,11.963113523267182
2020,SI,oil;process heat,1.1056673539378554
2020,SK,oil;process heat,3.359917970448756
2020,AL,oil;process heat,1.3490509983259096
2020,BA,oil;process heat,1.326296676068997
2020,CH,oil;process heat,6.093061351948939
2020,ME,oil;process heat,0.7740645364791042
2020,MK,oil;process heat,1.643063098483634
2020,NO,oil;process heat,10.441395583473312
2020,RS,oil;process heat,4.311985811983362
2020,UK,oil;process heat,25.187408680023154
2020,BE,"hardcoal;chp plant, auto",0.9758292514269693
2020,CZ,"hardcoal;chp plant, auto",0.03131494245071925
2020,DE,"hardcoal;chp plant, auto",3.2542530177619593
2020,DK,"hardcoal;chp plant, auto",0.5660712404178094
2020,ES,"hardcoal;chp plant, auto",1.2032227407411378
2020,FI,"hardcoal;chp plant, auto",0.8976896574284182
2020,FR,"hardcoal;chp plant, auto",2.6880559614378594
2020,IE,"hardcoal;chp plant, auto",0.31590403535048284
2020,NL,"hardcoal;chp plant, auto",3.115337715730621
2020,PL,"hardcoal;chp plant, auto",7.693303626751242
2020,UK,"hardcoal;chp plant, auto",2.0505897141970038
2020,AT,"hardcoal;chp plant, auto",0.5388070909858351
2020,GR,"hardcoal;chp plant, auto",0.21998489906675797
2020,HU,"hardcoal;chp plant, auto",0.11146569704198772
2020,LT,"hardcoal;chp plant, auto",0.1503900750933883
2020,PT,"hardcoal;chp plant, auto",0.1548690358594217
2020,SE,"hardcoal;chp plant, auto",2.468970760718031
2020,SI,"hardcoal;chp plant, auto",0.1389731836769711
2020,SK,"hardcoal;chp plant, auto",0.6502217882153732
2020,CH,"hardcoal;chp plant, auto",2.527220987325488
2020,NO,"hardcoal;chp plant, auto",0.2496124426069666
2020,FI,"oil;chp plant, main",0.031083068654039873
2020,FR,"oil;chp plant, main",0.027758366421796514
2020,IT,"oil;chp plant, main",3.104752027193408
2020,BE,"biogas;chp plant, main",0.47777039008439437
2020,BG,"biogas;chp plant, main",1.3931027970685346
2020,CZ,"biogas;chp plant, main",2.698687405398349
2020,DE,"biogas;chp plant, main",3.77901329577066
2020,DK,"biogas;chp plant, main",1.5995017875098738
2020,EE,"biogas;chp plant, main",0.18692247573538762
2020,FR,"biogas;chp plant, main",7.547664374802006
2020,HU,"biogas;chp plant, main",0.7169529102156104
2020,IT,"biogas;chp plant, main",2.649453770951676
2020,LT,"biogas;chp plant, main",0.4013832883451531
2020,LU,"biogas;chp plant, main",5.272908010436894e-5
2020,LV,"biogas;chp plant, main",0.9274856648003653
2020,NL,"biogas;chp plant, main",2.53992307018667
2020,PL,"biogas;chp plant, main",3.5518056900784
2020,RO,"biogas;chp plant, main",0.2812222945670539
2020,SK,"biogas;chp plant, main",1.511919725707789
2020,RS,"biogas;chp plant, main",0.03390119624887075
2020,BG,"lignite;chp plant, main",7.161475182366126
2020,CZ,"lignite;chp plant, main",48.059960605552746
2020,DE,"lignite;chp plant, main",52.15213436532869
2020,GR,"lignite;chp plant, main",1.8761356926868182
2020,HU,"lignite;chp plant, main",25.074623968411554
2020,PL,"lignite;chp plant, main",148.62286077264181
2020,RO,"lignite;chp plant, main",28.715478805917975
2020,SK,"lignite;chp plant, main",14.297020771388498
2020,BA,"lignite;chp plant, main",13.027171168378494
2020,RS,"lignite;chp plant, main",23.131305571600162
2020,BE,biogas;power plant,1.9267408039798382
2020,BG,biogas;power plant,0.21602158438917796
2020,ES,biogas;power plant,3.2990089023019498
2020,FR,biogas;power plant,2.4741447825383815
2020,IT,biogas;power plant,1.5430959840752925
2020,PT,biogas;power plant,1.2567095775672021
2020,RS,biogas;power plant,0.1103759845085551
2020,UK,biogas;power plant,16.162390878518465
2020,BE,"biomass;chp plant, main",0.3043223939041994
2020,BG,"biomass;chp plant, main",0.1332395974558264
2020,DE,"biomass;chp plant, main",35.281471004797474
2020,DK,"biomass;chp plant, main",5.562950335456353
2020,FR,"biomass;chp plant, main",4.409048858397491
2020,GR,"biomass;chp plant, main",0.08738109588264761
2020,HU,"biomass;chp plant, main",0.3681827961221747
2020,IT,"biomass;chp plant, main",3.074807683744237
2020,LT,"biomass;chp plant, main",1.1069135944801933
2020,LV,"biomass;chp plant, main",1.084838376816014
2020,NL,"biomass;chp plant, main",0.14585399570684826
2020,PL,"biomass;chp plant, main",2.2371297126903986
2020,SK,"biomass;chp plant, main",1.5996633614033104
2020,RS,"biomass;chp plant, main",0.04178519639361806
2020,AT,lignite;process heat,0.0016509362151331081
2020,BG,lignite;process heat,0.015482194381178274
2020,CZ,lignite;process heat,8.84471609053554
2020,DE,lignite;process heat,1.6499810976871634
2020,FR,lignite;process heat,0.27703079619370774
2020,GR,lignite;process heat,0.013661406719389825
2020,HR,lignite;process heat,0.08598558571324406
2020,HU,lignite;process heat,0.09139861572143267
2020,IT,lignite;process heat,0.004362485301852566
2020,NL,lignite;process heat,0.04513417983754769
2020,PL,lignite;process heat,0.3585058291939007
2020,RO,lignite;process heat,0.407655323078469
2020,SK,lignite;process heat,0.11491665743783519
2020,BA,lignite;process heat,0.7834059577889254
2020,ME,lignite;process heat,0.03904699160018252
2020,MK,lignite;process heat,0.08919154923410112
2020,RS,lignite;process heat,1.2582173756471446
2020,IE,lignite;power plant,5.554540709754147
2020,AT,"gas;chp plant, main",34.442042244894424
2020,BE,"gas;chp plant, main",0.2727863151664253
2020,BG,"gas;chp plant, main",6.701013462964122
2020,DE,"gas;chp plant, main",186.39345395900452
2020,EE,"gas;chp plant, main",0.06709600686878898
2020,ES,"gas;chp plant, main",7.460629170743851
2020,FI,"gas;chp plant, main",17.042955827368456
2020,FR,"gas;chp plant, main",39.60221033937623
2020,HR,"gas;chp plant, main",14.559139916365675
2020,IT,"gas;chp plant, main",43.512584117396614
2020,LT,"gas;chp plant, main",11.5754791529681
2020,LV,"gas;chp plant, main",14.578540312207531
2020,NL,"gas;chp plant, main",28.722200255647756
2020,PL,"gas;chp plant, main",8.398893877810258
2020,PT,"gas;chp plant, main",4.997667595300626
2020,MK,"gas;chp plant, main",8.310397016030086
2020,RS,"gas;chp plant, main",0.5937882914955183
2020,DK,"gas;chp plant, main",1.5673764196471625
2020,HU,"gas;chp plant, main",1.616674394142997
2020,LU,"gas;chp plant, main",1.3419908112856382
2020,RO,"gas;chp plant, main",9.284422762074835
2020,SI,"gas;chp plant, main",2.655067540012829
2020,SK,"gas;chp plant, main",1.778367569388694
2020,AT,biomass;space heat,22.30219302784919
2020,BE,biomass;space heat,7.73441090384826
2020,BG,biomass;space heat,9.659203117841127
2020,CZ,biomass;space heat,25.37481897074288
2020,DE,biomass;space heat,104.98719654456576
2020,DK,biomass;space heat,10.92366679500358
2020,EE,biomass;space heat,4.601907138159244
2020,ES,biomass;space heat,24.0246954867226
2020,FI,biomass;space heat,17.2263713871228
2020,FR,biomass;space heat,81.13561157030396
2020,GR,biomass;space heat,8.549107448366685
2020,HR,biomass;space heat,11.868619381398267
2020,HU,biomass;space heat,15.191948634354356
2020,IE,biomass;space heat,0.5324531893752152
2020,IT,biomass;space heat,74.06246649273122
2020,LT,biomass;space heat,5.959664428418218
2020,LU,biomass;space heat,0.21890453960009312
2020,LV,biomass;space heat,7.004840292940867
2020,NL,biomass;space heat,8.00138218654686
2020,PL,biomass;space heat,69.39017374320957
2020,PT,biomass;space heat,9.22982258523706
2020,RO,biomass;space heat,36.68868802536326
2020,SE,biomass;space heat,11.083602364842609
2020,SI,biomass;space heat,4.7579406092688945
2020,SK,biomass;space heat,7.145201619460771
2020,AL,biomass;space heat,2.271113045174189
2020,BA,biomass;space heat,17.479893942800363
2020,CH,biomass;space heat,11.976161832829257
2020,ME,biomass;space heat,1.5957476839088789
2020,MK,biomass;space heat,7.305214995318758
2020,NO,biomass;space heat,6.155010227077631
2020,RS,biomass;space heat,1.7308707556387681
2020,UK,biomass;space heat,25.898278779668885
2020,AT,"oil;chp plant, auto",1.4940897668532436
2020,BE,"oil;chp plant, auto",3.366740502728882
