timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,expConv,0.0005536728789626263,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,expConv,0.0010414492341867614,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,capaConv,0.00022629299628786057,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,capaConv,0.00013048406578708053,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,capaConv,0.0002594816053912295,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,capaConv,0.0005536728789626263,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,capaConv,0.0010414492341867614,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,transport < eFrtRail,none,none,expConv,0.0021580496604847585,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,transport < eFrtRail,none,none,expConv,0.0020647580953879283,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,transport < eFrtRail,none,none,expConv,0.015495893250845267,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,transport < eFrtRail,none,none,capaConv,0.0021580496604847585,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,transport < eFrtRail,none,none,capaConv,0.0020647580953879283,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,transport < eFrtRail,none,none,capaConv,0.015495893250845267,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,transport < bev < bevFrtRoadLight,none,none,expConv,0.09387738840485854,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,transport < bev < bevFrtRoadLight,none,none,expConv,0.0897367371380855,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,transport < bev < bevFrtRoadLight,none,none,expConv,0.6740437215057126,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,transport < bev < bevFrtRoadLight,none,none,capaConv,0.09387738840485854,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,transport < bev < bevFrtRoadLight,none,none,capaConv,0.0897367371380855,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,transport < bev < bevFrtRoadLight,none,none,capaConv,0.6740437215057125,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,wind < onshore < onshore_b,none,none,expConv,3.7698894360463955,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,wind < onshore < onshore_b,none,none,expConv,3.270408804898961,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,wind < onshore < onshore_b,none,none,expConv,4.798987004997674,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,wind < onshore < onshore_b,none,none,capaConv,3.7698894360463955,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,wind < onshore < onshore_b,none,none,capaConv,3.270408804898961,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,wind < onshore < onshore_b,none,none,capaConv,4.798987004997675,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,bioConversion < liquifaction,none,none,expConv,1.0762830705694135,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,bioConversion < liquifaction,none,none,expConv,1.2462193003458995,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,bioConversion < liquifaction,none,none,expConv,1.076283156948158,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,bioConversion < liquifaction,none,none,capaConv,1.0762830705694135,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,bioConversion < liquifaction,none,none,capaConv,1.2462193003458995,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,bioConversion < liquifaction,none,none,capaConv,1.076283156948158,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < eBoilerDh,none,none,expConv,0.09099345442608937,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < eBoilerDh,none,none,expConv,0.04530679875148814,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < eBoilerDh,none,none,expConv,0.1050734391740282,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < eBoilerDh,none,none,expConv,0.1587749316067968,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < eBoilerDh,none,none,expConv,2.0044658968774343,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < eBoilerDh,none,none,capaConv,0.09099345442608937,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < eBoilerDh,none,none,capaConv,0.04530679875148814,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < eBoilerDh,none,none,capaConv,0.1050734391740282,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < eBoilerDh,none,none,capaConv,0.15877493160679676,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < eBoilerDh,none,none,capaConv,2.0044658968774343,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,wind < onshore < onshore_a,none,none,expConv,1.2205437789974733,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,wind < onshore < onshore_a,none,none,capaConv,1.2205437789974733,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m < 83NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,expConv,0.08486067322442525,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,expConv,0.07092265468683187,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 85NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,expConv,0.0060048981012743325,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,expConv,0.035959950442099244,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,expConv,0.08290906561265667,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,expConv,0.16981519886541613,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,expConv,0.321650657664366,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m < 83NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,capaConv,0.08486067322442525,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,capaConv,0.07092265468683186,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 85NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,capaConv,0.006004898101274333,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,capaConv,0.035959950442099244,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,capaConv,0.08290906561265667,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,capaConv,0.16981519886541613,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,capaConv,0.321650657664366,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m < 83NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,mustCapaConv,0.03340471093330474,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,mustCapaConv,0.028343391094929497,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 85NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,mustCapaConv,0.0010122639672695958,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,mustCapaConv,0.014171695547263727,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,mustCapaConv,0.03340471093337718,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,mustCapaConv,0.06782168583484323,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < h2BoilerPro < h2BoilerProHigh,none,none,mustCapaConv,0.12855752389626277,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,stock < power < reservoir,none,1,capaStOut,2.585,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,stock < power < reservoir,none,1,capaStOut,4.9670000000000005,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,stock < power < reservoir,none,1,capaStOut,26.633,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,stock < power < reservoir,none,1,capaStSize,10060.65,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,stock < power < reservoir,none,1,capaStSize,19334.46,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,stock < power < reservoir,none,1,capaStSize,103671.73000000001,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscSpaceHeat < resistiveHeatSpace,none,none,expConv,0.6168902198753805,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscSpaceHeat < resistiveHeatSpace,none,none,capaConv,0.6168902198753805,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m < 83NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,expConv,0.3517999999999038,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,expConv,0.2938999999998828,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,expConv,0.14689999999988718,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,expConv,0.3445999999998872,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,expConv,0.7042999999998876,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,expConv,1.3332999999998836,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m < 83NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,capaConv,0.3517999999999038,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,capaConv,0.2938999999998828,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,capaConv,0.14689999999988718,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,capaConv,0.34459999999988716,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,capaConv,0.7042999999998876,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < electricHeatPro < eBoilerProMed,none,none,capaConv,1.3332999999998836,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,0.27365474700211334,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,0.14964765703073712,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,0.3474684909135995,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,0.5401612187052987,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,5.703158478183921,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,0.27365474700211334,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,0.14964765703073712,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,0.34746849091359955,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,0.5401612187052987,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,5.703158478183921,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < gasBoilerDh,none,none,capaConv,0.03520000000179933,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 85NO,networkHeat < gasBoilerDh,none,none,capaConv,0.004900000001799329,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < gasBoilerDh,none,none,capaConv,0.044600000001799325,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < gasBoilerDh,none,none,capaConv,0.06960000000179932,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < gasBoilerDh,none,none,capaConv,0.10010000000179932,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,solar < rooftopResi_b < solarThermalResi_b,none,none,expConv,0.009597871178480826,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,solar < rooftopResi_b < solarThermalResi_b,none,none,expConv,0.0117787109106246,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,solar < rooftopResi_b < solarThermalResi_b,none,1,capaStOut,2.5464155577869193e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,solar < rooftopResi_b < solarThermalResi_b,none,1,capaStOut,3.6702688782239566e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,solar < rooftopResi_b < solarThermalResi_b,none,1,expStOut,2.5464155577869193e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,solar < rooftopResi_b < solarThermalResi_b,none,1,expStOut,3.670268878223956e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,solar < rooftopResi_b < solarThermalResi_b,none,none,capaConv,0.009597871178480826,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,solar < rooftopResi_b < solarThermalResi_b,none,none,capaConv,0.011778710910624598,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,solar < rooftopResi_b < solarThermalResi_b,none,1,capaStIn,2.5464155577869193e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,solar < rooftopResi_b < solarThermalResi_b,none,1,capaStIn,3.6702688782239566e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,solar < rooftopResi_b < solarThermalResi_b,none,1,expStIn,2.5464155577869193e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,solar < rooftopResi_b < solarThermalResi_b,none,1,expStIn,3.670268878223956e-5,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m < 83NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,expConv,0.0011941409667615742,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,expConv,0.0009563121615383701,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 85NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,expConv,0.00023858374749663366,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,expConv,0.00048577064679212106,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,expConv,0.0011184906863069425,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,expConv,0.0022893523373816674,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,expConv,0.004335572191159478,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m < 83NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,capaConv,0.0011941409667615742,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,capaConv,0.0009563121615383701,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 85NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,capaConv,0.00023858374749663366,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,capaConv,0.0004857706467921211,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,capaConv,0.0011184906863069425,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,capaConv,0.0022893523373816674,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,miscProHeat < oilBoilerPro < oilBoilerProHigh,none,none,capaConv,0.004335572191159478,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,stock < power < pumpedStorage,none,1,capaStOut,0.084,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,stock < power < pumpedStorage,none,1,capaStOut,0.151,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,stock < power < pumpedStorage,none,1,capaStOut,0.868,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,stock < power < pumpedStorage,none,1,capaStSize,0.637917415,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,stock < power < pumpedStorage,none,1,capaStSize,1.146732496,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,stock < power < pumpedStorage,none,1,capaStSize,6.591813285000001,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,stock < power < pumpedStorage,none,1,capaStIn,0.084,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,stock < power < pumpedStorage,none,1,capaStIn,0.151,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,stock < power < pumpedStorage,none,1,capaStIn,0.868,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,transport < ePsngRail,none,none,expConv,0.004627268798572507,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,transport < ePsngRail,none,none,expConv,0.004904926525456224,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,transport < ePsngRail,none,none,expConv,0.03197169401954661,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_m,transport < ePsngRail,none,none,capaConv,0.004627268798572507,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n,transport < ePsngRail,none,none,capaConv,0.004904926525456223,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s,transport < ePsngRail,none,none,capaConv,0.03197169401954661,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < oilBoilerDh,none,none,expConv,0.2517846772859865,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < oilBoilerDh,none,none,capaConv,0.0186,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 85NO,networkHeat < oilBoilerDh,none,none,capaConv,0.0026,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < oilBoilerDh,none,none,capaConv,0.0235,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < oilBoilerDh,none,none,capaConv,0.0367,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < oilBoilerDh,none,none,capaConv,0.30458467728598654,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.0400770522495752,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.022302844560512614,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.05202082244049076,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.0847391049956834,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.5070032878103929,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < pitThermalStorage,none,1,capaStSize,6.011557837436281,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < pitThermalStorage,none,1,capaStSize,3.3454266840768923,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < pitThermalStorage,none,1,capaStSize,7.803123366073615,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < pitThermalStorage,none,1,capaStSize,12.710865749352513,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < pitThermalStorage,none,1,capaStSize,76.05049317155894,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < pitThermalStorage,none,1,expStSize,6.011557837436281,1752hours_1752hoursHeu_gridExp_noExp30_ep2050
