timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,directed,variable,value,objName
none,30th < 2040,EU < IT < it_cs,EU < IT < it_sar,none,powerGrid < hvdc,yes,capaExc,0.7,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_s,EU < IT < it_sic,none,powerGrid < hvdc,yes,capaExc,1.1,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w,EU < SE < se_3,none,powerGrid < hvdc,yes,capaExc,0.74,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz < 39CZ,EU < DE < de < 34DE,none,h2Grid,yes,capaExc,0.3568029658664497,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < ES < es < 04ES,EU < FR < fr < 14FR,none,h2Grid,yes,capaExc,1.0459574608742659,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < ES < es < 06ES,EU < FR < fr < 14FR,none,h2Grid,yes,capaExc,0.06499824172123451,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < ES < es < 06ES,EU < FR < fr < 15FR,none,h2Grid,yes,capaExc,5.2731481024906195,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 16FR,none,h2Grid,yes,capaExc,0.44128433128210015,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 14FR,EU < FR < fr < 17FR,none,h2Grid,yes,capaExc,0.42787952990134337,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 18FR,none,h2Grid,yes,capaExc,0.2706562133935684,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 19FR,none,h2Grid,yes,capaExc,4.406354137759776,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 19FR,EU < FR < fr < 20FR,none,h2Grid,yes,capaExc,3.578802964753773,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr_co < 99FR,EU < IT < it_cn < 53IT,none,h2Grid,yes,capaExc,0.23074825295133627,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at < 49AT,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.1260083212876142,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 16FR,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.050556704682419e-5,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 20FR,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.5606663573480695,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cn < 53IT,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.8447895091112978,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 25FR,EU < LU < lu < 29LU,none,h2Grid,yes,capaExc,0.22046967870702275,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 27FR,EU < LU < lu < 29LU,none,h2Grid,yes,capaExc,0.0007132689236832503,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < LT < lt < 77LT,EU < PL < pl < 41PL,none,h2Grid,yes,capaExc,1.8368526860388654e-5,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr < 62HR,EU < SI < si < 57SI,none,h2Grid,yes,capaExc,1.5022391165973326,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr < 68GR,nonEU < AL < al < 70AL,none,h2Grid,yes,capaExc,0.0928288700273324,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 47CH,none,h2Grid,yes,capaExc,1.2042470999088142,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 25FR,nonEU < CH < ch < 47CH,none,h2Grid,yes,capaExc,0.06666331934792478,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 48CH,none,h2Grid,yes,capaExc,0.15031437196751915,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr < 68GR,nonEU < MK < mk < 67MK,none,h2Grid,yes,capaExc,0.2498132525166782,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IE < ie < 96IE,nonEU < UK < ni < 95UK,none,h2Grid,yes,capaExc,2.808775265224279,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 26FR,nonEU < UK < uk < 90UK,none,h2Grid,yes,capaExc,0.09616546440579438,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < UK < ni < 95UK,nonEU < UK < uk < 93UK,none,h2Grid,yes,capaExc,0.9578733193363597,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DE < de < 31DE,none,h2Grid,yes,capaExc,0.46668042749537925,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DK < dk_e < 72DK,none,h2Grid,yes,capaExc,0.04675802942439644,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 26FR,EU < BE < be < 28BE,none,h2Grid,yes,capaExc,1.1846622930961055,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 27FR,EU < BE < be < 28BE,none,h2Grid,yes,capaExc,0.13918983327339557,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_s < 55IT,EU < IT < it_cs < 54IT,none,h2Grid,yes,capaExc,0.8956278179950778,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_sar < 98IT,EU < FR < fr_co < 99FR,none,h2Grid,yes,capaExc,0.24094146272416891,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_sic < 56IT,EU < IT < it_s < 55IT,none,h2Grid,yes,capaExc,0.35349742103955584,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < LV < lv < 78LV,EU < LT < lt < 77LT,none,h2Grid,yes,capaExc,0.22207293514736529,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < NL < nl < 30NL,EU < DE < de < 33DE,none,h2Grid,yes,capaExc,5.38344444841226,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < RO < ro < 59RO,EU < HU < hu < 58HU,none,h2Grid,yes,capaExc,0.11567069875451891,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_1 < 86SE,EU < FI < fi < 74FI,none,h2Grid,yes,capaExc,0.16659307596751138,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_4 < 89SE,EU < DK < dk_e < 72DK,none,h2Grid,yes,capaExc,0.030816898093467392,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SI < si < 57SI,EU < AT < at < 50AT,none,h2Grid,yes,capaExc,0.9832151082804633,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SI < si < 57SI,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,0.4835440157932036,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch < 48CH,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,0.8913646535671489,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_s < 79NO,EU < DK < dk_w < 38DK,none,h2Grid,yes,capaExc,0.0838426582836207,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < AT < at,none,powerGrid < hvac,yes,capaExc,3.299998065459211,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < AT < at,none,powerGrid < hvac,yes,capaExc,1.734999948561931,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < BE < be,none,powerGrid < hvac,yes,capaExc,9.626879539005003,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < LU < lu,EU < BE < be,none,powerGrid < hvac,yes,capaExc,0.6799999163327639,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < NL < nl,EU < BE < be,none,powerGrid < hvac,yes,capaExc,3.4000000492944884,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,4.900000844274735,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < MK < mk,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,0.9277465908871808,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,0.20000179005856164,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,3.399998065459211,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,3.494463179286155,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < PL < pl,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,1.1747959720998749,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SK < sk,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,1.6000000554081182,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < DE < de,none,powerGrid < hvac,yes,capaExc,4.094463179286155,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w,EU < DE < de,none,powerGrid < hvac,yes,capaExc,3.7799999239856534,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < DE < de,none,powerGrid < hvac,yes,capaExc,3.6000000332640436,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < PL < pl,EU < DE < de,none,powerGrid < hvac,yes,capaExc,10.499999310930413,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch,EU < DE < de,none,powerGrid < hvac,yes,capaExc,7.700000026856263,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_4,EU < DK < dk_e,none,powerGrid < hvac,yes,capaExc,1.3000014105021713,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < DK < dk_w,none,powerGrid < hvac,yes,capaExc,3.499999923985653,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < ES < es,none,powerGrid < hvac,yes,capaExc,11.799999922202424,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < PT < pt,EU < ES < es,none,powerGrid < hvac,yes,capaExc,7.0805934768854435,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,8.126879539005005,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,4.100000033264044,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < ES < es,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,11.599999922202423,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,2.462339417658302,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,2.800005524945827,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,EU < GR < gr,none,powerGrid < hvac,yes,capaExc,5.100000844274734,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < MK < mk,EU < GR < gr,none,powerGrid < hvac,yes,capaExc,2.3499988826148193,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < BA < ba,EU < HR < hr,none,powerGrid < hvac,yes,capaExc,1.893999815980881,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < RO < ro,EU < HU < hu,none,powerGrid < hvac,yes,capaExc,3.716999781912069,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cs,EU < IT < it_cn,none,powerGrid < hvac,yes,capaExc,3.5999996498464277,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < IT < it_cn,none,powerGrid < hvac,yes,capaExc,4.749999984220485,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cn,EU < IT < it_cs,none,powerGrid < hvac,yes,capaExc,2.3999996498464276,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_s,EU < IT < it_cs,none,powerGrid < hvac,yes,capaExc,4.500000006272586,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,1.904999948561931,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,4.652339417658302,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cn,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,2.5499999842204852,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SI < si,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,2.7299999681193303,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,5.639999906513926,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cs,EU < IT < it_s,none,powerGrid < hvac,yes,capaExc,9.999000006272587,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < LV < lv,EU < LT < lt,none,powerGrid < hvac,yes,capaExc,4.669924916130144,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < LU < lu,none,powerGrid < hvac,yes,capaExc,1.179999916332764,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < LT < lt,EU < LV < lv,none,powerGrid < hvac,yes,capaExc,4.3699249161301434,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < NL < nl,none,powerGrid < hvac,yes,capaExc,4.400000049294489,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < PL < pl,none,powerGrid < hvac,yes,capaExc,0.9747959720998749,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < PL < pl,none,powerGrid < hvac,yes,capaExc,8.499999310930413,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < ES < es,EU < PT < pt,none,powerGrid < hvac,yes,capaExc,7.780593476885443,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,EU < RO < ro,none,powerGrid < hvac,yes,capaExc,3.6169997819120687,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,EU < RO < ro,none,powerGrid < hvac,yes,capaExc,4.224439065199563,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_n,EU < SE < se_1,none,powerGrid < hvac,yes,capaExc,0.7000000542906447,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_m,EU < SE < se_2,none,powerGrid < hvac,yes,capaExc,0.6000000541345571,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_n,EU < SE < se_2,none,powerGrid < hvac,yes,capaExc,0.2500000423010974,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_s,EU < SE < se_3,none,powerGrid < hvac,yes,capaExc,2.161742920471111,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_e,EU < SE < se_4,none,powerGrid < hvac,yes,capaExc,1.7000014105021712,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < SI < si,none,powerGrid < hvac,yes,capaExc,2.6799999681193305,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < SK < sk,none,powerGrid < hvac,yes,capaExc,2.300000055408118,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,nonEU < AL < al,none,powerGrid < hvac,yes,capaExc,2.9689578977354842,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,nonEU < BA < ba,none,powerGrid < hvac,yes,capaExc,1.843999815980881,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < ME < me,nonEU < BA < ba,none,powerGrid < hvac,yes,capaExc,0.7644581450650383,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,nonEU < CH < ch,none,powerGrid < hvac,yes,capaExc,5.800000026856264,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,nonEU < CH < ch,none,powerGrid < hvac,yes,capaExc,4.6500055249458265,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,nonEU < CH < ch,none,powerGrid < hvac,yes,capaExc,3.3099999065139256,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < BA < ba,nonEU < ME < me,none,powerGrid < hvac,yes,capaExc,0.8644581450650384,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,nonEU < ME < me,none,powerGrid < hvac,yes,capaExc,0.9779428970234791,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,nonEU < MK < mk,none,powerGrid < hvac,yes,capaExc,1.2277465908871807,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr,nonEU < MK < mk,none,powerGrid < hvac,yes,capaExc,2.5999988826148197,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,nonEU < MK < mk,none,powerGrid < hvac,yes,capaExc,3.7999993762583593,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_2,nonEU < NO < no_m,none,powerGrid < hvac,yes,capaExc,1.0000000541345573,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_1,nonEU < NO < no_n,none,powerGrid < hvac,yes,capaExc,0.6000000542906447,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_2,nonEU < NO < no_n,none,powerGrid < hvac,yes,capaExc,0.3000000423010974,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_3,nonEU < NO < no_s,none,powerGrid < hvac,yes,capaExc,2.1117429204711113,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,0.5000017900585616,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < RO < ro,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,4.4244390651995635,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < AL < al,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,3.118957897735484,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < ME < me,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,0.877942897023479,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < MK < mk,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,3.6499993762583594,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < DE < de,none,powerGrid < hvac,no,capaExc,8.099999940727368,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < DE < de,none,powerGrid < hvac,no,capaExc,1.1462366783052635,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < HU < hu,none,powerGrid < hvac,no,capaExc,1.6833001657232665,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,EU < HU < hu,none,powerGrid < hvac,no,capaExc,3.5000203316292913,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < LU < lu,none,powerGrid < hvac,no,capaExc,2.3000002534041517,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < EE < ee,EU < LV < lv,none,powerGrid < hvac,no,capaExc,4.174833488769555,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < NL < nl,none,powerGrid < hvac,no,capaExc,6.302033529140333,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < LT < lt,EU < PL < pl,none,powerGrid < hvac,no,capaExc,2.2859761221104136,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,EU < RO < ro,none,powerGrid < hvac,no,capaExc,3.2999979918194793,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_2,EU < SE < se_3,none,powerGrid < hvac,no,capaExc,7.958972510294222,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < SI < si,none,powerGrid < hvac,no,capaExc,1.9551755762129621,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,EU < SI < si,none,powerGrid < hvac,no,capaExc,6.499999828207828,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,EU < SI < si,none,powerGrid < hvac,no,capaExc,1.2000003540661834,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < SK < sk,none,powerGrid < hvac,no,capaExc,0.9999998567610034,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,EU < SK < sk,none,powerGrid < hvac,no,capaExc,4.999999909053541,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < PL < pl,EU < SK < sk,none,powerGrid < hvac,no,capaExc,3.4899998496150824,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr,nonEU < AL < al,none,powerGrid < hvac,no,capaExc,5.249991218443565,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,nonEU < CH < ch,none,powerGrid < hvac,no,capaExc,2.119931828234654,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < AL < al,nonEU < ME < me,none,powerGrid < hvac,no,capaExc,2.349997990269687,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < AL < al,nonEU < MK < mk,none,powerGrid < hvac,no,capaExc,1.3499272548545012,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < FI < fi,nonEU < NO < no_n,none,powerGrid < hvac,no,capaExc,2.352814534278171,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,nonEU < RS < rs,none,powerGrid < hvac,no,capaExc,2.6999997668495466,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,nonEU < RS < rs,none,powerGrid < hvac,no,capaExc,3.599999894710773,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,nonEU < BA < ba,nonEU < RS < rs,none,powerGrid < hvac,no,capaExc,1.3742341723631974,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IE < ie,nonEU < UK < ni,none,powerGrid < hvac,no,capaExc,0.3364235020519297,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
none,30th < 2040,EU < IE < ie,nonEU < UK < uk,none,powerGrid < hvac,no,capaExc,0.9999996978655601,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
