timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,EU < FI < fi < 75FI,networkHeat < pitThermalStorage,none,1,capaStOut,8.340314465449266,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 14FR,networkHeat < pitThermalStorage,none,1,capaStOut,17.61869878588914,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,networkHeat < pitThermalStorage,none,1,capaStOut,1.837625917649593,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,networkHeat < pitThermalStorage,none,1,capaStOut,18.902069890249813,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 17FR,networkHeat < pitThermalStorage,none,1,capaStOut,1.7381552325377632,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 18FR,networkHeat < pitThermalStorage,none,1,capaStOut,1.8197316636043646,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,networkHeat < pitThermalStorage,none,1,capaStOut,13.116872302800658,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,networkHeat < pitThermalStorage,none,1,capaStOut,3.147057975754138,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 21FR,networkHeat < pitThermalStorage,none,1,capaStOut,8.056183549947928,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,networkHeat < pitThermalStorage,none,1,capaStOut,0.7708675014552606,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 23FR,networkHeat < pitThermalStorage,none,1,capaStOut,44.35159116120976,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 24FR,networkHeat < pitThermalStorage,none,1,capaStOut,0.6254325864248061,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 25FR,networkHeat < pitThermalStorage,none,1,capaStOut,4.073340515396032,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 26FR,networkHeat < pitThermalStorage,none,1,capaStOut,15.464774059259284,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 27FR,networkHeat < pitThermalStorage,none,1,capaStOut,0.5001480478883168,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,networkHeat < pitThermalStorage,none,1,capaStOut,5.058252913696951e-5,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,networkHeat < pitThermalStorage,none,1,capaStOut,4.055776688362227,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 69GR,networkHeat < pitThermalStorage,none,1,capaStOut,6.7850931361459965,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,networkHeat < pitThermalStorage,none,1,capaStOut,4.948248514027765,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,networkHeat < pitThermalStorage,none,1,capaStOut,22.556878438256973,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IE < ie < 96IE,networkHeat < pitThermalStorage,none,1,capaStOut,4.570440434603798,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn < 53IT,networkHeat < pitThermalStorage,none,1,capaStOut,14.645726572303388,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs < 54IT,networkHeat < pitThermalStorage,none,1,capaStOut,39.51367615502556,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n < 52IT,networkHeat < pitThermalStorage,none,1,capaStOut,82.37816570758127,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_s < 55IT,networkHeat < pitThermalStorage,none,1,capaStOut,16.891025280013757,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar < 98IT,networkHeat < pitThermalStorage,none,1,capaStOut,0.9326431167385678,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic < 56IT,networkHeat < pitThermalStorage,none,1,capaStOut,11.748415836532551,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < LT < lt < 77LT,networkHeat < pitThermalStorage,none,1,capaStOut,5.048668665440519,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < LU < lu < 29LU,networkHeat < pitThermalStorage,none,1,capaStOut,2.138807105697613,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < LV < lv < 78LV,networkHeat < pitThermalStorage,none,1,capaStOut,2.2691364441744124,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < NL < nl < 30NL,networkHeat < pitThermalStorage,none,1,capaStOut,44.68948859236295,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 41PL,networkHeat < pitThermalStorage,none,1,capaStOut,11.209470340679841,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 42PL,networkHeat < pitThermalStorage,none,1,capaStOut,0.9967702051302022,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 43PL,networkHeat < pitThermalStorage,none,1,capaStOut,12.019139093256348,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 44PL,networkHeat < pitThermalStorage,none,1,capaStOut,7.468904223622025,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 45PL,networkHeat < pitThermalStorage,none,1,capaStOut,6.749173575085961,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 12PT,networkHeat < pitThermalStorage,none,1,capaStOut,1.1077879724704303,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 13PT,networkHeat < pitThermalStorage,none,1,capaStOut,0.9913455614356359,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 59RO,networkHeat < pitThermalStorage,none,1,capaStOut,1.8768373054457739,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 60RO,networkHeat < pitThermalStorage,none,1,capaStOut,14.64304625841016,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 61RO,networkHeat < pitThermalStorage,none,1,capaStOut,2.290742699033356,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_1 < 86SE,networkHeat < pitThermalStorage,none,1,capaStOut,0.09416068364197729,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_2 < 87SE,networkHeat < pitThermalStorage,none,1,capaStOut,3.8089211330043885e-5,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3 < 88SE,networkHeat < pitThermalStorage,none,1,capaStOut,20.43552169800076,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4 < 89SE,networkHeat < pitThermalStorage,none,1,capaStOut,5.054594213080136,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SI < si < 57SI,networkHeat < pitThermalStorage,none,1,capaStOut,3.0993463716737897,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SK < sk < 46SK,networkHeat < pitThermalStorage,none,1,capaStOut,5.014949875235553,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al < 70AL,networkHeat < pitThermalStorage,none,1,capaStOut,3.111168761684733,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < BA < ba < 63BA,networkHeat < pitThermalStorage,none,1,capaStOut,2.996303980780845,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 47CH,networkHeat < pitThermalStorage,none,1,capaStOut,25.261004622238016,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 48CH,networkHeat < pitThermalStorage,none,1,capaStOut,1.325021036283181,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < ME < me < 64ME,networkHeat < pitThermalStorage,none,1,capaStOut,0.6040199644181207,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < MK < mk < 67MK,networkHeat < pitThermalStorage,none,1,capaStOut,2.7339558123200165,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_m < 83NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.06690190770406257,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < pitThermalStorage,none,1,capaStOut,8.275772690780693e-5,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 85NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.035901680323540665,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.034393611025940816,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.44213335581055857,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,networkHeat < pitThermalStorage,none,1,capaStOut,0.6740017190670936,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,networkHeat < pitThermalStorage,none,1,capaStOut,5.094668846865619,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,networkHeat < pitThermalStorage,none,1,capaStOut,7.6533908928684085,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,networkHeat < pitThermalStorage,none,1,capaStOut,5.988192973863683,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,networkHeat < pitThermalStorage,none,1,capaStOut,26.43430988090094,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,networkHeat < pitThermalStorage,none,1,capaStOut,6.894769275824577,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,networkHeat < pitThermalStorage,none,1,capaStOut,31.788243329295945,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,networkHeat < pitThermalStorage,none,1,capaStOut,8.481363679336598,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,networkHeat < pitThermalStorage,none,1,capaStOut,4.716386387346788,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 49AT,networkHeat < pitThermalStorage,none,1,capaStSize,413.19728039620384,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 50AT,networkHeat < pitThermalStorage,none,1,capaStSize,487.614858534492,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 51AT,networkHeat < pitThermalStorage,none,1,capaStSize,1843.35768460071,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < BE < be < 28BE,networkHeat < pitThermalStorage,none,1,capaStSize,5826.14656257125,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < BG < bg < 66BG,networkHeat < pitThermalStorage,none,1,capaStSize,1537.6084374888255,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 39CZ,networkHeat < pitThermalStorage,none,1,capaStSize,1301.792644666591,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 40CZ,networkHeat < pitThermalStorage,none,1,capaStSize,353.42105920292425,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 31DE,networkHeat < pitThermalStorage,none,1,capaStSize,8317.33469014909,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 32DE,networkHeat < pitThermalStorage,none,1,capaStSize,4838.278848384845,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 33DE,networkHeat < pitThermalStorage,none,1,capaStSize,12403.211057277762,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 34DE,networkHeat < pitThermalStorage,none,1,capaStSize,4353.95204857788,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 35DE,networkHeat < pitThermalStorage,none,1,capaStSize,6852.388239155826,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 36DE,networkHeat < pitThermalStorage,none,1,capaStSize,6548.237246058042,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 37DE,networkHeat < pitThermalStorage,none,1,capaStSize,6433.241655081944,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e < 72DK,networkHeat < pitThermalStorage,none,1,capaStSize,1202.598209964671,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w < 38DK,networkHeat < pitThermalStorage,none,1,capaStSize,83.60023586565801,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < EE < ee < 73EE,networkHeat < pitThermalStorage,none,1,capaStSize,149.69584105693227,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 01ES,networkHeat < pitThermalStorage,none,1,capaStSize,131.51593769299677,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 02ES,networkHeat < pitThermalStorage,none,1,capaStSize,174.63875293490315,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 03ES,networkHeat < pitThermalStorage,none,1,capaStSize,86.2791568186591,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 04ES,networkHeat < pitThermalStorage,none,1,capaStSize,155.3965773971168,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 05ES,networkHeat < pitThermalStorage,none,1,capaStSize,208.47338431720988,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 06ES,networkHeat < pitThermalStorage,none,1,capaStSize,639.7309824708104,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 07ES,networkHeat < pitThermalStorage,none,1,capaStSize,419.6038229967023,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 08ES,networkHeat < pitThermalStorage,none,1,capaStSize,184.24182620125745,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,networkHeat < pitThermalStorage,none,1,capaStSize,474.5104398655149,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,networkHeat < pitThermalStorage,none,1,capaStSize,248.88565914092035,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,networkHeat < pitThermalStorage,none,1,capaStSize,1158.1159529310582,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,networkHeat < pitThermalStorage,none,1,capaStSize,7.462026540392698,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 75FI,networkHeat < pitThermalStorage,none,1,capaStSize,1251.0471698173899,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 14FR,networkHeat < pitThermalStorage,none,1,capaStSize,2642.804817883371,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,networkHeat < pitThermalStorage,none,1,capaStSize,275.643887647439,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,networkHeat < pitThermalStorage,none,1,capaStSize,2835.310483537472,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 17FR,networkHeat < pitThermalStorage,none,1,capaStSize,260.7232848806645,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 18FR,networkHeat < pitThermalStorage,none,1,capaStSize,272.9597495406547,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,networkHeat < pitThermalStorage,none,1,capaStSize,1967.5308454200988,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,networkHeat < pitThermalStorage,none,1,capaStSize,472.05869636312076,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 21FR,networkHeat < pitThermalStorage,none,1,capaStSize,1208.4275324921891,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,networkHeat < pitThermalStorage,none,1,capaStSize,115.63012521828911,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 23FR,networkHeat < pitThermalStorage,none,1,capaStSize,6652.738674181465,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 24FR,networkHeat < pitThermalStorage,none,1,capaStSize,93.81488796372093,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 25FR,networkHeat < pitThermalStorage,none,1,capaStSize,611.0010773094049,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 26FR,networkHeat < pitThermalStorage,none,1,capaStSize,2319.716108888893,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 27FR,networkHeat < pitThermalStorage,none,1,capaStSize,75.02220718324752,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,networkHeat < pitThermalStorage,none,1,capaStSize,0.007587379370545426,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,networkHeat < pitThermalStorage,none,1,capaStSize,608.366503254334,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 69GR,networkHeat < pitThermalStorage,none,1,capaStSize,1017.7639704218996,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,networkHeat < pitThermalStorage,none,1,capaStSize,742.2372771041647,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,networkHeat < pitThermalStorage,none,1,capaStSize,3383.531765738546,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IE < ie < 96IE,networkHeat < pitThermalStorage,none,1,capaStSize,685.5660651905698,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn < 53IT,networkHeat < pitThermalStorage,none,1,capaStSize,2196.8589858455084,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs < 54IT,networkHeat < pitThermalStorage,none,1,capaStSize,5927.0514232538335,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n < 52IT,networkHeat < pitThermalStorage,none,1,capaStSize,12356.72485613719,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_s < 55IT,networkHeat < pitThermalStorage,none,1,capaStSize,2533.6537920020637,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar < 98IT,networkHeat < pitThermalStorage,none,1,capaStSize,139.89646751078516,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic < 56IT,networkHeat < pitThermalStorage,none,1,capaStSize,1762.2623754798826,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < LT < lt < 77LT,networkHeat < pitThermalStorage,none,1,capaStSize,757.3002998160779,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < LU < lu < 29LU,networkHeat < pitThermalStorage,none,1,capaStSize,320.8210658546419,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < LV < lv < 78LV,networkHeat < pitThermalStorage,none,1,capaStSize,340.3704666261619,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < NL < nl < 30NL,networkHeat < pitThermalStorage,none,1,capaStSize,6703.423288854442,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 41PL,networkHeat < pitThermalStorage,none,1,capaStSize,1681.4205511019761,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 42PL,networkHeat < pitThermalStorage,none,1,capaStSize,149.51553076953033,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 43PL,networkHeat < pitThermalStorage,none,1,capaStSize,1802.8708639884524,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 44PL,networkHeat < pitThermalStorage,none,1,capaStSize,1120.3356335433036,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 45PL,networkHeat < pitThermalStorage,none,1,capaStSize,1012.3760362628941,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 12PT,networkHeat < pitThermalStorage,none,1,capaStSize,166.16819587056455,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 13PT,networkHeat < pitThermalStorage,none,1,capaStSize,148.7018342153454,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 59RO,networkHeat < pitThermalStorage,none,1,capaStSize,281.5255958168661,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 60RO,networkHeat < pitThermalStorage,none,1,capaStSize,2196.4569387615243,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 61RO,networkHeat < pitThermalStorage,none,1,capaStSize,343.6114048550034,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_1 < 86SE,networkHeat < pitThermalStorage,none,1,capaStSize,14.124102546296594,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_2 < 87SE,networkHeat < pitThermalStorage,none,1,capaStSize,0.005713381699506584,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3 < 88SE,networkHeat < pitThermalStorage,none,1,capaStSize,3065.328254700114,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4 < 89SE,networkHeat < pitThermalStorage,none,1,capaStSize,758.1891319620204,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SI < si < 57SI,networkHeat < pitThermalStorage,none,1,capaStSize,464.9019557510685,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,EU < SK < sk < 46SK,networkHeat < pitThermalStorage,none,1,capaStSize,752.2424812853329,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al < 70AL,networkHeat < pitThermalStorage,none,1,capaStSize,466.67531425271005,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < BA < ba < 63BA,networkHeat < pitThermalStorage,none,1,capaStSize,449.4455971171268,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 47CH,networkHeat < pitThermalStorage,none,1,capaStSize,3789.1506933357023,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 48CH,networkHeat < pitThermalStorage,none,1,capaStSize,198.75315544247715,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < ME < me < 64ME,networkHeat < pitThermalStorage,none,1,capaStSize,90.6029946627181,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < MK < mk < 67MK,networkHeat < pitThermalStorage,none,1,capaStSize,410.0933718480025,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_m < 83NO,networkHeat < pitThermalStorage,none,1,capaStSize,10.035286155609386,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 84NO,networkHeat < pitThermalStorage,none,1,capaStSize,0.012413659036171039,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 85NO,networkHeat < pitThermalStorage,none,1,capaStSize,5.3852520485311,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,networkHeat < pitThermalStorage,none,1,capaStSize,5.159041653891124,96hours_96hoursHeu_nucChp_allTec_FOAKnuCost_40nuYear
