region_1,region_2,region_3,region_4,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,ES,es,05ES,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0051
EU,ES,es,06ES,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0051
EU,ES,es,07ES,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0051
EU,ES,es,08ES,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0051
EU,ES,es,09ES,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0051
EU,ES,es,10ES,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0051
EU,ES,es,11ES,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0051
EU,FI,fi,74FI,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0063
EU,FI,fi,75FI,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0063
EU,FR,fr,14FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,15FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,16FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,17FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,18FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,19FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,20FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,21FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,22FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,23FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,24FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,25FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,26FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr,27FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,FR,fr_co,99FR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.009
EU,GR,gr,68GR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0039
EU,GR,gr,69GR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0039
EU,HR,hr,62HR,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.008
EU,HU,hu,58HU,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0027
EU,IE,ie,96IE,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0022
EU,IT,it_cn,53IT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0109
EU,IT,it_cs,54IT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0109
EU,IT,it_n,52IT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0109
EU,IT,it_s,55IT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0109
EU,IT,it_sar,98IT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0109
EU,IT,it_sic,56IT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0109
EU,LT,lt,77LT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0015
EU,LU,lu,29LU,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0001
EU,LV,lv,78LV,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0093
EU,NL,nl,30NL,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,0.9963999999999998
EU,PL,pl,41PL,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0048
EU,PL,pl,42PL,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0048
EU,PL,pl,43PL,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0048
EU,PL,pl,44PL,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0048
EU,PL,pl,45PL,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0048
EU,PT,pt,12PT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0056
EU,PT,pt,13PT,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0056
EU,RO,ro,59RO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
EU,RO,ro,60RO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
EU,RO,ro,61RO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
EU,SE,se_1,86SE,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
EU,SE,se_2,87SE,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
EU,SE,se_3,88SE,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
EU,SE,se_4,89SE,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
EU,SI,si,57SI,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0044
EU,SK,sk,46SK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.004
nonEU,AL,al,70AL,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
nonEU,BA,ba,63BA,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
nonEU,CH,ch,47CH,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0032
nonEU,CH,ch,48CH,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0032
nonEU,ME,me,64ME,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
nonEU,MK,mk,67MK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
nonEU,NO,no_m,83NO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
nonEU,NO,no_n,84NO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
nonEU,NO,no_n,85NO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
nonEU,NO,no_s,79NO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
nonEU,NO,no_s,80NO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
nonEU,NO,no_s,81NO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
nonEU,NO,no_s,82NO,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.01
nonEU,RS,rs,65RS,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,1.0008
nonEU,UK,ni,95UK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,0.9971
nonEU,UK,uk,90UK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,0.9971
nonEU,UK,uk,91UK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,0.9971
nonEU,UK,uk,92UK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,0.9971
nonEU,UK,uk,93UK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,0.9971
nonEU,UK,uk,94UK,spaceHeat,miscSpaceHeat,,gasBoilerSpace,,desFac,0.9971
