timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1983,no,exc,0.5209783714578121,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1984,no,exc,0.9180545111883236,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1991,no,exc,0.8426140048120125,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1997,no,exc,0.5018996233843641,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1988,no,exc,0.6692212761894142,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1990,no,exc,0.30157944426224204,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1994,no,exc,0.7023616960320899,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2001,no,exc,0.9195620368873603,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1995,no,exc,0.8906456677393212,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2011,no,exc,0.25726737685345025,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2015,no,exc,0.4134666208172035,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2016,no,exc,0.4615539289487583,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2012,no,exc,0.6149740330007089,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1998,no,exc,0.8614191735496602,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2007,no,exc,0.43714803878430974,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1999,no,exc,0.13926598606792387,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2000,no,exc,0.154272947973989,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1996,no,exc,0.16513116486462595,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr1993,no,exc,0.09329604568197737,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2008,no,exc,0.5279097761144722,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,electricity,powerGrid < hvac,scr2004,no,exc,0.4286582294554122,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1983,no,exc,0.38594185076924614,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1984,no,exc,1.2574205042104523,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1991,no,exc,3.1450069760584594,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1997,no,exc,1.8129525647990552,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1988,no,exc,1.1021460915608001,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1990,no,exc,1.200008032773449,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1994,no,exc,3.382809511563138,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2001,no,exc,4.275240568701152,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1995,no,exc,3.19260504480587,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2011,no,exc,0.8503186724273976,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2015,no,exc,0.9992065331576385,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2016,no,exc,2.533419325277351,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2012,no,exc,3.408336753645356,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1998,no,exc,2.6007788804602137,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2007,no,exc,2.994189477040435,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1999,no,exc,1.9918942392718135,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2000,no,exc,1.2650099777982762,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1996,no,exc,1.973171231661032,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr1993,no,exc,1.9842221342656245,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2008,no,exc,0.8900128222826953,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < BE,DE_ < DE,electricity,powerGrid < hvac,scr2004,no,exc,1.139032436108414,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1983,no,exc,0.3259541188888424,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1984,no,exc,0.309889750473777,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1991,no,exc,1.8670999196949116,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1997,no,exc,0.808134189512883,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1988,no,exc,0.4290216088334702,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1990,no,exc,0.5386088189490232,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1994,no,exc,0.6587401579856575,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2001,no,exc,2.0229195686146717,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1995,no,exc,1.2358524131050324,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2011,no,exc,0.5613236409845729,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2015,no,exc,0.4433123943445758,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2016,no,exc,1.1576081111853496,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2012,no,exc,2.815984981914986,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1998,no,exc,1.525378790491164,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2007,no,exc,2.2968064649478457,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1999,no,exc,0.7967477762205993,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2000,no,exc,0.9195996425631751,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1996,no,exc,0.29066020131936193,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr1993,no,exc,0.48191936166094296,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2008,no,exc,0.16047413393324161,inter_all_total32_ext8_highFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,electricity,powerGrid < hvac,scr2004,no,exc,0.3421391720159156,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1983,no,exc,0.3575233646274727,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1984,no,exc,0.49786270160195456,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1991,no,exc,0.97031686627296,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1997,no,exc,0.5253429410423318,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1988,no,exc,0.38883036810670807,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1990,no,exc,0.42959884278439553,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1994,no,exc,1.0226285543246694,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2001,no,exc,1.2648194928188619,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1995,no,exc,0.8759631864250924,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2011,no,exc,0.3172119713011306,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2015,no,exc,0.2680761348812301,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2016,no,exc,0.6825686006367722,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2012,no,exc,1.2194768742534152,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1998,no,exc,0.8674185261192029,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2007,no,exc,0.8383596339333321,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1999,no,exc,0.3890807121680724,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2000,no,exc,0.263547709193221,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1996,no,exc,0.29764988275381593,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr1993,no,exc,0.27613154556398695,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2008,no,exc,0.253331175833011,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < LU,DE_ < DE,electricity,powerGrid < hvac,scr2004,no,exc,0.4759648403154871,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1983,no,exc,0.3587420135838583,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1984,no,exc,0.2314248040291063,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1991,no,exc,2.0293266323932713,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1997,no,exc,1.1096025024476233,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1988,no,exc,0.12901161311696882,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1990,no,exc,0.5467550571700037,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1994,no,exc,2.182352595770825,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2001,no,exc,1.6420182596713102,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1995,no,exc,1.3619529065483271,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2011,no,exc,0.47684621547166,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2015,no,exc,0.9905546803287333,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2016,no,exc,1.1728374578688512,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2012,no,exc,2.36023398305229,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1998,no,exc,1.966190867287272,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2007,no,exc,1.9437110181498456,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1999,no,exc,1.2639751316638024,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2000,no,exc,0.8023573518381849,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1996,no,exc,2.2730464344617145,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr1993,no,exc,1.409272843381062,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2008,no,exc,0.9591116860711093,inter_all_total32_ext8_highFlex
none,30th < 2040,Benelux < NL,DE_ < DE,electricity,powerGrid < hvac,scr2004,no,exc,1.0919183013706268,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1983,no,exc,0.5017914047442703,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1984,no,exc,0.21244024329327668,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1991,no,exc,1.0620083214549407,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1997,no,exc,0.5722625657371452,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1988,no,exc,0.24336466386011535,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1990,no,exc,0.6161525598315802,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1994,no,exc,0.8613742478495828,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2001,no,exc,0.8409038820729218,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1995,no,exc,1.079763182944461,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2011,no,exc,0.38694973712764125,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2015,no,exc,0.49256126443682113,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2016,no,exc,0.5106832985024011,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2012,no,exc,1.344512720996955,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1998,no,exc,0.993255939317133,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2007,no,exc,0.3489549246176422,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1999,no,exc,0.2567952465506672,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2000,no,exc,0.44140662008100595,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1996,no,exc,0.47135708867646064,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr1993,no,exc,0.48708365730255276,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2008,no,exc,0.29581706266777613,inter_all_total32_ext8_highFlex
none,30th < 2040,Balt < EE,Balt < LV,electricity,powerGrid < hvac,scr2004,no,exc,0.529438252489679,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1983,no,exc,0.6975697558320314,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1984,no,exc,0.44285574274137623,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1991,no,exc,2.5110255015308045,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1997,no,exc,2.22632440840448,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1988,no,exc,0.24868718448962684,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1990,no,exc,0.9121921405833248,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1994,no,exc,1.8727494385959753,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2001,no,exc,2.422513732315079,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1995,no,exc,1.9094959694159412,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2011,no,exc,1.9660485648201154,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2015,no,exc,1.6529525468866846,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2016,no,exc,1.9687000345870285,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2012,no,exc,3.5416264199369896,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1998,no,exc,2.235145398028913,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2007,no,exc,0.7783920982284697,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1999,no,exc,0.19463466225523318,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2000,no,exc,0.9695088248247319,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1996,no,exc,1.4431449247104498,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr1993,no,exc,1.568885124891214,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2008,no,exc,1.341939476013474,inter_all_total32_ext8_highFlex
none,30th < 2040,Scan < FI,Scan < NO,electricity,powerGrid < hvac,scr2004,no,exc,1.436339004088764,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1983,no,exc,0.3280912075330111,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1984,no,exc,0.7056902672485873,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1991,no,exc,1.1647800702104019,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1997,no,exc,1.0233058549957683,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1988,no,exc,0.6025596463191122,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1990,no,exc,0.28653750761218233,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1994,no,exc,1.247512698531487,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2001,no,exc,2.023427053899414,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1995,no,exc,1.461062100564452,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2011,no,exc,0.5483305192871166,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2015,no,exc,0.8336967492293257,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2016,no,exc,1.2072777002045119,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2012,no,exc,1.0893027232805488,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1998,no,exc,0.773695409526153,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2007,no,exc,0.6191264402700131,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1999,no,exc,0.18508298831252146,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2000,no,exc,0.3393111106010967,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1996,no,exc,0.7483005061974466,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr1993,no,exc,1.176458951878218,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2008,no,exc,0.43310036848594186,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,East < HU,electricity,powerGrid < hvac,scr2004,no,exc,0.9094160616960809,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1983,no,exc,0.2918553120067306,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1984,no,exc,0.25582536264675226,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1991,no,exc,0.16599943305984644,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1997,no,exc,0.020287801307582256,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1988,no,exc,0.42815830453955744,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1990,no,exc,0.22386624975011113,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1994,no,exc,0.1354591414158291,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2001,no,exc,0.27134239442990193,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1995,no,exc,0.5071864739618509,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2011,no,exc,0.07192506974152718,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2015,no,exc,0.09335316004621527,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2016,no,exc,0.10120629922741149,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2012,no,exc,0.3657880380339557,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1998,no,exc,0.7364709274575786,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2007,no,exc,0.25675539419679366,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1999,no,exc,0.09939074996218479,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2000,no,exc,0.03337454261812679,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1996,no,exc,0.0254354965491744,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr1993,no,exc,0.0035158321990978497,inter_all_total32_ext8_highFlex
none,30th < 2040,East < HR,SouthEast < RS,electricity,powerGrid < hvac,scr2008,no,exc,0.21364909247582667,inter_all_total32_ext8_highFlex
