timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,FR,fr,14FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,15FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,16FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,17FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,18FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,19FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,20FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,21FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,22FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,23FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,24FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,SI,si,57SI,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,ocgt,,ocgtGasChpH2Rdy,expConvFix,0.0
