timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,FR,fr,23FR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,FR,fr,24FR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,SI,si,57SI,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,nuclear,,nuclearPowerFlexChp_SFR,expConvFix,0.0
