timestep_2,region_3,technology_3,parameter,value,source
2020,61RO,gasBoilerProMed,capaConvResi,0.13,
2020,61RO,oilLiquidBoilerProMed,capaConvResi,0.089,
2020,61RO,districtHeatSpace,capaConvResi,1.685,
2020,61RO,bioBoilerSpaceStock,capaConvResi,5.123,
2020,61RO,gasBoilerSpaceStock,capaConvResi,3.008,
2020,61RO,oilLiquidBoilerSpaceStock,capaConvResi,0.173,
2020,61RO,resistiveHeatSpaceStock,capaConvResi,0.185,
2020,61RO,coalBoilerSpaceStock,capaConvResi,0.086,
2020,62HR,coalBoilerProHigh,capaConvResi,0.112,
2020,62HR,gasBoilerProHigh,capaConvResi,0.24,
2020,62HR,oilLiquidBoilerProHigh,capaConvResi,0.126,
2020,62HR,districtHeatPro,capaConvResi,0.078,
2020,62HR,gasBoilerProLow,capaConvResi,0.054,
2020,62HR,gasEngineProLow,capaConvResi,0.056,
2020,62HR,bioEngineProMed,capaConvResi,0.055,
2020,62HR,gasBoilerProMed,capaConvResi,0.125,
2020,62HR,gasEngineProMed,capaConvResi,0.119,
2020,62HR,oilLiquidBoilerProMed,capaConvResi,0.152,
2020,62HR,oilPlantProMedStock,capaConvResi,0.121,
2020,62HR,districtHeatSpace,capaConvResi,1.011,
2020,62HR,bioBoilerSpaceStock,capaConvResi,6.642,
2020,62HR,gasBoilerSpaceStock,capaConvResi,3.82,
2020,62HR,oilLiquidBoilerSpaceStock,capaConvResi,0.982,
2020,62HR,resistiveHeatSpaceStock,capaConvResi,0.787,
2020,63BA,coalBoilerProHigh,capaConvResi,0.124,
2020,63BA,gasBoilerProHigh,capaConvResi,0.828,
2020,63BA,oilLiquidBoilerProHigh,capaConvResi,0.073,
2020,63BA,ccgtGasChpProLow,capaConvResi,0.169,
2020,63BA,gasBoilerProLow,capaConvResi,0.22,
2020,63BA,gasEngineProLow,capaConvResi,0.071,
2020,63BA,oilLiquidBoilerProLow,capaConvResi,0.078,
2020,63BA,ccgtGasChpProMed,capaConvResi,0.222,
2020,63BA,gasBoilerProMed,capaConvResi,0.29,
2020,63BA,gasEngineProMed,capaConvResi,0.094,
2020,63BA,oilLiquidBoilerProMed,capaConvResi,0.108,
2020,63BA,oilPlantProMedStock,capaConvResi,0.068,
2020,63BA,districtHeatSpace,capaConvResi,1.229,
2020,63BA,bioBoilerSpaceStock,capaConvResi,2.278,
2020,63BA,gasBoilerSpaceStock,capaConvResi,0.558,
2020,63BA,resistiveHeatSpaceStock,capaConvResi,1.548,
2020,63BA,coalBoilerSpaceStock,capaConvResi,0.715,
2020,64ME,gasBoilerProHigh,capaConvResi,0.159,
2020,64ME,gasBoilerProMed,capaConvResi,0.052,
2020,64ME,districtHeatSpace,capaConvResi,0.228,
2020,64ME,bioBoilerSpaceStock,capaConvResi,0.422,
2020,64ME,gasBoilerSpaceStock,capaConvResi,0.103,
2020,64ME,resistiveHeatSpaceStock,capaConvResi,0.287,
2020,64ME,coalBoilerSpaceStock,capaConvResi,0.131,
2020,65RS,coalBoilerProHigh,capaConvResi,0.261,
2020,65RS,gasBoilerProHigh,capaConvResi,1.74,
2020,65RS,oilLiquidBoilerProHigh,capaConvResi,0.154,
2020,65RS,ccgtGasChpProLow,capaConvResi,0.354,
2020,65RS,gasBoilerProLow,capaConvResi,0.462,
2020,65RS,gasEngineProLow,capaConvResi,0.15,
2020,65RS,oilLiquidBoilerProLow,capaConvResi,0.164,
2020,65RS,oilPlantProLowStock,capaConvResi,0.104,
2020,65RS,ccgtGasChpProMed,capaConvResi,0.466,
2020,65RS,coalBoilerProMed,capaConvResi,0.051,
2020,65RS,gasBoilerProMed,capaConvResi,0.608,
2020,65RS,gasEngineProMed,capaConvResi,0.197,
2020,65RS,oilLiquidBoilerProMed,capaConvResi,0.227,
2020,65RS,oilPlantProMedStock,capaConvResi,0.168,
2020,65RS,districtHeatSpace,capaConvResi,2.264,
2020,65RS,bioBoilerSpaceStock,capaConvResi,4.203,
2020,65RS,gasBoilerSpaceStock,capaConvResi,1.024,
2020,65RS,resistiveHeatSpaceStock,capaConvResi,2.852,
2020,65RS,coalBoilerSpaceStock,capaConvResi,1.31,
2020,66BG,coalBoilerProHigh,capaConvResi,0.144,
2020,66BG,eBoilerProHigh,capaConvResi,0.052,
2020,66BG,gasBoilerProHigh,capaConvResi,0.473,
2020,66BG,oilLiquidBoilerProHigh,capaConvResi,0.18,
2020,66BG,districtHeatPro,capaConvResi,0.701,
2020,66BG,gasBoilerProLow,capaConvResi,0.302,
2020,66BG,gasEngineProLow,capaConvResi,0.089,
2020,66BG,bioBoilerProMed,capaConvResi,0.216,
2020,66BG,coalBoilerProMed,capaConvResi,0.078,
2020,66BG,gasBoilerProMed,capaConvResi,0.176,
2020,66BG,gasEngineProMed,capaConvResi,0.052,
2020,66BG,oilLiquidBoilerProMed,capaConvResi,0.096,
2020,66BG,districtHeatSpace,capaConvResi,2.753,
2020,66BG,bioBoilerSpaceStock,capaConvResi,4.921,
2020,66BG,gasBoilerSpaceStock,capaConvResi,0.93,
2020,66BG,oilLiquidBoilerSpaceStock,capaConvResi,0.227,
2020,66BG,resistiveHeatSpaceStock,capaConvResi,2.182,
2020,66BG,coalBoilerSpaceStock,capaConvResi,0.876,
2020,66BG,heatpumpAirSpace,capaConvResi,0.218,
2020,67MK,coalBoilerProHigh,capaConvResi,0.075,
2020,67MK,gasBoilerProHigh,capaConvResi,0.498,
2020,67MK,ccgtGasChpProLow,capaConvResi,0.101,
2020,67MK,gasBoilerProLow,capaConvResi,0.132,
2020,67MK,ccgtGasChpProMed,capaConvResi,0.133,
2020,67MK,gasBoilerProMed,capaConvResi,0.174,
2020,67MK,gasEngineProMed,capaConvResi,0.057,
2020,67MK,oilLiquidBoilerProMed,capaConvResi,0.065,
2020,67MK,districtHeatSpace,capaConvResi,0.824,
2020,67MK,bioBoilerSpaceStock,capaConvResi,1.53,
2020,67MK,gasBoilerSpaceStock,capaConvResi,0.374,
2020,67MK,resistiveHeatSpaceStock,capaConvResi,1.037,
2020,67MK,coalBoilerSpaceStock,capaConvResi,0.479,
2020,68GR,coalBoilerProHigh,capaConvResi,0.057,
2020,68GR,gasBoilerProHigh,capaConvResi,0.099,
2020,68GR,oilLiquidBoilerProHigh,capaConvResi,0.175,
2020,68GR,bioBoilerProLow,capaConvResi,0.052,
2020,68GR,gasBoilerProLow,capaConvResi,0.073,
2020,68GR,gasEngineProLow,capaConvResi,0.053,
2020,68GR,oilLiquidBoilerProLow,capaConvResi,0.075,
2020,68GR,oilLiquidBoilerProMed,capaConvResi,0.139,
2020,68GR,districtHeatSpace,capaConvResi,0.113,
2020,68GR,bioBoilerSpaceStock,capaConvResi,1.523,
2020,68GR,gasBoilerSpaceStock,capaConvResi,1.232,
2020,68GR,oilLiquidBoilerSpaceStock,capaConvResi,4.411,
2020,68GR,resistiveHeatSpaceStock,capaConvResi,1.039,
2020,68GR,heatpumpAirSpace,capaConvResi,0.178,
2020,69GR,coalBoilerProHigh,capaConvResi,0.107,
2020,69GR,eBoilerProHigh,capaConvResi,0.065,
2020,69GR,gasBoilerProHigh,capaConvResi,0.187,
2020,69GR,oilLiquidBoilerProHigh,capaConvResi,0.33,
2020,69GR,bioBoilerProLow,capaConvResi,0.087,
2020,69GR,gasBoilerProLow,capaConvResi,0.123,
2020,69GR,gasEngineProLow,capaConvResi,0.089,
2020,69GR,oilLiquidBoilerProLow,capaConvResi,0.126,
2020,69GR,bioBoilerProMed,capaConvResi,0.061,
2020,69GR,gasBoilerProMed,capaConvResi,0.062,
2020,69GR,oilLiquidBoilerProMed,capaConvResi,0.251,
2020,69GR,districtHeatSpace,capaConvResi,0.163,
2020,69GR,bioBoilerSpaceStock,capaConvResi,2.191,
2020,69GR,gasBoilerSpaceStock,capaConvResi,1.772,
2020,69GR,oilLiquidBoilerSpaceStock,capaConvResi,6.345,
2020,69GR,resistiveHeatSpaceStock,capaConvResi,1.494,
2020,69GR,heatpumpAirSpace,capaConvResi,0.256,
2020,70AL,coalBoilerProHigh,capaConvResi,0.106,
2020,70AL,gasBoilerProHigh,capaConvResi,0.708,
2020,70AL,oilLiquidBoilerProHigh,capaConvResi,0.063,
2020,70AL,ccgtGasChpProLow,capaConvResi,0.144,
2020,70AL,gasBoilerProLow,capaConvResi,0.188,
2020,70AL,gasEngineProLow,capaConvResi,0.061,
2020,70AL,oilLiquidBoilerProLow,capaConvResi,0.067,
2020,70AL,ccgtGasChpProMed,capaConvResi,0.19,
2020,70AL,gasBoilerProMed,capaConvResi,0.247,
2020,70AL,gasEngineProMed,capaConvResi,0.08,
2020,70AL,oilLiquidBoilerProMed,capaConvResi,0.092,
2020,70AL,oilPlantProMedStock,capaConvResi,0.058,
2020,70AL,districtHeatSpace,capaConvResi,1.052,
2020,70AL,bioBoilerSpaceStock,capaConvResi,1.953,
2020,70AL,gasBoilerSpaceStock,capaConvResi,0.475,
2020,70AL,resistiveHeatSpaceStock,capaConvResi,1.326,
2020,70AL,coalBoilerSpaceStock,capaConvResi,0.608,
2020,72DK,gasBoilerProHigh,capaConvResi,0.07,
2020,72DK,ccgtGasChpProLow,capaConvResi,0.118,
2020,72DK,gasEngineProLow,capaConvResi,0.052,
2020,72DK,bioEngineProMed,capaConvResi,0.075,
2020,72DK,ccgtGasChpProMed,capaConvResi,0.122,
2020,72DK,gasEngineProMed,capaConvResi,0.054,
2020,72DK,oilLiquidBoilerProMed,capaConvResi,0.056,
2020,72DK,oilPlantProMedStock,capaConvResi,0.072,
2020,72DK,districtHeatSpace,capaConvResi,5.152,
2020,72DK,bioBoilerSpaceStock,capaConvResi,1.918,
2020,72DK,gasBoilerSpaceStock,capaConvResi,1.655,
2020,72DK,oilLiquidBoilerSpaceStock,capaConvResi,0.658,
2020,72DK,resistiveHeatSpaceStock,capaConvResi,0.749,
2020,72DK,heatpumpAirSpace,capaConvResi,0.096,
2020,73EE,districtHeatPro,capaConvResi,0.057,
2020,73EE,bioBoilerProMed,capaConvResi,0.08,
2020,73EE,gasBoilerProMed,capaConvResi,0.053,
2020,73EE,oilLiquidBoilerProMed,capaConvResi,0.067,
2020,73EE,districtHeatSpace,capaConvResi,1.874,
2020,73EE,bioBoilerSpaceStock,capaConvResi,1.552,
2020,73EE,gasBoilerSpaceStock,capaConvResi,0.549,
2020,73EE,oilLiquidBoilerSpaceStock,capaConvResi,0.157,
2020,73EE,resistiveHeatSpaceStock,capaConvResi,0.592,
2020,74FI,coalBoilerProHigh,capaConvResi,0.058,
2020,74FI,oilLiquidBoilerProHigh,capaConvResi,0.091,
2020,74FI,districtHeatPro,capaConvResi,0.181,
2020,74FI,bioBoilerProMed,capaConvResi,0.115,
2020,74FI,bioEngineProMed,capaConvResi,0.413,
2020,74FI,districtHeatSpace,capaConvResi,1.811,
2020,74FI,bioBoilerSpaceStock,capaConvResi,0.774,
2020,74FI,oilLiquidBoilerSpaceStock,capaConvResi,0.437,
2020,74FI,resistiveHeatSpaceStock,capaConvResi,1.139,
2020,74FI,heatpumpAirSpace,capaConvResi,0.067,
2020,75FI,bioBoilerProHigh,capaConvResi,0.059,
2020,75FI,coalBoilerProHigh,capaConvResi,0.429,
2020,75FI,eBoilerProHigh,capaConvResi,0.062,
2020,75FI,gasBoilerProHigh,capaConvResi,0.178,
2020,75FI,oilLiquidBoilerProHigh,capaConvResi,0.67,
2020,75FI,bioBoilerProLow,capaConvResi,0.152,
2020,75FI,ccgtGasChpProLow,capaConvResi,0.105,
2020,75FI,districtHeatPro,capaConvResi,2.277,
2020,75FI,gasBoilerProLow,capaConvResi,0.113,
2020,75FI,resistiveHeatProLow,capaConvResi,0.08,
2020,75FI,gasEngineProLow,capaConvResi,0.462,
2020,75FI,oilLiquidBoilerProLow,capaConvResi,0.317,
2020,75FI,oilPlantProLowStock,capaConvResi,0.364,
2020,75FI,bioBoilerProMed,capaConvResi,1.413,
2020,75FI,bioEngineProMed,capaConvResi,5.086,
2020,75FI,ccgtGasChpProMed,capaConvResi,0.141,
2020,75FI,coalBoilerProMed,capaConvResi,0.147,
2020,75FI,gasBoilerProMed,capaConvResi,0.12,
2020,75FI,gasEngineProMed,capaConvResi,0.505,
2020,75FI,oilLiquidBoilerProMed,capaConvResi,0.403,
2020,75FI,hardcoalPlantProMedStock,capaConvResi,0.573,
2020,75FI,oilPlantProMedStock,capaConvResi,0.25,
2020,75FI,districtHeatSpace,capaConvResi,11.18,
2020,75FI,bioBoilerSpaceStock,capaConvResi,4.775,
2020,75FI,gasBoilerSpaceStock,capaConvResi,0.144,
2020,75FI,oilLiquidBoilerSpaceStock,capaConvResi,2.697,
2020,75FI,resistiveHeatSpaceStock,capaConvResi,7.027,
2020,75FI,heatpumpAirSpace,capaConvResi,0.411,
2020,77LT,coalBoilerProHigh,capaConvResi,0.096,
2020,77LT,gasBoilerProHigh,capaConvResi,0.154,
2020,77LT,ccgtGasChpProLow,capaConvResi,0.099,
2020,77LT,districtHeatPro,capaConvResi,0.294,
2020,77LT,gasBoilerProLow,capaConvResi,0.093,
2020,77LT,bioBoilerProMed,capaConvResi,0.074,
2020,77LT,bioEngineProMed,capaConvResi,0.061,
2020,77LT,ccgtGasChpProMed,capaConvResi,0.066,
2020,77LT,gasBoilerProMed,capaConvResi,0.062,
2020,77LT,districtHeatSpace,capaConvResi,2.852,
2020,77LT,bioBoilerSpaceStock,capaConvResi,2.443,
2020,77LT,gasBoilerSpaceStock,capaConvResi,0.712,
2020,77LT,oilLiquidBoilerSpaceStock,capaConvResi,0.191,
2020,77LT,resistiveHeatSpaceStock,capaConvResi,0.189,
2020,77LT,coalBoilerSpaceStock,capaConvResi,0.501,
2020,78LV,coalBoilerProHigh,capaConvResi,0.057,
2020,78LV,eBoilerProHigh,capaConvResi,0.059,
2020,78LV,gasBoilerProHigh,capaConvResi,0.081,
2020,78LV,oilLiquidBoilerProHigh,capaConvResi,0.073,
2020,78LV,gasBoilerProLow,capaConvResi,0.069,
2020,78LV,gasEngineProLow,capaConvResi,0.081,
2020,78LV,bioBoilerProMed,capaConvResi,0.336,
2020,78LV,gasBoilerProMed,capaConvResi,0.057,
2020,78LV,oilLiquidBoilerProMed,capaConvResi,0.057,
2020,78LV,districtHeatSpace,capaConvResi,2.294,
2020,78LV,bioBoilerSpaceStock,capaConvResi,2.862,
2020,78LV,gasBoilerSpaceStock,capaConvResi,0.911,
2020,78LV,oilLiquidBoilerSpaceStock,capaConvResi,0.398,
2020,78LV,resistiveHeatSpaceStock,capaConvResi,0.267,
2020,78LV,coalBoilerSpaceStock,capaConvResi,0.096,
2020,79NO,bioBoilerProMed,capaConvResi,0.103,
2020,79NO,bioEngineProMed,capaConvResi,0.141,
2020,79NO,districtHeatSpace,capaConvResi,0.146,
2020,79NO,bioBoilerSpaceStock,capaConvResi,0.297,
2020,79NO,gasBoilerSpaceStock,capaConvResi,0.054,
2020,79NO,oilLiquidBoilerSpaceStock,capaConvResi,0.116,
2020,79NO,resistiveHeatSpaceStock,capaConvResi,0.579,
2020,79NO,heatpumpAirSpace,capaConvResi,0.12,
2020,80NO,bioBoilerProMed,capaConvResi,0.239,
2020,80NO,bioEngineProMed,capaConvResi,0.327,
2020,80NO,districtHeatSpace,capaConvResi,0.339,
2020,80NO,bioBoilerSpaceStock,capaConvResi,0.689,
2020,80NO,gasBoilerSpaceStock,capaConvResi,0.126,
2020,80NO,oilLiquidBoilerSpaceStock,capaConvResi,0.27,
2020,80NO,resistiveHeatSpaceStock,capaConvResi,1.344,
2020,80NO,heatpumpAirSpace,capaConvResi,0.279,
2020,81NO,oilLiquidBoilerProLow,capaConvResi,0.055,
2020,81NO,bioBoilerProMed,capaConvResi,0.488,
2020,81NO,bioEngineProMed,capaConvResi,0.668,
2020,81NO,oilLiquidBoilerProMed,capaConvResi,0.055,
2020,81NO,districtHeatSpace,capaConvResi,0.527,
2020,81NO,bioBoilerSpaceStock,capaConvResi,1.071,
2020,81NO,gasBoilerSpaceStock,capaConvResi,0.196,
2020,81NO,oilLiquidBoilerSpaceStock,capaConvResi,0.42,
2020,81NO,resistiveHeatSpaceStock,capaConvResi,2.089,
2020,81NO,heatpumpAirSpace,capaConvResi,0.434,
2020,82NO,coalBoilerProHigh,capaConvResi,0.058,
2020,82NO,oilLiquidBoilerProHigh,capaConvResi,0.056,
2020,82NO,oilLiquidBoilerProLow,capaConvResi,0.103,
2020,82NO,bioBoilerProMed,capaConvResi,0.924,
2020,82NO,bioEngineProMed,capaConvResi,1.264,
2020,82NO,oilLiquidBoilerProMed,capaConvResi,0.105,
2020,82NO,districtHeatSpace,capaConvResi,0.901,
2020,82NO,bioBoilerSpaceStock,capaConvResi,1.833,
2020,82NO,gasBoilerSpaceStock,capaConvResi,0.336,
2020,82NO,oilLiquidBoilerSpaceStock,capaConvResi,0.719,
2020,82NO,resistiveHeatSpaceStock,capaConvResi,3.575,
2020,82NO,heatpumpAirSpace,capaConvResi,0.743,
2020,83NO,bioBoilerProMed,capaConvResi,0.244,
2020,83NO,bioEngineProMed,capaConvResi,0.334,
2020,83NO,districtHeatSpace,capaConvResi,0.28,
2020,83NO,bioBoilerSpaceStock,capaConvResi,0.569,
2020,83NO,gasBoilerSpaceStock,capaConvResi,0.104,
2020,83NO,oilLiquidBoilerSpaceStock,capaConvResi,0.223,
2020,83NO,resistiveHeatSpaceStock,capaConvResi,1.109,
2020,83NO,heatpumpAirSpace,capaConvResi,0.23,
2020,84NO,bioBoilerProMed,capaConvResi,0.204,
2020,84NO,bioEngineProMed,capaConvResi,0.279,
2020,84NO,districtHeatSpace,capaConvResi,0.267,
2020,84NO,bioBoilerSpaceStock,capaConvResi,0.543,
2020,84NO,gasBoilerSpaceStock,capaConvResi,0.099,
2020,84NO,oilLiquidBoilerSpaceStock,capaConvResi,0.213,
2020,84NO,resistiveHeatSpaceStock,capaConvResi,1.058,
2020,84NO,heatpumpAirSpace,capaConvResi,0.22,
2020,85NO,bioBoilerSpaceStock,capaConvResi,0.076,
2020,85NO,resistiveHeatSpaceStock,capaConvResi,0.148,
2020,86SE,bioBoilerProMed,capaConvResi,0.093,
2020,86SE,bioEngineProMed,capaConvResi,0.128,
2020,86SE,districtHeatSpace,capaConvResi,0.787,
2020,86SE,bioBoilerSpaceStock,capaConvResi,0.187,
2020,86SE,oilLiquidBoilerSpaceStock,capaConvResi,0.073,
2020,86SE,resistiveHeatSpaceStock,capaConvResi,0.364,
2020,86SE,heatpumpAirSpace,capaConvResi,0.076,
2020,87SE,coalBoilerProHigh,capaConvResi,0.125,
2020,87SE,oilLiquidBoilerProHigh,capaConvResi,0.074,
2020,87SE,districtHeatPro,capaConvResi,0.08,
2020,87SE,oilLiquidBoilerProLow,capaConvResi,0.054,
2020,87SE,bioBoilerProMed,capaConvResi,0.574,
2020,87SE,bioEngineProMed,capaConvResi,0.785,
2020,87SE,coalBoilerProMed,capaConvResi,0.069,
2020,87SE,oilLiquidBoilerProMed,capaConvResi,0.133,
2020,87SE,hardcoalPlantProMedStock,capaConvResi,0.103,
2020,87SE,districtHeatSpace,capaConvResi,2.486,
2020,87SE,bioBoilerSpaceStock,capaConvResi,0.59,
2020,87SE,gasBoilerSpaceStock,capaConvResi,0.108,
2020,87SE,oilLiquidBoilerSpaceStock,capaConvResi,0.232,
2020,87SE,resistiveHeatSpaceStock,capaConvResi,1.151,
2020,87SE,heatpumpAirSpace,capaConvResi,0.239,
2020,88SE,coalBoilerProHigh,capaConvResi,0.601,
2020,88SE,eBoilerProHigh,capaConvResi,0.069,
2020,88SE,gasBoilerProHigh,capaConvResi,0.154,
2020,88SE,oilLiquidBoilerProHigh,capaConvResi,0.354,
2020,88SE,bioBoilerProLow,capaConvResi,0.097,
2020,88SE,ccgtGasChpProLow,capaConvResi,0.09,
2020,88SE,districtHeatPro,capaConvResi,0.355,
2020,88SE,gasBoilerProLow,capaConvResi,0.118,
2020,88SE,resistiveHeatProLow,capaConvResi,0.083,
2020,88SE,gasEngineProLow,capaConvResi,0.145,
2020,88SE,oilLiquidBoilerProLow,capaConvResi,0.24,
2020,88SE,oilPlantProLowStock,capaConvResi,0.072,
2020,88SE,bioBoilerProMed,capaConvResi,1.957,
2020,88SE,bioEngineProMed,capaConvResi,2.677,
2020,88SE,coalBoilerProMed,capaConvResi,0.234,
2020,88SE,gasBoilerProMed,capaConvResi,0.054,
2020,88SE,gasEngineProMed,capaConvResi,0.066,
2020,88SE,oilLiquidBoilerProMed,capaConvResi,0.452,
2020,88SE,hardcoalPlantProMedStock,capaConvResi,0.351,
2020,88SE,oilPlantProMedStock,capaConvResi,0.105,
2020,88SE,districtHeatSpace,capaConvResi,16.722,
2020,88SE,bioBoilerSpaceStock,capaConvResi,3.971,
2020,88SE,gasBoilerSpaceStock,capaConvResi,0.726,
2020,88SE,oilLiquidBoilerSpaceStock,capaConvResi,1.559,
2020,88SE,resistiveHeatSpaceStock,capaConvResi,7.744,
2020,88SE,heatpumpAirSpace,capaConvResi,1.609,
2020,89SE,coalBoilerProHigh,capaConvResi,0.162,
2020,89SE,oilLiquidBoilerProHigh,capaConvResi,0.095,
2020,89SE,districtHeatPro,capaConvResi,0.098,
2020,89SE,oilLiquidBoilerProLow,capaConvResi,0.066,
2020,89SE,bioBoilerProMed,capaConvResi,0.533,
2020,89SE,bioEngineProMed,capaConvResi,0.729,
2020,89SE,coalBoilerProMed,capaConvResi,0.064,
2020,89SE,oilLiquidBoilerProMed,capaConvResi,0.123,
2020,89SE,hardcoalPlantProMedStock,capaConvResi,0.096,
2020,89SE,districtHeatSpace,capaConvResi,4.512,
2020,89SE,bioBoilerSpaceStock,capaConvResi,1.071,
2020,89SE,gasBoilerSpaceStock,capaConvResi,0.196,
2020,89SE,oilLiquidBoilerSpaceStock,capaConvResi,0.421,
2020,89SE,resistiveHeatSpaceStock,capaConvResi,2.089,
2020,89SE,heatpumpAirSpace,capaConvResi,0.434,
2020,90UK,coalBoilerProHigh,capaConvResi,0.657,
2020,90UK,gasBoilerProHigh,capaConvResi,0.943,
2020,90UK,oilLiquidBoilerProHigh,capaConvResi,0.252,
2020,90UK,bioBoilerProLow,capaConvResi,0.066,
2020,90UK,ccgtGasChpProLow,capaConvResi,0.13,
2020,90UK,districtHeatPro,capaConvResi,0.435,
2020,90UK,gasBoilerProLow,capaConvResi,0.402,
2020,90UK,gasEngineProLow,capaConvResi,1.123,
2020,90UK,oilLiquidBoilerProLow,capaConvResi,0.178,
2020,90UK,hardcoalPlantProLowStock,capaConvResi,0.072,
2020,90UK,oilPlantProLowStock,capaConvResi,0.265,
2020,90UK,bioBoilerProMed,capaConvResi,0.078,
2020,90UK,bioEngineProMed,capaConvResi,0.211,
2020,90UK,ccgtGasChpProMed,capaConvResi,0.131,
2020,90UK,coalBoilerProMed,capaConvResi,0.174,
2020,90UK,gasBoilerProMed,capaConvResi,0.378,
2020,90UK,gasEngineProMed,capaConvResi,1.061,
2020,90UK,oilLiquidBoilerProMed,capaConvResi,0.807,
2020,90UK,hardcoalPlantProMedStock,capaConvResi,0.38,
2020,90UK,oilPlantProMedStock,capaConvResi,0.96,
2020,90UK,districtHeatSpace,capaConvResi,0.836,
2020,90UK,bioBoilerSpaceStock,capaConvResi,2.213,
2020,90UK,gasBoilerSpaceStock,capaConvResi,45.517,
2020,90UK,oilLiquidBoilerSpaceStock,capaConvResi,5.2,
2020,90UK,resistiveHeatSpaceStock,capaConvResi,5.943,
2020,90UK,coalBoilerSpaceStock,capaConvResi,0.845,
2020,91UK,coalBoilerProHigh,capaConvResi,0.183,
2020,91UK,gasBoilerProHigh,capaConvResi,0.263,
2020,91UK,oilLiquidBoilerProHigh,capaConvResi,0.07,
2020,91UK,districtHeatPro,capaConvResi,0.106,
2020,91UK,gasBoilerProLow,capaConvResi,0.098,
2020,91UK,gasEngineProLow,capaConvResi,0.273,
2020,91UK,oilPlantProLowStock,capaConvResi,0.064,
2020,91UK,bioEngineProMed,capaConvResi,0.052,
2020,91UK,gasBoilerProMed,capaConvResi,0.094,
2020,91UK,gasEngineProMed,capaConvResi,0.263,
2020,91UK,oilLiquidBoilerProMed,capaConvResi,0.2,
2020,91UK,hardcoalPlantProMedStock,capaConvResi,0.094,
2020,91UK,oilPlantProMedStock,capaConvResi,0.238,
2020,91UK,districtHeatSpace,capaConvResi,0.187,
2020,91UK,bioBoilerSpaceStock,capaConvResi,0.495,
2020,91UK,gasBoilerSpaceStock,capaConvResi,10.176,
2020,91UK,oilLiquidBoilerSpaceStock,capaConvResi,1.162,
2020,91UK,resistiveHeatSpaceStock,capaConvResi,1.329,
2020,91UK,coalBoilerSpaceStock,capaConvResi,0.189,
2020,92UK,coalBoilerProHigh,capaConvResi,1.297,
2020,92UK,eBoilerProHigh,capaConvResi,0.082,
2020,92UK,gasBoilerProHigh,capaConvResi,1.862,
2020,92UK,oilLiquidBoilerProHigh,capaConvResi,0.497,
2020,92UK,bioBoilerProLow,capaConvResi,0.089,
2020,92UK,ccgtGasChpProLow,capaConvResi,0.175,
2020,92UK,districtHeatPro,capaConvResi,0.585,
2020,92UK,gasBoilerProLow,capaConvResi,0.541,
2020,92UK,gasEngineProLow,capaConvResi,1.513,
2020,92UK,oilLiquidBoilerProLow,capaConvResi,0.239,
2020,92UK,hardcoalPlantProLowStock,capaConvResi,0.097,
2020,92UK,oilPlantProLowStock,capaConvResi,0.357,
2020,92UK,bioBoilerProMed,capaConvResi,0.113,
2020,92UK,bioEngineProMed,capaConvResi,0.307,
2020,92UK,ccgtGasChpProMed,capaConvResi,0.19,
2020,92UK,coalBoilerProMed,capaConvResi,0.254,
2020,92UK,eBoilerProMed,capaConvResi,0.051,
2020,92UK,gasBoilerProMed,capaConvResi,0.551,
2020,92UK,gasEngineProMed,capaConvResi,1.546,
2020,92UK,oilLiquidBoilerProMed,capaConvResi,1.175,
2020,92UK,hardcoalPlantProMedStock,capaConvResi,0.554,
2020,92UK,oilPlantProMedStock,capaConvResi,1.398,
2020,92UK,districtHeatSpace,capaConvResi,0.859,
2020,92UK,bioBoilerSpaceStock,capaConvResi,2.274,
2020,92UK,gasBoilerSpaceStock,capaConvResi,46.773,
2020,92UK,oilLiquidBoilerSpaceStock,capaConvResi,5.343,
2020,92UK,resistiveHeatSpaceStock,capaConvResi,6.107,
2020,92UK,coalBoilerSpaceStock,capaConvResi,0.869,
2020,93UK,coalBoilerProHigh,capaConvResi,0.335,
2020,93UK,gasBoilerProHigh,capaConvResi,0.48,
2020,93UK,oilLiquidBoilerProHigh,capaConvResi,0.128,
2020,93UK,districtHeatPro,capaConvResi,0.163,
2020,93UK,gasBoilerProLow,capaConvResi,0.15,
2020,93UK,gasEngineProLow,capaConvResi,0.42,
2020,93UK,oilLiquidBoilerProLow,capaConvResi,0.066,
2020,93UK,oilPlantProLowStock,capaConvResi,0.099,
2020,93UK,bioEngineProMed,capaConvResi,0.083,
2020,93UK,ccgtGasChpProMed,capaConvResi,0.051,
2020,93UK,coalBoilerProMed,capaConvResi,0.069,
2020,93UK,gasBoilerProMed,capaConvResi,0.149,
2020,93UK,gasEngineProMed,capaConvResi,0.418,
2020,93UK,oilLiquidBoilerProMed,capaConvResi,0.318,
2020,93UK,hardcoalPlantProMedStock,capaConvResi,0.15,
2020,93UK,oilPlantProMedStock,capaConvResi,0.378,
2020,93UK,districtHeatSpace,capaConvResi,0.242,
2020,93UK,bioBoilerSpaceStock,capaConvResi,0.639,
2020,93UK,gasBoilerSpaceStock,capaConvResi,13.15,
2020,93UK,oilLiquidBoilerSpaceStock,capaConvResi,1.502,
2020,93UK,resistiveHeatSpaceStock,capaConvResi,1.717,
2020,93UK,coalBoilerSpaceStock,capaConvResi,0.244,
2020,94UK,coalBoilerProHigh,capaConvResi,0.089,
2020,94UK,gasBoilerProHigh,capaConvResi,0.128,
