timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,FR,fr,25FR,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,FR,fr,26FR,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,FR,fr,27FR,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,FR,fr_co,99FR,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,GR,gr,68GR,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,GR,gr,69GR,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,HR,hr,62HR,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,HU,hu,58HU,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,IE,ie,96IE,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,IT,it_cn,53IT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,IT,it_cs,54IT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,IT,it_n,52IT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,IT,it_s,55IT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,IT,it_sar,98IT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,IT,it_sic,56IT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,LT,lt,77LT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,LU,lu,29LU,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,LV,lv,78LV,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,NL,nl,30NL,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,PL,pl,41PL,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,PL,pl,42PL,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,PL,pl,43PL,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,PL,pl,44PL,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,PL,pl,45PL,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,PT,pt,12PT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,SE,se_3,88SE,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,SE,se_4,89SE,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,engine,engineDh,gasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,engine,engineDh,gasEngineDh,capaConvFix,0.0
