timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,IT,it_s,55IT,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,IT,it_sar,98IT,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,IT,it_sic,56IT,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,LT,lt,77LT,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,LU,lu,29LU,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,LV,lv,78LV,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,NL,nl,30NL,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,PL,pl,41PL,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,PL,pl,42PL,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,PL,pl,43PL,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,PL,pl,44PL,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,PL,pl,45PL,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,PT,pt,12PT,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_3,88SE,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_4,89SE,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,miscProHeat,h2BoilerPro,h2BoilerProLow,capaConvFix,0.0
