timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,IT,it_sic,56IT,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,miscProHeat,oilBoilerPro,oilBoilerProHigh,expConvFix,0.0
