timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,IT,it_s,55IT,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,IT,it_sar,98IT,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,IT,it_sic,56IT,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,LT,lt,77LT,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,LU,lu,29LU,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,LV,lv,78LV,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,NL,nl,30NL,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,PL,pl,41PL,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,PL,pl,42PL,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,PL,pl,43PL,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,PL,pl,44PL,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,PL,pl,45PL,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,PT,pt,12PT,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,SE,se_3,88SE,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,SE,se_4,89SE,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,transport,,fcevPsngRoadPrvt,capaConvFix,0.0
