timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,FR,fr,24FR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,FR,fr,25FR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,FR,fr,26FR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,FR,fr,27FR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,FR,fr_co,99FR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,GR,gr,68GR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,GR,gr,69GR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,HR,hr,62HR,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,HU,hu,58HU,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,IE,ie,96IE,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,IT,it_cn,53IT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,IT,it_cs,54IT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,IT,it_n,52IT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,IT,it_s,55IT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,IT,it_sar,98IT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,IT,it_sic,56IT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,LT,lt,77LT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,LU,lu,29LU,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,LV,lv,78LV,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,NL,nl,30NL,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,PL,pl,41PL,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,PL,pl,42PL,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,PL,pl,43PL,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,PL,pl,44PL,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,PL,pl,45PL,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,PT,pt,12PT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,bioConversion,,biogasUpgrading,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,bioConversion,,biogasUpgrading,capaConvFix,0.0
