timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,SK,sk,46SK,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,powerToX,,pefc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,powerToX,,pefc,capaConvFix,0.0
