timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,IT,it_sar,98IT,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,SI,si,57SI,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,miscSpaceHeat,,gasBoilerSpace,expConvFix,0.0
