timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,PT,pt,12PT,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_3,88SE,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_4,89SE,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,miscProHeat,bioBoilerPro,bioBoilerProLow,capaConvFix,0.0
